date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,894000000.0,1838000000.0,1999000000.0,1711000000.0,1583000000.0,1475000000.0,1317000000.0,1224000000.0
,costOfRevenue,742000000.0,1260000000.0,1314000000.0,1154000000.0,1064000000.0,1001000000.0,884000000.0,833000000.0
,grossProfit,152000000.0,578000000.0,685000000.0,557000000.0,519000000.0,474000000.0,433000000.0,391000000.0
,grossProfitRatio,0.170022371364653,0.314472252448313,0.342671335667834,0.325540619520748,0.327858496525584,0.32135593220339,0.328777524677297,0.319444444444444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,143000000.0,212000000.0,215000000.0,191000000.0,172000000.0,131000000.0,102000000.0,126000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3000000.0,-3000000.0,-1000000.0,0.0,-1000000.0,0.0,5000000.0,0.0
,operatingExpenses,188000000.0,263000000.0,251000000.0,220000000.0,196000000.0,0.0,0.0,0.0
,costAndExpenses,930000000.0,1523000000.0,1565000000.0,1374000000.0,1260000000.0,1154000000.0,1004000000.0,975000000.0
,interestExpense,43000000.0,43000000.0,30000000.0,27000000.0,29000000.0,29000000.0,36000000.0,48000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,45000000.0,51000000.0,36000000.0,29000000.0,24000000.0,22000000.0,18000000.0,16000000.0
,EBITDA,9000000.0,366000000.0,470000000.0,366000000.0,347000000.0,343000000.0,331000000.0,265000000.0
,EBITDARatio,0.0100671140939597,0.199129488574538,0.23511755877939,0.213909994155465,0.219204042956412,0.232542372881356,0.251328777524677,0.216503267973856
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-36000000.0,315000000.0,434000000.0,337000000.0,323000000.0,321000000.0,313000000.0,249000000.0
,operatingIncomeRatio,-0.0402684563758389,0.171381936887922,0.217108554277139,0.196960841613092,0.204042956411876,0.217627118644068,0.237661351556568,0.20343137254902
,totalOtherIncomeExpensesNet,-201000000.0,1000000.0,-1000000.0,1000000.0,-1000000.0,0.0,3000000.0,17000000.0
,incomeBeforeTax,-280000000.0,273000000.0,403000000.0,311000000.0,293000000.0,292000000.0,280000000.0,218000000.0
,incomeBeforeTaxRatio,-0.313199105145414,0.148531011969532,0.2016008004002,0.181765049678551,0.185091598231207,0.197966101694915,0.212604403948367,0.178104575163399
,incomeTaxExpense,-79000000.0,57000000.0,105000000.0,-16000000.0,125000000.0,118000000.0,113000000.0,90000000.0
,netIncome,-201000000.0,216000000.0,298000000.0,327000000.0,168000000.0,174000000.0,167000000.0,128000000.0
,netIncomeRatio,-0.224832214765101,0.117519042437432,0.149074537268634,0.191116306253653,0.10612760581175,0.117966101694915,0.126803340926348,0.104575163398693
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.36,2.43,3.07,3.3,1.7,1.7,1.686869,1.292929
,EPSDiluted,-2.36,2.42,3.05,3.28,1.7,1.7,1.686869,1.292929
,weightedAverageShsOut,85000000.0,88888889.0,97068404.0,99090909.0,99000000.0,99000000.0,99000000.0,99000000.0
,weightedAverageShsOutDil,85000000.0,89256198.0,97704918.0,99695122.0,99000000.0,99000000.0,99000000.0,99000000.0
