date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-48398000.0,-48134000.0,-50071000.0,-44426000.0,-43977000.0,-43399000.0,-41154000.0,-28024000.0,-30585000.0
,depreciationAndAmortization,4296000.0,4160000.0,3781000.0,3546000.0,3820000.0,4410000.0,3877000.0,2373000.0,1039000.0
,deferredIncomeTax,0.0,-65000.0,-9000.0,0.0,-32000.0,-76000.0,0.0,0.0,0.0
,stockBasedCompensation,45771000.0,35784000.0,30841000.0,19476000.0,14247000.0,11000000.0,7385000.0,3370000.0,8129000.0
,changeInWorkingCapital,11991000.0,353650000.0,-301000.0,-12204000.0,-15639000.0,-36017000.0,57252000.0,-18384000.0,13986000.0
,accountsReceivables,-8028000.0,5166000.0,-20216000.0,-5546000.0,-7101000.0,-5080000.0,2602000.0,-8647000.0,1014000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-4106000.0,2153000.0,1699000.0,2206000.0,-3930000.0,2331000.0,-1530000.0,1598000.0,827000.0
,otherWorkingCapital,351291000.0,339300000.0,-14350000.0,-14049000.0,-1845000.0,13794000.0,49811000.0,-7441000.0,10943000.0
,otherNonCashItems,0.0,3262000.0,0.0,-1578000.0,-1141000.0,-2383000.0,301000.0,0.0,550000.0
,netCashProvidedByOperatingActivites,33243000.0,30566000.0,6400000.0,5520000.0,-10369000.0,-21592000.0,-3505000.0,-8932000.0,-5763000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1873000.0,-3838000.0,-1373000.0,-1385000.0,-2091000.0,-2229000.0,-8960000.0,-9672000.0,-5685000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-175926000.0,-112565000.0,-24659000.0,-14369000.0,-1301000.0,-24069000.0,0.0,-920000.0,-5240000.0
,salesMaturitiesOfInvestments,0.0,27338000.0,20400000.0,9281000.0,7197000.0,6521000.0,4864000.0,1160000.0,0.0
,otherInvestingActivites,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-103750000.0,-90065000.0,-5632000.0,-6473000.0,3805000.0,-19777000.0,-4096000.0,-9432000.0,-10925000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-1213000.0,-1163000.0,-1508000.0,-1881000.0,-2366000.0,-8741000.0,-527000.0,-183000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,91769000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,-381000.0,-279000.0,-61000.0,0.0
,otherFinancingActivites,0.0,-390000.0,-1839000.0,-1155000.0,-611000.0,-599000.0,1806000.0,0.0,62000.0
,netCashUsedProvidedByFinancingActivities,11118000.0,363370000.0,16876000.0,9822000.0,-895000.0,-1102000.0,93155000.0,8850000.0,31639000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,478000.0,287000.0,-393000.0,183000.0,-10000.0,90000.0,62000.0,50000.0,-1000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,304158000.0,17251000.0,9052000.0,-7469000.0,-42381000.0,85616000.0,-9464000.0,14950000.0
,cashAtEndOfPeriod,0.0,381742000.0,77584000.0,60333000.0,51281000.0,58750000.0,101131000.0,15515000.0,24979000.0
,cashAtBeginningOfPeriod,0.0,77584000.0,60333000.0,51281000.0,58750000.0,101131000.0,15515000.0,24979000.0,10029000.0
,operatingCashFlow,33243000.0,30566000.0,6400000.0,5520000.0,-10369000.0,-21592000.0,-3505000.0,-8932000.0,-5763000.0
,capitalExpenditure,-1873000.0,-3838000.0,-1373000.0,-1385000.0,-2091000.0,-2229000.0,-8960000.0,-9672000.0,-5685000.0
,freeCashFlow,31370000.0,26728000.0,5027000.0,4135000.0,-12460000.0,-23821000.0,-12465000.0,-18604000.0,-11448000.0
