date,,2020-12-31_FY,2020-06-30_FY,2020-03-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1998-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,46570000.0,0.0,0.0,67557000.0,53057000.0,41791000.0,38918000.0,37489000.0,21014000.0,9575000.0,13261000.0,6518000.0,13354000.0,581000.0,6351000.0,10708000.0,10547000.0,10476000.0,9585000.0,8904000.0,9424000.0,6962000.0,5974000.0,5400000.0,2200000.0,3600000.0
,depreciationAndAmortization,3525000.0,0.0,0.0,12170000.0,13627000.0,11990000.0,14124000.0,16067000.0,14802000.0,5954000.0,4717000.0,2625000.0,2275000.0,1218000.0,1241000.0,1616000.0,1687000.0,1770000.0,1708000.0,1863000.0,1774000.0,2303000.0,2256000.0,2300000.0,790000.0,1000000.0
,deferredIncomeTax,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2835000.0,-7465000.0,4549000.0,-4373000.0,-2608000.0,-216000.0,-834000.0,-207000.0,-254000.0,-580000.0,-432000.0,-192000.0,-271000.0,-100000.0,-140000.0,0.0
,stockBasedCompensation,3.559,0.0,0.0,3231000.0,2744000.0,2103000.0,1840000.0,1555000.0,1415000.0,1294000.0,1291000.0,165000.0,204000.0,143000.0,178000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-569493000.0,173870000.0,5633441000.0,-120504000.0,-892051000.0,-208185000.0,-238998000.0,-172232000.0,-1549626000.0,-1336261000.0,-39724000.0,-6733000.0,-922550000.0,1793890000.0,-30823000.0,-2254000.0,-108417000.0,-675797000.0,-1762000.0,-942000.0,-34446000.0,-4384000.0,-11297000.0,443900000.0,-445800000.0,-400000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,743322000.0,1312815000.0,1138945000.0,-4494496000.0,-4373992000.0,-3481941000.0,-3273756000.0,-3034758000.0,-2862526000.0,-1312900000.0,23361000.0,63085000.0,69818000.0,992368000.0,-801522000.0,-770699000.0,-768445000.0,-660028000.0,15769000.0,17531000.0,18473000.0,52919000.0,57303000.0,68600000.0,-375300000.0,70500000.0
,otherNonCashItems,0.0,0.0,0.0,-3692000.0,1432000.0,11218000.0,1764000.0,1855000.0,-619000.0,1925000.0,684000.0,2267000.0,244000.0,149000.0,348000.0,1535000.0,1894000.0,1177000.0,1929000.0,8966000.0,-2621000.0,-316000.0,-3374000.0,7600000.0,310000.0,-200000.0
,netCashProvidedByOperatingActivites,36.111,0.0,0.0,87614000.0,82447000.0,73513000.0,53980000.0,51397000.0,51336000.0,30897000.0,27882000.0,20871000.0,27070000.0,9866000.0,15484000.0,13218000.0,10531000.0,13201000.0,15375000.0,19150000.0,8135000.0,8559000.0,4585000.0,15200000.0,2120000.0,4000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-6997000.0,-6000000.0,-6000000.0,-13041000.0,-23265000.0,-3063000.0,-6722000.0,-1821000.0,-3940000.0,-5205000.0,-3859000.0,-3127000.0,-6914000.0,-1977000.0,-2161000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-810000.0,0.0
,acquisitionsNet,0.0,-0.0,-0.0,0.0,106000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197000000.0,0.0,0.0,0.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-0.0,-0.0,-242776000.0,-342141000.0,-160676000.0,-272113000.0,-286024000.0,-369156000.0,-46849000.0,-61726000.0,-53861000.0,-16036000.0,-77293000.0,-24994000.0,-6587000.0,-1652000.0,-6567000.0,-17643000.0,-59975000.0,-61379000.0,-47695000.0,-476000.0,-14600000.0,0.0,-20700000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,286310000.0,248577000.0,129922000.0,269781000.0,241896000.0,223870000.0,51443000.0,61751000.0,37829000.0,28531000.0,15680000.0,19777000.0,10319000.0,9776000.0,7419000.0,27763000.0,52761000.0,41031000.0,56526000.0,4422000.0,18900000.0,0.0,7600000.0
,otherInvestingActivites,0.0,415075000.0,162913000.0,-33311000.0,-2237000.0,-1297000.0,-8930000.0,-20534000.0,10531000.0,6211000.0,5354000.0,0.0,0.0,0.0,858000.0,-29732000.0,-56121000.0,-53707000.0,-78727000.0,-57597000.0,30287000.0,-13728000.0,-63248000.0,-97700000.0,0.0,-7600000.0
,netCashUsedForInvestingActivites,-538549000.0,415075000.0,162913000.0,-120426000.0,-101634000.0,-241394000.0,-252926000.0,-216621000.0,-121649000.0,-16593000.0,-1270000.0,-61279000.0,243762000.0,-34030000.0,-41143000.0,-26709000.0,-51398000.0,-53593000.0,-69765000.0,-66116000.0,9106000.0,-6078000.0,-61621000.0,-95800000.0,-14180000.0,-21100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
