date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,revenue,886434000.0,943917000.0,776493000.0,431178000.0,550543000.0,534681000.0,250002000.0,170100000.0,197400000.0,121000000.0,139500000.0,113300000.0,144200000.0,146300000.0,153093000.0,125372000.0
,costOfRevenue,635011000.0,654084000.0,609975000.0,283418000.0,295849000.0,230789000.0,131786000.0,106200000.0,97800000.0,48800000.0,47000000.0,36300000.0,33000000.0,69200000.0,68185000.0,50521000.0
,grossProfit,251423000.0,289833000.0,166518000.0,147760000.0,254694000.0,303892000.0,118216000.0,63900000.0,99600000.0,72200000.0,92500000.0,77000000.0,111200000.0,77100000.0,84908000.0,74851000.0
,grossProfitRatio,0.283634201756702,0.307053480337784,0.214448810227523,0.342689098237851,0.462623264667792,0.56836132198451,0.472860217118263,0.375661375661376,0.504559270516717,0.596694214876033,0.663082437275986,0.679611650485437,0.771151178918169,0.526999316473001,0.554617128150863,0.597031235044508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,39006000.0,36404000.0,39775000.0,32879000.0,33199000.0,30403000.0,12821000.0,12600000.0,14900000.0,8600000.0,9800000.0,6700000.0,7700000.0,12500000.0,12142000.0,8975000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,473000.0,0.0,-9412000.0,-5001000.0,-6071000.0,-3097000.0,3809000.0,154082000.0,522694000.0,105294000.0,94316000.0,64987000.0,55915000.0,0.0,0.0,0.0
,operatingExpenses,0.0,36404000.0,49187000.0,32879000.0,18211000.0,20693000.0,11805000.0,12594000.0,14930000.0,51794000.0,57108000.0,35354000.0,30613000.0,28138000.0,0.0,0.0
,costAndExpenses,674017000.0,820034000.0,769289000.0,429762000.0,453791000.0,340976000.0,187944000.0,166700000.0,537600000.0,113900000.0,104100000.0,71700000.0,63600000.0,97300000.0,95941000.0,72633000.0
,interestExpense,51525000.0,65362000.0,58653000.0,31294000.0,29784000.0,17389000.0,8741000.0,10023000.0,20009000.0,4185000.0,7513000.0,7012000.0,29272000.0,-6500000.0,15737000.0,6919000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,117212000.0,124002000.0,118514000.0,100481000.0,104149000.0,73760000.0,53292000.0,47800000.0,72400000.0,43200000.0,45500000.0,28700000.0,22900000.0,15700000.0,15614000.0,13137000.0
,EBITDA,329629000.0,247885000.0,125718000.0,101897000.0,200901000.0,267465000.0,115350000.0,51200000.0,-267800000.0,50300000.0,80900000.0,70300000.0,103500000.0,64700000.0,72766000.0,65876000.0
,EBITDARatio,0.371859608273148,0.262613132298708,0.161904872291186,0.236322354108976,0.36491427554251,0.500232849119381,0.461396308829529,0.300999412110523,-1.35663627152989,0.415702479338843,0.579928315412186,0.620476610767873,0.717753120665742,0.442241968557758,0.475305859836831,0.52544427782918
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,212417000.0,123883000.0,7204000.0,1416000.0,96752000.0,193705000.0,62058000.0,3400000.0,-340200000.0,7100000.0,35400000.0,41600000.0,80600000.0,49000000.0,57152000.0,52739000.0
,operatingIncomeRatio,0.239630925709077,0.131243530946047,0.00927761100228849,0.00328402655051974,0.17573922472904,0.362281435098685,0.248230014159887,0.0199882422104644,-1.72340425531915,0.0586776859504132,0.253763440860215,0.367166813768756,0.558945908460472,0.334928229665072,0.373315566355091,0.420660115496283
,totalOtherIncomeExpensesNet,-67491000.0,209000.0,49000.0,250000.0,-5978000.0,-2743000.0,3805000.0,-1000000.0,-2100000.0,-600000.0,-1100000.0,-100000.0,0.0,0.0,-11000.0,5000.0
,incomeBeforeTax,94600000.0,61465000.0,-43136000.0,-52693000.0,67823000.0,183626000.0,60538000.0,-8100000.0,-370200000.0,-9100000.0,16300000.0,38900000.0,51800000.0,42500000.0,41404000.0,45825000.0
,incomeBeforeTaxRatio,0.106719733223229,0.0651169541389762,-0.0555523359515153,-0.122207069933995,0.123192920443998,0.343430942936068,0.242150062799498,-0.0476190476190476,-1.87537993920973,-0.0752066115702479,0.116845878136201,0.34333627537511,0.359223300970874,0.290498974709501,0.270449987915842,0.365512235586893
,incomeTaxExpense,7283000.0,20103000.0,9412000.0,5330000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251000.0,1934000.0
,netIncome,87317000.0,41362000.0,-52548000.0,-58023000.0,67823000.0,183626000.0,60538000.0,-8100000.0,-370200000.0,-9100000.0,16300000.0,38900000.0,51800000.0,42500000.0,40153000.0,43891000.0
,netIncomeRatio,0.0985036675037284,0.0438195307426394,-0.0676735012421232,-0.134568554054242,0.123192920443998,0.343430942936068,0.242150062799498,-0.0476190476190476,-1.87537993920973,-0.0752066115702479,0.116845878136201,0.34333627537511,0.359223300970874,0.290498974709501,0.262278484319989,0.350086143636538
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.58861462558221,1.22622,-1.56572,-2.47915,3.18529,10.16664,5.61531,-0.77885,-37.39394,-1.19737,3.07547,10.80556,16.70968,13.70968,21.414933,23.408533
,EPSDiluted,2.58861462558221,1.22622,-1.56572,-2.47915,3.18529,10.16664,5.61531,-0.77885,-37.39394,-1.19737,3.07547,10.80556,16.70968,13.70968,21.414933,23.408533
,weightedAverageShsOut,33731170.0,33731170.0,33561620.0,23404420.0,21292580.0,18061620.0,10780890.0,10400000.0,9900000.0,7600000.0,5300000.0,3600000.0,3100000.0,3100000.0,1875000.0,1875000.0
,weightedAverageShsOutDil,33731170.0,33731170.0,33561620.0,23404420.0,21292580.0,18061620.0,10780890.0,10400000.0,9900000.0,7600000.0,5300000.0,3600000.0,3100000.0,3100000.0,1875000.0,1875000.0
