Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,2708000000.0,2676000000.0,2502000000.0,2568000000.0,2446000000.0
Revenue Growth,,,,,
Cost of Revenue,1468000000.0,1434000000.0,1423000000.0,1519000000.0,1390000000.0
Gross Profit,1240000000.0,1242000000.0,1080000000.0,1049000000.0,1056000000.0
R&D Expenses,,,,,
SG&A Expense,,,,,
Operating Expenses,604000000.0,588000000.0,550000000.0,515000000.0,487000000.0
Operating Income,635000000.0,653000000.0,530000000.0,534000000.0,569000000.0
Interest Expense,291000000.0,162000000.0,199000000.0,188000000.0,198000000.0
Earnings before Tax,,,,,
Income Tax Expense,233000000.0,172000000.0,123000000.0,116000000.0,129000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-106000000.0,290000000.0,213000000.0,243000000.0,250000000.0
Preferred Dividends,,,,,
Net Income Com,-106000000.0,290000000.0,213000000.0,243000000.0,250000000.0
EPS,-0.67,1.61,1.37,1.57,1.62
EPS Diluted,-0.67,1.61,1.37,1.57,1.62
Weighted Average Shs Out,216000000.0,169000000.0,154000000.0,154000000.0,154000000.0
Weighted Average Shs Out (Dil),216000000.0,170000000.0,155000000.0,154000000.0,154000000.0
Dividend per Share,,,,,
Gross Margin,0.45790251107829,0.46412556053812,0.43165467625899,0.40848909657321,0.43172526573998
EBITDA Margin,0.32570162481536,0.40022421524664,0.37529976019185,0.36020249221184,0.38757154538021
EBIT Margin,0.15435745937962,0.23318385650224,0.21382893685052,0.2130062305296,0.23589533932952
Profit Margin,-0.039143279172821,0.10837070254111,0.085131894484412,0.094626168224299,0.10220768601799
Free Cash Flow margin,,,,,
EBITDA,882000000.0,1071000000.0,939000000.0,925000000.0,948000000.0
EBIT,418000000,624000000,535000000,547000000,577000000
Consolidated Income,-106000000.0,290000000.0,213000000.0,243000000.0,250000000.0
Earnings Before Tax Margin,0,0,0,0,0
Net Profit Margin,-0.039143279172821,0.10837070254111,0.085131894484412,0.094626168224299,0.10220768601799
