Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,3580459.7701,4249699.88,10538947.3684,3257.329,176755.4479,0.0
Revenue Growth,-0.157479381791074,-0.596762396523365,3234.45683239243,-0.98157154962577,0.0,
Cost of Revenue,0.0,618247.2989,1623157.8947,2171.5527,139225.1816,0.0
Gross Profit,3580459.7701,3631452.581,8915789.4737,1085.7763,37530.2663,0.0
R&D Expenses,27100000.0,27500600.2401,29131578.9474,24718783.9305,19207021.7918,12442.9161
SG&A Expense,11939080.4598,11176470.5882,10256842.1053,7850162.8664,6072639.2252,5463548.8308
Operating Expenses,39039080.4598,70217286.9148,39388421.0526,32219326.8187,19937046.0048,5387958.7345
Operating Income,-35458620.6897,-66585834.3337,-30472631.5789,-32218241.0423,-19899515.7385,-5387958.7345
Interest Expense,71264.3678,5346938.7755,217894.7368,256243.2139,49636.8039,2193.9477
Earnings before Tax,-43019540.2299,-67702280.9124,-24854736.8421,-31611292.0738,-19918886.1985,-19929.8487
Income Tax Expense,0.0,-1200.4802,-6315.7895,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-43019540.2299,-67701080.4322,-24848421.0526,-31611292.0738,-19918886.1985,-19929.8487
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-43019540.2299,-67701080.4322,-24848421.0526,-31611292.0738,-19918886.1985,-19929.8487
EPS,-3.8621,-7.0348,-2.6632,-3.7242,-2.954,-485.5571
EPS Diluted,-3.8621,-7.0348,-2.6632,-3.7242,-2.954,-485.5571
Weighted Average Shs Out,11342349.4253,11180795.9184,9803792.6316,10040919.6526,11195746.9734,
Weighted Average Shs Out (Dil),12807177.0115,11557744.2977,9803792.6316,9209102.063,8172376.5133,5638536.4512
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,0.8545,0.846,0.3333,0.2123,0.0
EBITDA Margin,-13.377,-14.5606,-2.3011,-10077.8143,-128.8765,
EBIT Margin,-11.9952,-14.6729,-2.3377,-9626.0,-112.411,0.0
Profit Margin,-13.8103,-19.1248,-2.4821,-10537.0977,-136.431,
Free Cash Flow margin,-9.2905,-12.7963,-2.6364,-9373.3333,-123.6575,0.0
EBITDA,-41667816.092,-51546218.4874,-23041052.6316,-30233441.911,-18815980.6295,1202346.63
EBIT,-42948275.8621,-62355342.1369,-24636842.1053,-31355048.8599,-19869249.3947,-17735.901
Consolidated Income,-43019540.2299,-67701080.4322,-24848421.0526,-31611292.0738,-19918886.1985,-19929.8487
Earnings Before Tax Margin,-12.0151,-15.9311,-2.3584,-9704.6666,-112.6918,0.0
Net Profit Margin,-12.0151,-15.9308,-2.3578,-9704.6666,-112.6918,0.0
