Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,5489404.0,560204.0,45000.0
Short-term investments,16020412.0,0.0,0.0
Cash and short-term investments,5489404.0,560204.0,45000.0
Receivables,14406476.0,0.0,0.0
Inventories,22175769.0,0.0,0.0
Total current assets,59042764.0,609787.0,200000.0
Property Plant & Equipment Net,22650021.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,423263.0,0.0,0.0
Tax assets,117933.0,0.0,
Total non-current assets,23433643.0,45318185.0,
Total assets,82476407.0,45927972.0,200000.0
Payables,17474206.0,3005.0,0.0
Short-term debt,1455441.0,0.0,175000.0
Total current liabilities,33588305.0,37375.0,175000.0
Long-term debt,13109854.0,0.0,0.0
Total debt,14565295.0,0.0,
Deferred revenue,166490.0,0.0,
Tax Liabilities,0.0,34370.0,
Deposit Liabilities,0.0,0.0,
Total non-current liabilities,14305915.0,0.0,
Total liabilities,49119603.0,40927971.0,175000.0
Other comprehensive income,22920603,4945588,
Retained earnings (deficit),10433984.0,54214.0,-1000.0
Total shareholders equity,33356804.0,5000001.0,24000.0
Investments,16443675.0,0.0,0.0
Net Debt,9075891.0,-560204.0,130000.0
Other Assets,0.0,0.0,154775.0
Other Liabilities,1225383.0,40890596.0,0.0
