date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-03-11_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,147451000.0,161553000.0,107229000.0,72183000.0,26315000.0,155446000.0,28509000.0,16666000.0,5984000.0,-1086000.0,-2883000.0,7497000.0,-6302000.0,-34448000.0,-16643000.0,-24968000.0,-5452000.0,-40468000.0,23714000.0,13592000.0,33910000.0,33294000.0,29089000.0,26096000.0,22255000.0,11704000.0
,depreciationAndAmortization,371878000.0,307276000.0,268671000.0,250705000.0,212699000.0,169516000.0,131003000.0,105210000.0,86487000.0,73484000.0,68356000.0,67516000.0,67516000.0,67530000.0,66009000.0,63447000.0,59273000.0,49510000.0,44120000.0,38525000.0,33516000.0,943000.0,29500000.0,25600000.0,20700000.0,14900000.0
,deferredIncomeTax,-1565000.0,-222000.0,-507000.0,-582000.0,-400000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,23045000.0,17482000.0,15066000.0,12695000.0,9557000.0,7108000.0,4879000.0,3199000.0,1463000.0,1609000.0,1593000.0,2566000.0,2566000.0,1961000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-1396246000.0,-152711000.0,26188000.0,74125000.0,-3440000.0,134357000.0,22684000.0,-18654000.0,70463000.0,29466000.0,-40357000.0,24601000.0,1133015000.0,-1129583000.0,8732000.0,25465000.0,59200000.0,8700000.0,55300000.0,-7400000.0,-3500000.0,1100000.0,-51300000.0,-16100000.0,-700000.0,10973000.0
,accountsReceivables,3275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4236000.0,0.0,0.0,-9246000.0,4850000.0,9662000.0,-6591000.0,-5550000.0,-15973000.0,-4879000.0,-7480000.0,-3800000.0,-9000000.0,-6900000.0,-2700000.0
,inventory,-176000.0,-44322000.0,-40304000.0,-29264000.0,28118000.0,-14618000.0,-11144000.0,-3229000.0,-1211000.0,-18251000.0,-2875000.0,-4236000.0,-881000.0,-17628000.0,0.0,0.0,0.0,0.0,1970000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3484000.0,12080000.0,-1566000.0,1957000.0,1957000.0,-1495000.0,23000.0,-1222000.0,331000.0,7103000.0,-814000.0,-2031000.0,1329000.0,-1133000.0,2100000.0,7100000.0,800000.0,8200000.0
,otherWorkingCapital,-1245695000.0,150551000.0,303262000.0,277074000.0,202949000.0,206389000.0,72032000.0,49348000.0,68002000.0,-2461000.0,-31927000.0,8430000.0,-16171000.0,-1149186000.0,-19603000.0,-28335000.0,-53800000.0,-113000000.0,-121700000.0,-177000000.0,-169600000.0,-166100000.0,-167200000.0,-115900000.0,-99800000.0,-99100000.0
,otherNonCashItems,0.0,-471000.0,-6290000.0,-9673000.0,-8352000.0,-8547000.0,1056000.0,2713000.0,1619000.0,0.0,0.0,0.0,0.0,839000.0,10760000.0,8707000.0,-9536000.0,45596000.0,4357000.0,33899000.0,4480000.0,38724000.0,5441000.0,4036000.0,9406000.0,-9059000.0
,netCashProvidedByOperatingActivites,548948000.0,476734000.0,363114000.0,261750000.0,238693000.0,182263000.0,133320000.0,114683000.0,87251000.0,63521000.0,59121000.0,60287000.0,59761000.0,43133000.0,49649000.0,56101000.0,66210000.0,57822000.0,63268000.0,50959000.0,65871000.0,56678000.0,61486000.0,52587000.0,40202000.0,35414000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-164891000.0,-50863000.0,0.0,-45140000.0,-39283000.0,-34074000.0,-52113000.0,-87990000.0,-147965000.0,-50310000.0,-87283000.0,-70331000.0,-57832000.0,-76062000.0,-105268000.0,-78552000.0,-78722000.0
,acquisitionsNet,-1946015000.0,-473000000.0,-320000000.0,0.0,0.0,-2000000.0,-17000000.0,0.0,0.0,-77000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-500000.0,0.0,0.0,-84875000.0,-106975000.0,-77631000.0,-71043000.0,-42266000.0,-41940000.0,0.0,-42188000.0,-15093000.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4226000.0,129850000.0,77527000.0,22499000.0,3288000.0,17331000.0,34460000.0,36700000.0,20800000.0,0.0,0.0
,otherInvestingActivites,0.0,47757000.0,59951000.0,7272000.0,7314000.0,6857000.0,9689000.0,-53073000.0,-4899000.0,3253000.0,6967000.0,0.0,5257000.0,2059000.0,13274000.0,102000.0,2098000.0,17003000.0,46554000.0,-13835000.0,60431000.0,-3767000.0,-50949000.0,20937000.0,-14056000.0,1804000.0
,netCashUsedForInvestingActivites,-2486517000.0,-1010457000.0,-733743000.0,-401642000.0,-1614512000.0,-413184000.0,-550705000.0,-352412000.0,-375219000.0,-159538000.0,-43384000.0,-39485000.0,-39485000.0,-31288000.0,-20800000.0,-47785000.0,-37050000.0,-152153000.0,-58888000.0,-168873000.0,-34835000.0,-69079000.0,-90311000.0,-105719000.0,-107701000.0,-76918000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
