Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0
R&D Expenses,105285576.0,40303878.0,22978599.0,13730311.0
SG&A Expense,22639184.0,10463151.0,4303743.0,6356782.0
Operating Expenses,128035518.0,50755487.0,27259946.0,46566809.0
Operating Income,-128035518.0,-50755487.0,-27259946.0,-46566809.0
Interest Expense,2512956.0,374749.0,0.0,-50853.0
Earnings before Tax,-127502194.0,-51006094.0,-27124637.0,-46515956.0
Income Tax Expense,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-127502194.0,-51006094.0,-27124637.0,-46515956.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-127502194.0,-51006094.0,-27124637.0,-46515956.0
EPS,-2.34,-3.68,-3.22,-8.03
EPS Diluted,-2.34,-3.68,-3.22,-8.03
Weighted Average Shs Out,56242571.0,50334152.0,,
Weighted Average Shs Out (Dil),54396483.0,13870949.0,8428366.0,5795040.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0
EBITDA Margin,,,,
EBIT Margin,0.0,0.0,0.0,0.0
Profit Margin,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0
EBITDA,-124989238.0,-50631345.0,-27124637.0,-46566809.0
EBIT,-124989238.0,-50631345.0,-27124637.0,-46566809.0
Consolidated Income,-127502194.0,-51006094.0,-27124637.0,-46515956.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0
