date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,248921000.0,838617000.0,914816000.0,1035383000.0,754169000.0,493083000.0,309332000.0
,costOfRevenue,10133000.0,9159000.0,5435000.0,5930000.0,4273000.0,2946000.0,1443000.0
,grossProfit,238788000.0,829458000.0,909381000.0,1029453000.0,749896000.0,490137000.0,307889000.0
,grossProfitRatio,0.95929230559093,0.989078447014549,0.994058914579544,0.994272650796855,0.994334161176076,0.994025346645494,0.995335109203057
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,66685000.0,64690000.0,52232000.0,51658000.0,28693000.0,0.0
,GeneralAndAdministrativeExpenses,105193000.0,54527000.0,53541000.0,47444000.0,728826000.0,479284000.0,21924000.0
,SellingAndMarketingExpenses,178255000.0,664155000.0,805633000.0,946925000.0,0.0,0.0,286234000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,283821000.0,791307000.0,928269000.0,1049706000.0,794341000.0,538007000.0,338183000.0
,costAndExpenses,293954000.0,800466000.0,933982000.0,1053744000.0,798614000.0,540953000.0,339626000.0
,interestExpense,270000.0,33000.0,1839000.0,44000.0,137000.0,147000.0,11000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,373000.0,11983000.0,13054000.0,11022000.0,18940000.0,32679000.0,30025000.0
,EBITDA,-253229000.0,50159000.0,-5510000.0,-6179000.0,-24934000.0,-17619000.0,-1704000.0
,EBITDARatio,-1.01730669569864,0.0598115707170258,-0.00602306911991045,-0.00596783992010686,-0.0330615551686691,-0.035732320927714,-0.00550864443381221
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-45033000.0,38151000.0,-19166000.0,-18361000.0,-44445000.0,-47870000.0,-30294000.0
,operatingIncomeRatio,-0.180912819729954,0.0454927577189587,-0.0209506611165524,-0.017733534353954,-0.0589324143527512,-0.0970830468704052,-0.0979336117828094
,totalOtherIncomeExpensesNet,208100000.0,461000.0,1300000.0,-548000.0,276000.0,2814000.0,1446000.0
,incomeBeforeTax,-253133000.0,37690000.0,-20466000.0,-17813000.0,-44721000.0,-50684000.0,-31740000.0
,incomeBeforeTaxRatio,-1.01692103117053,0.0449430431293427,-0.0223717119070939,-0.0172042616114037,-0.0592983800713103,-0.102789996815952,-0.102608200897418
,incomeTaxExpense,-8494000.0,20982000.0,1086000.0,-4764000.0,6670000.0,-11318000.0,-8644000.0
,netIncome,-245378000.0,17161000.0,-21489000.0,-12481000.0,-50681000.0,-39127000.0,-23096000.0
,netIncomeRatio,-0.985766568509688,0.0204634535193062,-0.0234899695676508,-0.0120544764594358,-0.0672011180517895,-0.0793517521390922,-0.0746641149315299
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.687838133307918,0.04811,-0.06125,-0.04544,-0.21311,-0.11272,-0.098231
,EPSDiluted,-0.687838133307918,0.04811,-0.06125,-0.04544,-0.21311,-0.11272,-0.098231
,weightedAverageShsOut,356738000.0,356738000.0,350852000.0,274666000.0,237811000.0,347110090.0,235118206.0
,weightedAverageShsOutDil,356738000.0,356738000.0,350852000.0,274666000.0,237811000.0,347110090.0,235118206.0
