date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,14596000000.0,14300000000.0,12875664000.0,12515769000.0,11521511000.0,10418178000.0,10904194000.0,10318353000.0,9840911000.0,8829538000.0,8261730000.0,7066822000.0,5681203000.0,5718361000.0,5193691000.0,4584765000.0,4038919000.0,3174333000.0,2381963000.0,1968284000.0,1725735000.0,1607082000.0,1344492000.0,1071515000.0,830029000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,14596000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,816000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,816000000.0,12966000000.0,11853000000.0,11198000000.0,10314000000.0,9508000000.0,9788000000.0,9548000000.0,8804000000.0,7951000000.0,7357000000.0,6396000000.0,5296000000.0,5115000000.0,4654000000.0,4187000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,816000000.0,13168000000.0,12029844000.0,11372954000.0,10477565000.0,9673383000.0,9895661000.0,9683099000.0,8921688000.0,7995158000.0,7397913000.0,6474477000.0,5400811000.0,5243443000.0,4742303000.0,4228419000.0,3669726000.0,2902723000.0,2187985000.0,1902134000.0,1550390000.0,1514010000.0,1206445000.0,987444000.0,742968000.0
,interestExpense,-170000000.0,173000000.0,147355000.0,146025000.0,137623000.0,142863000.0,96700000.0,124307000.0,105348000.0,102638000.0,90996000.0,69940000.0,76161000.0,322972000.0,306804000.0,249804000.0,237368000.0,216491000.0,162231000.0,129809000.0,122378000.0,164138000.0,162052000.0,99842000.0,6169000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,-46000000.0,49000000.0,45127000.0,52902000.0,26853000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75655000.0,-53344000.0,-40288000.0,-32580000.0,-40227000.0,-35902000.0,-38985000.0,-35884000.0,-26700000.0,-19100000.0,-14100000.0,-7900000.0
,EBITDA,13734000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.940942724033982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,13780000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.944094272403398,0.0791608391608392,0.0656913693926775,0.0913100105954336,0.0906084280091387,0.071489947666473,0.0924903757214885,0.0615654455706255,0.0934083236806023,0.0944987155613351,0.104556430674931,0.0838205631895072,0.0493543356926341,0.0830514198036815,0.0869108308522783,0.0777239400492719,0.0914088645996614,0.085564431960982,0.0814361935932674,0.0336079549495906,0.101605982378523,0.0579136596639126,0.102675954933164,0.0784599375650364,0.104889106284238
,totalOtherIncomeExpensesNet,0.0,392000000.0,363451000.0,352108000.0,266559000.0,277692000.0,334456000.0,300471000.0,243973000.0,248710000.0,151360000.0,185051000.0,107831000.0,-98569000.0,68067000.0,65235000.0,81470000.0,60231000.0,41436000.0,34394000.0,23815000.0,26472000.0,23200000.0,47388000.0,17386000.0
,incomeBeforeTax,553000000.0,1132000000.0,845820000.0,1142815000.0,1043946000.0,744795000.0,1008533000.0,635254000.0,919223000.0,834380000.0,863817000.0,592345000.0,280392000.0,474918000.0,451388000.0,356346000.0,369193000.0,271610000.0,193978000.0,66150000.0,175345000.0,93072000.0,138047000.0,84071000.0,87061000.0
,incomeBeforeTaxRatio,0.0378870923540696,0.0791608391608392,0.0656913693926775,0.0913100105954336,0.0906084280091387,0.071489947666473,0.0924903757214885,0.0615654455706255,0.0934083236806023,0.0944987155613351,0.104556430674931,0.0838205631895072,0.0493543356926341,0.0830514198036815,0.0869108308522783,0.0777239400492719,0.0914088645996614,0.085564431960982,0.0814361935932674,0.0336079549495906,0.101605982378523,0.0579136596639126,0.102675954933164,0.0784599375650364,0.104889106284238
,incomeTaxExpense,138000000.0,262000000.0,129978000.0,-679366000.0,342503000.0,242629000.0,324486000.0,216417000.0,287330000.0,234760000.0,289415000.0,185259000.0,92577000.0,166645000.0,158127000.0,120738000.0,123893000.0,93291000.0,65515000.0,26249000.0,69271000.0,39059000.0,49055000.0,28750000.0,31687000.0
,netIncome,415000000.0,870000000.0,715842000.0,1822181000.0,701443000.0,502166000.0,684047000.0,418837000.0,631893000.0,599620000.0,574402000.0,407086000.0,176796000.0,293834000.0,288210000.0,224180000.0,221891000.0,173141000.0,122806000.0,33046000.0,77669000.0,40858000.0,62081000.0,54619000.0,55072000.0
,netIncomeRatio,0.0284324472458208,0.0608391608391608,0.0555965113721514,0.145590814275975,0.060881163937612,0.0482009426216369,0.0627324678926292,0.0405914587337727,0.0642108235711104,0.0679106879657803,0.0695256320407469,0.0576052432055031,0.0311194653667542,0.0513843039989955,0.0554923271330543,0.0488967264407227,0.0549382149035423,0.0545440569719686,0.0515566362701688,0.0167892438286345,0.0450063306359319,0.0254237182670206,0.0461743171398565,0.0509736214612021,0.066349488993758
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,6.54068622042901,13.88,11.25,28.28,10.91,7.55,9.88,5.82,8.57,8.15,7.85,5.59,2.84039324656164,4.75,4.71,3.58,3.56,3.37,2.49,0.67,1.57,0.89,1.5,2.15,3.23876734885909
,EPSDiluted,6.50990603774177,13.62,11.0,27.71,10.79,7.46,9.78,5.78,8.52,8.09,7.69,5.55,2.76647962932215,4.57,4.57,3.52,3.52,3.36,2.47,0.66,1.56,0.88,1.48,2.13,1.45955846077327
,weightedAverageShsOut,63449000.0,62684000.0,63658000.0,64427000.0,64274000.0,66553000.0,69248000.0,71917000.0,73737000.0,73586000.0,74694000.0,73327000.0,62243494.0,61859789.0,61191083.0,62620112.0,62328933.0,51377151.0,49319679.0,49322388.0,49470701.0,45907865.0,41387333.0,25404186.0,17004000.0
,weightedAverageShsOutDil,63749000.0,63882000.0,65094000.0,65753000.0,64989000.0,67292000.0,69962000.0,72461000.0,74153000.0,74108000.0,74694668.0,73348829.0,63906489.0,64296280.0,63065646.0,63687500.0,63037216.0,51530060.0,49648000.0,49905000.0,49920000.0,46246000.0,42559000.0,25604000.0,37731959.0
