date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,44138000.0,49456000.0,42024000.0,31274000.0,31913000.0
,depreciationAndAmortization,9425000.0,9553000.0,9766000.0,10358000.0,9576000.0
,deferredIncomeTax,-4141000.0,26000.0,-372000.0,831000.0,-812000.0
,stockBasedCompensation,2719000.0,3306000.0,2851000.0,2344000.0,1786000.0
,changeInWorkingCapital,3561748000.0,6641646.0,-122193646.0,-123448596.0,-182233295.0
,accountsReceivables,-917000.0,-48000.0,-1126000.0,-1056000.0,122000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,1895000.0,-2818000.0,11029000.0,-943000.0,-1046000.0
,otherWorkingCapital,626006000.0,-2935742000.0,-2942383646.0,-2820190000.0,-2696741404.0
,otherNonCashItems,-3576012000.0,-24215646.0,129661646.0,117306596.0,174372295.0
,netCashProvidedByOperatingActivites,37877000.0,44767000.0,61737000.0,38665000.0,34602000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-8989000.0,-13484000.0,-6318000.0,-5423000.0,-2025000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-369682000.0,-62084000.0,-48664000.0,-67027000.0,-164336000.0
,salesMaturitiesOfInvestments,321164000.0,79478000.0,40308000.0,60123000.0,172437000.0
,otherInvestingActivites,-341299000.0,-96748000.0,-195806000.0,-179145000.0,-102637000.0
,netCashUsedForInvestingActivites,-398806000.0,-92838000.0,-210480000.0,-191472000.0,-96561000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-20000000.0,-40000000.0,-30000000.0,-45000000.0,-3000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-6591000.0,-7183000.0,-5943000.0,0.0,-11762000.0
,dividendsPaid,-17930000.0,-17108000.0,-27500000.0,-12046000.0,-18731000.0
,otherFinancingActivites,797725000.0,270739000.0,87439000.0,226358000.0,189157000.0
,netCashUsedProvidedByFinancingActivities,753204000.0,206448000.0,23996000.0,169312000.0,155664000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,392275000.0,158377000.0,-124747000.0,16505000.0,93705000.0
,cashAtEndOfPeriod,626006000.0,233731000.0,75354000.0,200101000.0,183596000.0
,cashAtBeginningOfPeriod,233731000.0,75354000.0,200101000.0,183596000.0,89891000.0
,operatingCashFlow,37877000.0,44767000.0,61737000.0,38665000.0,34602000.0
,capitalExpenditure,-8989000.0,-13484000.0,-6318000.0,-5423000.0,-2025000.0
,freeCashFlow,28888000.0,31283000.0,55419000.0,33242000.0,32577000.0
