date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,1328129000.0,1961720000.0,2002857000.0,1796220000.0,1931453000.0,2273733000.0,2300721000.0,2205561000.0,2034301000.0,1843560000.0,1610065000.0,1231031000.0,1156549000.0,1033334000.0,967557000.0,838718000.0,653289000.0,542747000.0,517742000.0,446300000.0,363469000.0,346828000.0,403300000.0
,costOfRevenue,880785000.0,431935000.0,394076000.0,310681000.0,354134000.0,367637000.0,300601000.0,299583000.0,278763000.0,1217969000.0,1060597000.0,850784000.0,870385000.0,744742000.0,686848000.0,575670000.0,476201000.0,396896000.0,398842000.0,326067000.0,287750000.0,242011000.0,370200000.0
,grossProfit,447344000.0,1529785000.0,1608781000.0,1485539000.0,1577319000.0,1906096000.0,2000120000.0,1905978000.0,1755538000.0,625591000.0,549468000.0,380247000.0,286164000.0,288592000.0,280709000.0,263048000.0,177088000.0,145851000.0,118900000.0,120233000.0,75719000.0,104817000.0,33100000.0
,grossProfitRatio,0.336822703216329,0.77981822074506,0.803243067278393,0.82703622050751,0.816648916644619,0.83831127049658,0.869344870586221,0.864169252176657,0.862968656064171,0.339338562346764,0.341270694040303,0.308884991523365,0.247429205334145,0.279282400462967,0.290121408867901,0.313631041661202,0.271071455358961,0.268727418115623,0.229651061725724,0.269399507058033,0.208323130720914,0.302216084053191,0.0820728985866601
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,59806000.0,72997000.0,68298000.0,61760000.0,72529000.0,67484000.0,72552000.0,63697000.0,58737000.0,52334000.0,50818000.0,41117000.0,37176000.0,34479000.0,30884000.0,33484000.0,45400000.0,28270000.0,19408000.0,49568000.0,15176000.0,15157000.0,15300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1593000.0,561000.0,-2621000.0,2980000.0,725000.0,955000.0,1566000.0,1891000.0,3115000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,373193000.0,1255097000.0,1276011000.0,1156927000.0,1211377000.0,1444537000.0,1455912000.0,1462460000.0,1362028000.0,212669000.0,197699000.0,158641000.0,134505000.0,119789000.0,97373000.0,100937000.0,114027000.0,96746000.0,82964000.0,111824000.0,70880000.0,79027000.0,20500000.0
,costAndExpenses,1253978000.0,1687032000.0,1670087000.0,1467608000.0,1565511000.0,1812174000.0,1756513000.0,1762043000.0,1640791000.0,1430638000.0,1258296000.0,1009425000.0,1004890000.0,864531000.0,784221000.0,676607000.0,590228000.0,493642000.0,481806000.0,437891000.0,358630000.0,321038000.0,390700000.0
,interestExpense,45613000.0,45875000.0,40218000.0,39385000.0,30669000.0,31153000.0,33584000.0,27044000.0,28684000.0,21954000.0,30062000.0,30847000.0,22145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85310000.0,66489000.0,55637000.0,53664000.0,52495000.0,47218000.0,45451000.0,39141000.0,0.0,0.0
,EBITDA,386987000.0,586906000.0,632722000.0,614527000.0,692729000.0,748640000.0,805363000.0,686841000.0,600326000.0,570228000.0,498850000.0,340179000.0,260664000.0,254113000.0,249825000.0,217748000.0,116725000.0,101600000.0,83154000.0,53860000.0,43980000.0,64321000.0,52400000.0
,EBITDARatio,0.291377569498144,0.299179291642028,0.315909722960751,0.342122345815101,0.35865692822968,0.329255897680159,0.350048093619348,0.311413286687605,0.295101855625102,0.309308077849378,0.309832211743004,0.276336664145744,0.225380852864859,0.245915647796356,0.258201842372077,0.259620039154996,0.178672838514042,0.187195875794799,0.16060895194904,0.120681156172978,0.121000690567834,0.185455038232207,0.129928093230846
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,74151000.0,274688000.0,332770000.0,328612000.0,365942000.0,461559000.0,544208000.0,443518000.0,393510000.0,412922000.0,351769000.0,221606000.0,151659000.0,168803000.0,183336000.0,162111000.0,63061000.0,49105000.0,35936000.0,8409000.0,4839000.0,25790000.0,12600000.0
,operatingIncomeRatio,0.0558311730261142,0.140024060518321,0.166147658070446,0.182946409682556,0.189464615499316,0.202996130152485,0.23653802438453,0.201090788239364,0.193437450996681,0.223980776324069,0.218481241440563,0.180016587721999,0.131130630868212,0.16335763654346,0.189483410279704,0.19328427433297,0.0965284889229728,0.0904749358356656,0.0694090879241012,0.0188415863768765,0.0133133774819861,0.0743596249437762,0.0312422514257377
,totalOtherIncomeExpensesNet,-157689000.0,177523000.0,74781000.0,15090000.0,4268000.0,-125673000.0,-15082000.0,-22550000.0,-30566000.0,-2421000.0,851000.0,1247000.0,875000.0,24367000.0,936000.0,581000.0,31418000.0,1374000.0,528000.0,752000.0,20208000.0,1172000.0,0.0
,incomeBeforeTax,-129016000.0,406715000.0,367492000.0,304411000.0,339551000.0,306192000.0,497213000.0,394886000.0,334489000.0,388922000.0,322758000.0,193055000.0,134116000.0,171727000.0,175097000.0,162692000.0,79262000.0,50479000.0,36464000.0,0.0,14305000.0,20975000.0,12500000.0
,incomeBeforeTaxRatio,-0.0971411662571934,0.207325714169198,0.18348389325848,0.169473115765329,0.175800809028229,0.134664888093721,0.216111818860262,0.179041069369652,0.164424536978549,0.210962485625637,0.200462714238245,0.156823833031012,0.115962229010617,0.166187312137218,0.180968149680071,0.193976998228248,0.121327620700792,0.0930065021087173,0.0704289008811338,0.0,0.0393568639966545,0.0604766627838583,0.0309942970493429
,incomeTaxExpense,35000.0,-211000.0,22000.0,210000.0,13000.0,21000.0,0.0,1396000.0,-1082000.0,-431000.0,1741000.0,708000.0,-480000.0,1669000.0,2443000.0,2682000.0,2641000.0,2577000.0,175000.0,0.0,0.0,4498000.0,0.0
