date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,308874000.0,428212000.0,198220000.0,238387000.0,1070000.0,8816000.0,13035000.0,11148000.0
,costOfRevenue,1365534000.0,998528000.0,707710000.0,273992000.0,98033000.0,58250000.0,21862000.0,13463000.0
,grossProfit,-1056660000.0,-570316000.0,-509490000.0,-35605000.0,-96963000.0,-49434000.0,-8827000.0,-2315000.0
,grossProfitRatio,-3.4210066240603,-1.33185431515231,-2.57032590051458,-0.149357976735309,-90.6196261682243,-5.60730490018149,-0.677176831607211,-0.207660566917833
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,600176000.0,388249000.0,195385000.0,62602000.0,20097000.0,7311000.0,6930000.0,3143000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,37490000.0,7174000.0,1993000.0,11457000.0,443000.0,1224000.0,600000.0,584000.0
,operatingExpenses,601022000.0,389575000.0,196279000.0,62852000.0,20097000.0,7311000.0,6930000.0,3143000.0
,costAndExpenses,1966556000.0,1388103000.0,903989000.0,336844000.0,118130000.0,65561000.0,28792000.0,16606000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,1229000.0,3552000.0,3155000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,846000.0,1326000.0,894000.0,250000.0,1909000.0,1545000.0,1557000.0,1592000.0
,EBITDA,-1656836000.0,-958565000.0,-704875000.0,-98207000.0,-115151000.0,-55200000.0,-14200000.0,-3866000.0
,EBITDARatio,-5.36411611207159,-2.23852904636021,-3.55602361013016,-0.411964578605377,-107.617757009346,-6.26134301270417,-1.08937476026084,-0.346788661643344
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-1657682000.0,-959891000.0,-705769000.0,-98457000.0,-117060000.0,-56745000.0,-15757000.0,-5458000.0
,operatingIncomeRatio,-5.36685509301527,-2.24162564337291,-3.56053375037837,-0.413013293510133,-109.401869158879,-6.43659255898367,-1.20882240122746,-0.489594546106925
,totalOtherIncomeExpensesNet,37490000.0,7174000.0,1993000.0,11501000.0,-2486000.0,-916000.0,723000.0,717000.0
,incomeBeforeTax,-1618194000.0,-943586000.0,-689829000.0,-91064000.0,-119163000.0,-57102000.0,-18546000.0,-7894000.0
,incomeBeforeTaxRatio,-5.23901008178092,-2.20354870951772,-3.48011805065079,-0.382000696346697,-111.367289719626,-6.47708711433757,-1.42278481012658,-0.7081090778615
,incomeTaxExpense,-17671000.0,6992000.0,-15796000.0,2235000.0,54000.0,0.0,0.0,0.0
,netIncome,-1596906000.0,-948628000.0,-673769000.0,-93105000.0,-119217000.0,-57102000.0,-18278000.0,-7494000.0
,netIncomeRatio,-5.17008877406321,-2.21532325109992,-3.39909696297044,-0.390562404829122,-111.417757009346,-6.47708711433757,-1.40222477943997,-0.672228202368138
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-26.5911923021876,-15.86,-12.09,-2.044286,-3.004498,-1.811775,-1.04,-0.142308
,EPSDiluted,-26.5911923021876,-15.86,-12.09,-2.044286,-3.004498,-1.811775,-1.04,-0.142308
,weightedAverageShsOut,60053945.0,60053945.0,55442601.0,45544025.0,39679508.0,31517155.0,16664857.0,52660468.0
,weightedAverageShsOutDil,60053945.0,60053945.0,55442601.0,45544025.0,39679508.0,31517155.0,16664857.0,52660468.0
