date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY
,revenue,5537000000.0,4950000000.0,5150000000.0,4845000000.0,4396000000.0,4515000000.0,3575000000.0,3797000000.0,4143000000.0,3589000000.0,3654000000.0,4212000000.0,3665000000.0,3091000000.0,2951000000.0,3129000000.0,2957141000.0,2482244000.0,1724675000.0,1322273000.0,1420011000.0,1221900000.0,908900000.0,624800000.0,531900000.0,493300000.0
,costOfRevenue,1369000000.0,1322000000.0,1277000000.0,1298000000.0,1354000000.0,1429000000.0,1347000000.0,1388000000.0,1598000000.0,1499000000.0,1866000000.0,2127000000.0,1805000000.0,1212000000.0,1181000000.0,1197000000.0,1102950000.0,1072802000.0,807611000.0,582574000.0,671072000.0,590900000.0,453900000.0,290600000.0,257700000.0,252600000.0
,grossProfit,4168000000.0,3628000000.0,3873000000.0,3547000000.0,3042000000.0,3086000000.0,2228000000.0,2409000000.0,2545000000.0,2090000000.0,1788000000.0,2085000000.0,1860000000.0,1879000000.0,1770000000.0,1932000000.0,1854191000.0,1409442000.0,917064000.0,739699000.0,748939000.0,631000000.0,455000000.0,334200000.0,274200000.0,240700000.0
,grossProfitRatio,0.752754199024743,0.732929292929293,0.752038834951456,0.732094943240454,0.691992720655141,0.683499446290144,0.623216783216783,0.63444824861733,0.614289162442674,0.582334912231819,0.489326765188834,0.495014245014245,0.507503410641201,0.607893885473957,0.599796679091833,0.61744966442953,0.627021504892733,0.567809610981032,0.531731485642223,0.559414735081182,0.527417745355494,0.516408871429741,0.500605127076686,0.534891165172855,0.51551043429216,0.487938374214474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,1559000000.0,1433000000.0,1320000000.0,1205000000.0,1109000000.0,1094000000.0,1125000000.0,1153000000.0,1212000000.0,1153000000.0,1229000000.0,1359000000.0,1145000000.0,1041000000.0,758000000.0,633000000.0,510858000.0,400990000.0,387736000.0,388928000.0,260759000.0,202100000.0,146200000.0,118100000.0,99600000.0,73900000.0
,GeneralAndAdministrativeExpenses,506000000.0,460000000.0,469000000.0,439000000.0,406000000.0,386000000.0,410000000.0,354000000.0,375000000.0,301000000.0,320000000.0,332000000.0,927000000.0,754000000.0,646000000.0,612000000.0,555293000.0,463312000.0,348168000.0,289377000.0,281130000.0,239000000.0,186100000.0,127300000.0,105100000.0,91300000.0
,SellingAndMarketingExpenses,631000000.0,702000000.0,641000000.0,673000000.0,622000000.0,647000000.0,680000000.0,788000000.0,853000000.0,747000000.0,730000000.0,691000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,-1000000.0,7000000.0,2000000.0,1000000.0,1000000.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2718000000.0,2618000000.0,2439000000.0,2323000000.0,2144000000.0,2141000000.0,2231000000.0,2325000000.0,2483000000.0,2258000000.0,2332000000.0,2440000000.0,2106000000.0,1822000000.0,1411000000.0,1248000000.0,1068886000.0,938113000.0,761322000.0,700347000.0,588614000.0,481600000.0,359200000.0,266900000.0,220600000.0,176000000.0
,costAndExpenses,4087000000.0,3940000000.0,3716000000.0,3621000000.0,3498000000.0,3570000000.0,3578000000.0,3713000000.0,4081000000.0,3757000000.0,4198000000.0,4567000000.0,3911000000.0,3034000000.0,2592000000.0,2445000000.0,2171836000.0,2010915000.0,1568933000.0,1282921000.0,1259686000.0,1072500000.0,813100000.0,557500000.0,478300000.0,428600000.0
,interestExpense,42000000.0,43000000.0,42000000.0,45000000.0,28000000.0,31000000.0,30000000.0,29000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,22000000.0,23000000.0,9000000.0,6000000.0,7000000.0,14000000.0,16000000.0,30000000.0,43000000.0,57000000.0,53000000.0,58000000.0,34000000.0,27000000.0,7000000.0,3000000.0,2735000.0,7482000.0,25418000.0,88991000.0,46725000.0,40500000.0,26900000.0,21500000.0,15900000.0,10800000.0
,EBITDA,1472000000.0,1033000000.0,1443000000.0,1230000000.0,905000000.0,959000000.0,13000000.0,114000000.0,105000000.0,-111000000.0,-491000000.0,-297000000.0,-212000000.0,84000000.0,366000000.0,687000000.0,788040000.0,478811000.0,181160000.0,128343000.0,207050000.0,189900000.0,122700000.0,88800000.0,69500000.0,75500000.0
,EBITDARatio,0.265847932093191,0.208686868686869,0.280194174757282,0.253869969040248,0.205868971792539,0.212403100775194,0.00363636363636364,0.0300237029233605,0.0253439536567705,-0.0309278350515464,-0.134373289545703,-0.0705128205128205,-0.0578444747612551,0.0271756713037852,0.124025753981701,0.219558964525407,0.266487123880802,0.192894413280886,0.105040080015075,0.0970624069310952,0.145808729650686,0.155413699975448,0.134998349653427,0.142125480153649,0.13066365858244,0.153050881816339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
