Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,25120000.0,22408000.0,27900000.0,20272000.0
Short-term investments,97103000.0,0.0,0.0,
Cash and short-term investments,122223000.0,22408000.0,27900000.0,20272000.0
Receivables,8486000.0,7416000.0,5951000.0,5769000.0
Inventories,3343000.0,2553000.0,1514000.0,2700000.0
Total current assets,136042000.0,33629000.0,36324000.0,29898000.0
Property Plant & Equipment Net,2154000.0,1896000.0,2608000.0,3534000.0
Goodwill and Intangible Assets,0.0,0.0,47000.0,
Long-term investments,0.0,0.0,0.0,
Tax assets,0.0,0.0,0.0,
Total non-current assets,2479000.0,2205000.0,3112000.0,
Total assets,138521000.0,35834000.0,39436000.0,36055000.0
Payables,2146000.0,1814000.0,1025000.0,2494000.0
Short-term debt,0.0,0.0,8236000.0,
Total current liabilities,9006000.0,7538000.0,13386000.0,6809000.0
Long-term debt,38963000.0,38704000.0,21074000.0,26013000.0
Total debt,38963000.0,38704000.0,29310000.0,
Deferred revenue,0.0,0.0,0.0,
Tax Liabilities,1084000.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,39323000.0,39126000.0,21662000.0,
Total liabilities,48329000.0,46664000.0,35048000.0,32822000.0
Other comprehensive income,246950000,402000.0,472000.0,
Retained earnings (deficit),-157200000.0,-139724000.0,-116685000.0,-96096000.0
Total shareholders equity,90192000.0,-129378000.0,-108733000.0,-89563000.0
Investments,97103000.0,0.0,0.0,
Net Debt,13843000.0,16296000.0,1410000.0,
Other Assets,0.0,1252000.0,959000.0,
Other Liabilities,0.0,5724000.0,4125000.0,
