date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,27338000000.0,27553000000.0,24708000000.0,23460000000.0,22062000000.0,20793000000.0,17561000000.0,16815000000.0,16223000000.0,14233000000.0,12464000000.0,10672000000.0,11563118980.0,10258557590.0,9401403881.58,8505967322.6,7508942093.76,7012344930.05,7419542340.88,7343627940.0,6261951017.48,5114027439.36,4325799978.0,3083221462.23,3722150000.0
,costOfRevenue,7886000000.0,8355000000.0,7462000000.0,7051000000.0,6583000000.0,6626000000.0,5272000000.0,4999000000.0,5065000000.0,4355000000.0,3894000000.0,3565000000.0,3941531580.0,3406030420.0,3177733675.44,2915626172.15,2585853144.48,2528681436.51,2818705148.67,2853607490.0,2247786455.62,2006136046.88,1761339762.0,306163330.2,394384000.0
,grossProfit,19453000000.0,19199000000.0,17246000000.0,16410000000.0,15479000000.0,14167000000.0,12288000000.0,11816000000.0,11158000000.0,9878000000.0,8570000000.0,7107000000.0,7621587400.0,6852527170.0,6223670206.14,5590341150.45,4923088949.28,4483663493.54,4600837192.21,4490020450.0,4014164561.86,3107891392.48,2564460216.0,2777058132.03,3327766000.0
,grossProfitRatio,0.711573633769844,0.696802526040722,0.697992553019265,0.699488491048593,0.701613634303327,0.681335064685231,0.699732361482831,0.702705917335712,0.687788941626086,0.694020937258484,0.687580231065469,0.665948275862069,0.659129030254085,0.667981547101692,0.66199370695412,0.65722579671764,0.655630165715505,0.639395742546285,0.620097167834791,0.611417202326293,0.641040555995186,0.607718951322041,0.592829125027103,0.900700181952366,0.894044033690206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,4454000000.0,4292000000.0,3624000000.0,3352000000.0,3044000000.0,2845000000.0,2331000000.0,2282000000.0,2253000000.0,1939000000.0,1729000000.0,1591000000.0,1630631800.0,1460217230.0,1334712607.95,1087805626.76,1019268684.96,994202580.91,910212142.04,899128000.0,968967701.74,745222251.41,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1356000000.0,1629000000.0,1098000000.0,1075000000.0,1005000000.0,1048000000.0,892000000.0,866000000.0,947000000.0,715000000.0,636000000.0,564000000.0,3162132680.0,2672149520.0,2380224792.87,2179750061.14,1888690956.16,1768450911.52,2028336607.89,2184881040.0,1994057848.88,1393085877.89,1555251840.0,1863431772.93,0.0
,SellingAndMarketingExpenses,7106000000.0,7693000000.0,6781000000.0,6924000000.0,6265000000.0,5401000000.0,4304000000.0,4131000000.0,3907000000.0,3081000000.0,2645000000.0,2199000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-25000000.0,-381000000.0,-469000000.0,-204000000.0,-24000000.0,-26000000.0,-22000000.0,-21000000.0,-19000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
