date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY
,revenue,809162000.0,876282000.0,839419000.0,637123000.0,597103000.0,579643000.0,583290000.0,597263000.0,591945000.0,524065000.0,476183000.0,606708000.0,623334000.0,589848000.0,556007000.0,514752000.0,444591000.0,453320000.0,480028000.0,727972000.0,736254000.0,735400000.0,510700000.0,359400000.0,209800000.0
,costOfRevenue,525976000.0,571285000.0,554845000.0,444191000.0,409840000.0,398036000.0,402242000.0,423032000.0,434227000.0,398013000.0,360244000.0,433007000.0,438781000.0,425248000.0,408385000.0,388844000.0,339745000.0,345986000.0,359551000.0,523134000.0,589226000.0,531200000.0,354200000.0,245900000.0,145100000.0
,grossProfit,283186000.0,304997000.0,284574000.0,192932000.0,187263000.0,181607000.0,181048000.0,174231000.0,157718000.0,126052000.0,115939000.0,173701000.0,184553000.0,164600000.0,147622000.0,125908000.0,104846000.0,107334000.0,120477000.0,204838000.0,147028000.0,204200000.0,156500000.0,113500000.0,64700000.0
,grossProfitRatio,0.349974417978106,0.348058045241144,0.339013055458597,0.302817509334932,0.313619258318917,0.313308363941253,0.310391057621423,0.291715709829673,0.266440294284097,0.240527415492353,0.243475722568844,0.28630082346038,0.296074014894102,0.279054942968358,0.265503851570214,0.2445993410419,0.235825736463401,0.236773140386482,0.250979109551943,0.281381701494013,0.199697387043059,0.277672015229807,0.306442138241629,0.315804117974402,0.30838894184938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,11310000.0,13491000.0,13617000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,77880000.0,83567000.0,83350000.0,80410000.0,68811000.0,54874000.0,55754000.0,52271000.0,46677000.0,40592000.0,36892000.0,37721000.0,0.0,0.0,0.0,0.0,0.0,0.0,71767000.0,90439000.0,50450000.0,92000000.0,69500000.0,57200000.0,33000000.0
,SellingAndMarketingExpenses,91054000.0,97925000.0,101956000.0,77319000.0,72858000.0,69819000.0,68963000.0,65608000.0,64860000.0,62910000.0,64464000.0,72620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-839000.0,716000.0,701000.0,93000.0,377000.0,462000.0,1393000.0,417000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,193186000.0,209883000.0,214475000.0,165834000.0,146693000.0,126959000.0,126698000.0,119860000.0,113611000.0,105280000.0,103232000.0,111339000.0,112226000.0,96011000.0,88144000.0,84333000.0,73740000.0,78257000.0,62198000.0,106422000.0,78986000.0,119300000.0,88600000.0,68500000.0,38200000.0
,costAndExpenses,719162000.0,781168000.0,769320000.0,610025000.0,556533000.0,524995000.0,528940000.0,542892000.0,547838000.0,503293000.0,463476000.0,544346000.0,551007000.0,521259000.0,496529000.0,473177000.0,413485000.0,424243000.0,421749000.0,629556000.0,668212000.0,650500000.0,442800000.0,314400000.0,183300000.0
,interestExpense,14234000.0,17144000.0,19733000.0,10966000.0,7904000.0,12390000.0,13492000.0,13757000.0,14214000.0,13532000.0,13225000.0,13148000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,12942000.0,14900000.0,15552000.0,8105000.0,5024000.0,2266000.0,1981000.0,1981000.0,2074000.0,1778000.0,1876000.0,998000.0,115000.0,183000.0,249000.0,312000.0,383000.0,4246000.0,11013000.0,44230000.0,28536000.0,27300000.0,19100000.0,11300000.0,5200000.0
,EBITDA,102942000.0,110014000.0,85651000.0,35203000.0,45594000.0,56914000.0,56331000.0,56352000.0,46181000.0,22550000.0,14583000.0,63360000.0,72442000.0,68772000.0,59727000.0,41887000.0,31489000.0,33323000.0,69292000.0,142646000.0,96578000.0,112200000.0,87000000.0,56300000.0,31700000.0
,EBITDARatio,0.127220507141957,0.125546342387496,0.102036051125838,0.0552530673041155,0.0763586851849681,0.0981880226277209,0.0965746026847709,0.094350395052096,0.0780156940256274,0.0430290135765602,0.0306247808090587,0.104432445261971,0.116216988003221,0.116592749318468,0.107421309443946,0.0813731661071739,0.0708268948314293,0.0735087796699903,0.144349912921746,0.195949844224778,0.131174839118022,0.152570029915692,0.170354415508126,0.156649972175849,0.151096282173499
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,90000000.0,95114000.0,70099000.0,27098000.0,40570000.0,54648000.0,54350000.0,54371000.0,44107000.0,20772000.0,12707000.0,62362000.0,72327000.0,68589000.0,59478000.0,41575000.0,31106000.0,29077000.0,58279000.0,98416000.0,68042000.0,84900000.0,67900000.0,45000000.0,26500000.0
,operatingIncomeRatio,0.111226182148939,0.108542683747926,0.0835089508338506,0.0425318188167748,0.0679447264542298,0.0942787198327246,0.0931783503917434,0.0910335982640813,0.0745119901342186,0.0396363046568651,0.0266851189563676,0.102787502389947,0.116032496221929,0.116282499898279,0.106973473355551,0.0807670489866965,0.0699654288998203,0.064142327715521,0.121407501229095,0.135192012879616,0.0924164758357849,0.115447375577917,0.132954767965537,0.125208681135225,0.126310772163966
,totalOtherIncomeExpensesNet,1390000.0,-25072000.0,-681000.0,-3105000.0,-1042000.0,-6243000.0,1864000.0,2008000.0,2918000.0,-2175000.0,-12371000.0,-111254000.0,-676000.0,1761000.0,-6657000.0,4308000.0,2952000.0,-1548000.0,-12033000.0,0.0,0.0,1600000.0,1900000.0,1200000.0,300000.0
,incomeBeforeTax,77156000.0,52898000.0,49685000.0,13027000.0,31624000.0,36015000.0,42722000.0,42622000.0,32811000.0,5065000.0,-12889000.0,-58101000.0,59531000.0,53920000.0,28154000.0,18263000.0,5202000.0,-4479000.0,-3717000.0,34744000.0,34658000.0,50700000.0,45800000.0,34000000.0,21700000.0
,incomeBeforeTaxRatio,0.0953529701098173,0.0603664117259056,0.0591897491002705,0.0204466013626882,0.0529623867238986,0.0621330715630138,0.0732431552058153,0.0713621972229989,0.055429136152852,0.00966483165256218,-0.0270673249570018,-0.0957643545165055,0.0955041759313626,0.0914133810744463,0.0506360531432158,0.0354792210617929,0.011700641713395,-0.00988043765993117,-0.00774329830759872,0.0477271103833664,0.0470734284635465,0.0689420723415828,0.0896808302330135,0.0946021146355036,0.103431839847474
