Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,67072000.0,70901000.0,74776000.0,37643000.0,13809000.0,12659000.0,11769000.0,16714000.0,40081000.0
Stock-based compensation,11315000.0,6769000.0,7252000.0,2749000.0,2669000.0,1049000.0,1305000.0,384000.0,288000.0
Operating Cash Flow,210025000.0,93934000.0,106888000.0,743000.0,16941000.0,-40264000.0,-12243000.0,-7001000.0,-57999000.0
Capital Expenditure,55174000.0,63278000.0,38067000.0,31319000.0,43306000.0,7448000.0,-1348000.0,4767000.0,15695000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5732000.0,0.0,-3017000.0
Investment purchases and sales,-2891000.0,-977000.0,-2023000.0,-1454000.0,0.0,0.0,0.0,0.0,5312000.0
Investing Cash flow,-54948000.0,-88271000.0,-33729000.0,-135076000.0,-39641000.0,-1863000.0,-4861000.0,7322000.0,8093000.0
Issuance (repayment) of debt,-767000.0,-5507000.0,-254730000.0,-6848000.0,1665000.0,-401000.0,37499000.0,20004000.0,11614000.0
Issuance (buybacks) of shares,-2891000.0,-977000.0,11753000.0,-1454000.0,-5806000.0,-1138000.0,0.0,-25000000.0,100000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
Financing Cash Flow,-16104000.0,-2830000.0,-65331000.0,72160000.0,27368000.0,40574000.0,14838000.0,138000.0,-20415000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,138973000.0,2833000.0,7828000.0,-62173000.0,4668000.0,-1553000.0,-2266000.0,459000.0,-70321000.0
Free Cash Flow,154851000.0,30656000.0,68821000.0,-30576000.0,-26365000.0,-47712000.0,-13591000.0,-2234000.0,-42304000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,-0.1666,-0.1666,-0.1666
