Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,37808000.0,51163000.0,63281000.0,76374000.0,54767000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,37808000.0,51163000.0,63281000.0,76374000.0,54767000.0
Receivables,4729000.0,1721000.0,693000.0,0.0,0.0
Inventories,8569000.0,7833000.0,5245000.0,5767000.0,3451000.0
Total current assets,52983000.0,62651000.0,71867000.0,85881000.0,65520000.0
Property, Plant & Equipment Net,6390000.0,7676000.0,8703000.0,9744000.0,11282000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,8148000.0,9563000.0,10380000.0,11372000.0,12837000.0
Total assets,61131000.0,72214000.0,82247000.0,97253000.0,78357000.0
Payables,15485000.0,16831000.0,11503000.0,9163000.0,10638000.0
Short-term debt,0.0,5921000.0,53872000.0,0.0,0.0
Total current liabilities,25353000.0,22752000.0,66212000.0,11235000.0,64354000.0
Long-term debt,47966000.0,46267000.0,19343000.0,72097000.0,67351000.0
Total debt,47966000.0,52188000.0,73215000.0,72097000.0,67351000.0
Deferred revenue,0.0,0.0,837000.0,1248000.0,886000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,88659000.0,78919000.0,25992000.0,75145000.0,69604000.0
Total liabilities,114012000.0,101671000.0,92204000.0,86380000.0,133958000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-322553000.0,-296096000.0,-212656000.0,-183291000.0,-241328000.0
Total shareholders equity,-52881000.0,-29457000.0,-9957000.0,10873000.0,-55601000.0
Investments,0.0,0.0,0.0,0.0,0.0
Net Debt,10158000.0,1025000.0,9934000.0,-4277000.0,12584000.0
Other Assets,1877000.0,1934000.0,2648000.0,3740000.0,7302000.0
Other Liabilities,9868000.0,0.0,837000.0,2072000.0,53716000.0
