date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,282207000.0,207187000.0,269911000.0,187191000.0,195171000.0,205461000.0,84197000.0,15374000.0,2506000.0,-4593000.0
,depreciationAndAmortization,29497000.0,28396000.0,29097000.0,3500000.0,3087000.0,8274000.0,11423000.0,866000.0,431000.0,758000.0
,deferredIncomeTax,2379000.0,17864000.0,11074000.0,46810000.0,7434000.0,27164000.0,5716000.0,-4611000.0,0.0,0.0
,stockBasedCompensation,16885000.0,14806000.0,14814000.0,15906000.0,12612000.0,11935000.0,8626000.0,2371000.0,466000.0,466000.0
,changeInWorkingCapital,116024000.0,-48472000.0,72097000.0,260118000.0,419294000.0,271433000.0,1912629000.0,243571000.0,-107640000.0,-63074000.0
,accountsReceivables,5725000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,157060000.0,120272000.0,-91757000.0,-205229000.0,-388145000.0,-235030000.0,-276315000.0,-261559000.0,-112060000.0,-67915000.0
,accountsPayables,13570000.0,-15193000.0,3222000.0,2618000.0,5412000.0,-4020000.0,5571000.0,15574000.0,6583000.0,1662000.0
,otherWorkingCapital,3451747000.0,3335723000.0,3384195000.0,3312098000.0,3051980000.0,2632686000.0,2361253000.0,448624000.0,205053000.0,170000.0
,otherNonCashItems,0.0,9208000.0,9182000.0,7215000.0,6276000.0,0.0,10402000.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,587989000.0,315980000.0,310662000.0,101674000.0,-158310000.0,31005000.0,-113370000.0,-220209000.0,-104237000.0,-66443000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-22797000.0,-30282000.0,-31651000.0,-2605000.0,-3985000.0,-809000.0,-7850000.0,-506000.0,-288000.0,-308000.0
,acquisitionsNet,0.0,0.0,-61000000.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125000000.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000000.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-88040000.0,-37258000.0,-95412000.0,-3579000.0,-4008000.0,-862000.0,44662000.0,-506000.0,-288000.0,-308000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-808791000.0,-531895000.0,-193105000.0,-413726000.0,-333300000.0,-119620000.0,-672737000.0,-177880000.0,-65393000.0,-3570000.0
,commonStockIssued,3112000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-89224000.0,-146063000.0,-112217000.0,-42082000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,-8606000.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-6737000.0,-8243000.0,-10186000.0,-9784000.0,-8283000.0,-48813000.0,0.0,63690000.0,61760000.0
,netCashUsedProvidedByFinancingActivities,-207665000.0,-227407000.0,-220468000.0,-23838000.0,156490000.0,13713000.0,234827000.0,236152000.0,114185000.0,65171000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,292284000.0,51315000.0,-5218000.0,74257000.0,-5828000.0,43856000.0,166119000.0,15437000.0,9660000.0,-1580000.0
,cashAtEndOfPeriod,621295000.0,329011000.0,277696000.0,282914000.0,208657000.0,214485000.0,170629000.0,35261000.0,19824000.0,10164000.0
,cashAtBeginningOfPeriod,329011000.0,277696000.0,282914000.0,208657000.0,214485000.0,170629000.0,4510000.0,19824000.0,10164000.0,11744000.0
,operatingCashFlow,587989000.0,315980000.0,310662000.0,101674000.0,-158310000.0,31005000.0,-113370000.0,-220209000.0,-104237000.0,-66443000.0
,capitalExpenditure,-22797000.0,-30282000.0,-31651000.0,-2605000.0,-3985000.0,-809000.0,-7850000.0,-506000.0,-288000.0,-308000.0
,freeCashFlow,565192000.0,285698000.0,279011000.0,99069000.0,-162295000.0,30196000.0,-121220000.0,-220715000.0,-104525000.0,-66751000.0
