date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,1169120000.0,1348365000.0,1238961000.0,1030019000.0,978137000.0,1039831000.0,1090412000.0,987756000.0,837315000.0,720551000.0,574154000.0,679732000.0,1068969000.0,1003134000.0,804369000.0,600210000.0,478172000.0,413986000.0,351005000.0,309517000.0
,costOfRevenue,766501000.0,849195000.0,800427000.0,670111000.0,642526000.0,694099000.0,742474000.0,685920000.0,580013000.0,527848000.0,438215000.0,514234000.0,758929000.0,697094000.0,541188000.0,418609000.0,354884000.0,259631000.0,258637000.0,231599000.0
,grossProfit,402619000.0,499170000.0,438534000.0,359908000.0,335611000.0,345732000.0,347938000.0,301836000.0,257302000.0,192703000.0,135939000.0,165498000.0,310040000.0,306040000.0,263181000.0,181601000.0,123288000.0,154355000.0,92368000.0,77918000.0
,grossProfitRatio,0.344377822635829,0.370203913628728,0.353953029998523,0.349418797128985,0.343112467885378,0.332488644789394,0.31908856468931,0.305577490797322,0.307294148558189,0.267438390898077,0.236764004082528,0.243475369704531,0.290036474397293,0.30508386716032,0.327189386960462,0.302562436480565,0.257831909856704,0.372850772731445,0.263152946539223,0.251740615216612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,289264000.0,311026000.0,278298000.0,232784000.0,228129000.0,220226000.0,206480000.0,189062000.0,169653000.0,153354000.0,148277000.0,144460000.0,181037000.0,165048000.0,143615000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3210000.0,3977000.0,1724000.0,1750000.0,1867000.0,1463000.0,1293000.0,1228000.0,928000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,289264000.0,311026000.0,278298000.0,232784000.0,228129000.0,220226000.0,206480000.0,189062000.0,169653000.0,152561000.0,148277000.0,144993000.0,203322000.0,164579000.0,143136000.0,111318000.0,97318000.0,111683000.0,78293000.0,55336000.0
,costAndExpenses,1055765000.0,1160221000.0,1078725000.0,902895000.0,870655000.0,914325000.0,948954000.0,874982000.0,749666000.0,680409000.0,586492000.0,659227000.0,962251000.0,861673000.0,684324000.0,529927000.0,452202000.0,371314000.0,336930000.0,286935000.0
,interestExpense,61790000.0,68277000.0,63707000.0,54958000.0,53604000.0,54030000.0,52353000.0,51404000.0,35541000.0,28727000.0,29076000.0,31339000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,267317000.0,276500000.0,236366000.0,193245000.0,189697000.0,186457000.0,166514000.0,138903000.0,116513000.0,99398000.0,92266000.0,99293000.0,117677000.0,105655000.0,87354000.0,62604000.0,56154000.0,55244000.0,0.0,0.0
,EBITDA,380672000.0,464644000.0,396602000.0,320369000.0,297179000.0,311963000.0,307972000.0,251677000.0,204162000.0,139540000.0,79928000.0,119798000.0,224395000.0,247116000.0,207399000.0,132887000.0,82124000.0,97916000.0,13703000.0,22426000.0
,EBITDARatio,0.325605583686876,0.344598087313153,0.320108542561065,0.31103212659184,0.303821448324723,0.300013175217896,0.28243636350297,0.254796731176525,0.243829383207037,0.193657353886123,0.13921003772507,0.176242989884248,0.209917219301963,0.246343958035517,0.257840617925355,0.22140084303827,0.171745731661411,0.236520075558111,0.0390393299240752,0.0724548247753758
