Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,3506000.0,1725000.0,2570000.0,590000.0
Revenue Growth,1.03246376811594,-0.328793774319066,3.35593220338983,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,3506000.0,1725000.0,2570000.0,590000.0
R&D Expenses,33654000.0,19081000.0,20267000.0,11323000.0
SG&A Expense,6592000.0,5419000.0,4467000.0,2488000.0
Operating Expenses,40246000.0,24500000.0,24734000.0,13811000.0
Operating Income,-36740000.0,-22775000.0,-22164000.0,-13221000.0
Interest Expense,0.0,0.0,344000.0,235000.0
Earnings before Tax,-36367000.0,-22677000.0,-22461000.0,-13892000.0
Income Tax Expense,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-36367000.0,-22677000.0,-22461000.0,-13892000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-36367000.0,-22677000.0,-22461000.0,-13892000.0
EPS,-1.27,-1.0,-1.04,-1.41
EPS Diluted,-1.27,-1.0,-1.04,-1.41
Weighted Average Shs Out,34046517.0,25507878.0,24045876.0,24045876.0
Weighted Average Shs Out (Dil),28553711.0,22618931.0,21544205.0,9855668.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0
EBITDA Margin,-10.373,-13.146,-8.606,-23.147
EBIT Margin,-10.3728,-13.1461,-8.6058,-23.1475
Profit Margin,-10.373,-13.146,-8.74,-23.546
Free Cash Flow margin,-7.3602,-8.9629,-3.8716,-1.878
EBITDA,-36367000.0,-22677000.0,-22117000.0,-13657000.0
EBIT,-36367000.0,-22677000.0,-22117000.0,-13657000.0
Consolidated Income,-36367000.0,-22677000.0,-22461000.0,-13892000.0
Earnings Before Tax Margin,-10.3728,-13.1461,-8.7397,-23.5458
Net Profit Margin,-10.3728,-13.1461,-8.7397,-23.5458
