Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,33000000.0,36000000.0,47000000.0,50000000.0,60000000.0
Revenue Growth,,,,,
Cost of Revenue,25000000.0,23000000.0,26000000.0,23000000.0,53000000.0
Gross Profit,8000000.0,13000000.0,20000000.0,27000000.0,7000000.0
R&D Expenses,,,,,
SG&A Expense,2000000.0,2000000.0,2000000.0,3000000.0,3000000.0
Operating Expenses,8000000.0,9000000.0,9000000.0,26000000.0,9000000.0
Operating Income,-0000000.0,4000000.0,12000000.0,1000000.0,-2000000.0
Interest Expense,3000000.0,3000000.0,3000000.0,000000.0,000000.0
Earnings before Tax,,,,,
Income Tax Expense,000000.0,000000.0,-0000000.0,0000000.0,0000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-4000000.0,-5000000.0,14000000.0,2000000.0,19000000.0
Preferred Dividends,,,,,
Net Income Com,-4000000.0,-5000000.0,14000000.0,2000000.0,19000000.0
EPS,-0.01,-0.01,0.03,0.01,0.37
EPS Diluted,-0.01,-0.01,0.03,0.01,0.37
Weighted Average Shs Out,406000000.0,406000000.0,406000000.0,406000000.0,52000000.0
Weighted Average Shs Out (Dil),406000000.0,406000000.0,406000000.0,406000000.0,52000000.0
Dividend per Share,,,,,
Gross Margin,0.24242424242424,0.36111111111111,0.42553191489362,0.54,0.11666666666667
EBITDA Margin,0.21212121212121,0.30555555555556,0.51063829787234,0.14,0.066666666666667
EBIT Margin,-0.03030303030303,-0.055555555555556,0.36170212765957,0.04,0.31666666666667
Profit Margin,-0.12121212121212,-0.13888888888889,0.29787234042553,0.04,0.31666666666667
Free Cash Flow margin,,,,,
EBITDA,7000000.0,11000000.0,24000000.0,7000000.0,4000000.0
EBIT,-1000000,-2000000,17000000,2000000,19000000
Consolidated Income,-4000000.0,-5000000.0,14000000.0,2000000.0,19000000.0
Earnings Before Tax Margin,0,0,0,0,0
Net Profit Margin,-0.12121212121212,-0.13888888888889,0.29787234042553,0.04,0.31666666666667
