date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,443884000.0,280657000.0,289467000.0,303366000.0,303571000.0,290833000.0,283508000.0,254753000.0,304017000.0,327072000.0,262277000.0,176288000.0,153424000.0,160957000.0,120060000.0,59698000.0,40658000.0,31657000.0,17936000.0,9473000.0
,costOfRevenue,288518000.0,196434000.0,210746000.0,213706000.0,211289000.0,207657000.0,205058000.0,180620000.0,212379000.0,220072000.0,172668000.0,112415000.0,100869000.0,107132000.0,78573000.0,34829000.0,21334000.0,0.0,12275000.0,0.0
,grossProfit,155366000.0,84223000.0,78721000.0,89660000.0,92282000.0,83176000.0,78450000.0,74133000.0,91638000.0,107000000.0,89609000.0,63873000.0,52555000.0,53825000.0,41487000.0,24869000.0,19324000.0,0.0,5661000.0,0.0
,grossProfitRatio,0.350014868749493,0.300092283463445,0.271951552335845,0.295550589057442,0.303988193865685,0.285992304862241,0.276711768274617,0.290999517179386,0.301423933530033,0.327145093435085,0.341657865539106,0.362321882374297,0.342547450203358,0.334406083612393,0.345552223888056,0.416580119937016,0.475281617393871,0.0,0.315622212310437,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,5843000.0,0.0,0.0,0.0,0.0,7274000.0,0.0,0.0,0.0,1987000.0,1332000.0,868000.0,776000.0,0.0,259000.0,0.0
,GeneralAndAdministrativeExpenses,0.0,48032000.0,45461000.0,45413000.0,40882000.0,38334000.0,83940000.0,-23478000.0,-31559000.0,51125000.0,-10129000.0,-3779000.0,30992000.0,0.0,0.0,0.0,0.0,0.0,1878000.0,0.0
,SellingAndMarketingExpenses,0.0,44341000.0,38081000.0,39293000.0,43555000.0,43279000.0,0.0,41045000.0,51416000.0,55785000.0,38757000.0,23419000.0,22965000.0,0.0,0.0,0.0,0.0,0.0,1685000.0,0.0
,otherExpenses,155071000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
