date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,362963000.0,321607000.0,278889000.0,230828000.0,197925000.0,164284000.0,133579000.0,107962000.0,91420000.0,76212000.0,65432000.0,57425000.0
,costOfRevenue,79226000.0,69517000.0,66185000.0,51580000.0,42473000.0,33885000.0,28963000.0,24660000.0,18404000.0,13247000.0,11204000.0,10692000.0
,grossProfit,283737000.0,252090000.0,212704000.0,179248000.0,155452000.0,130399000.0,104616000.0,83302000.0,73016000.0,62965000.0,54228000.0,46733000.0
,grossProfitRatio,0.781724307987316,0.78384487899828,0.762683361480732,0.776543573569931,0.785408614374132,0.793741325996445,0.783176996384162,0.77158629888294,0.798687376941588,0.826182228520443,0.828768798141582,0.813809316499782
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,72548000.0,68239000.0,53255000.0,42816000.0,35267000.0,29451000.0,26320000.0,21678000.0,20195000.0,19633000.0,15780000.0,13377000.0
,GeneralAndAdministrativeExpenses,46570000.0,40765000.0,39049000.0,35334000.0,32108000.0,26573000.0,21000000.0,16792000.0,12079000.0,8900000.0,8183000.0,7455000.0
,SellingAndMarketingExpenses,67965000.0,70833000.0,70039000.0,63855000.0,57970000.0,49569000.0,48049000.0,42523000.0,37738000.0,31526000.0,29056000.0,24782000.0
,otherExpenses,-253000.0,-253000.0,-224000.0,-181000.0,-202000.0,-850000.0,-413000.0,79000.0,-2000.0,-8000.0,-11000.0,2000.0
,operatingExpenses,187083000.0,179837000.0,162343000.0,142005000.0,125345000.0,105593000.0,95369000.0,80993000.0,70012000.0,60059000.0,53019000.0,45614000.0
,costAndExpenses,266309000.0,249354000.0,228528000.0,193585000.0,167818000.0,139478000.0,124332000.0,105653000.0,88416000.0,73306000.0,64223000.0,56306000.0
,interestExpense,9000.0,106000.0,172000.0,3000.0,26000.0,6000.0,9000.0,43000.0,192000.0,204000.0,186000.0,180000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
