date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,114249000.0,93774000.0,76051000.0,51326000.0,39275000.0,34223000.0,36416000.0,39657000.0,36695000.0,33044000.0,23109000.0,17982000.0,16507000.0,11044000.0,35580000.0,24371000.0,13911000.0,9665000.0,8490000.0,4535000.0,1851000.0,2400000.0,2900000.0,6900000.0
,costOfRevenue,41157000.0,33419000.0,31634000.0,22531000.0,20295000.0,23464000.0,21188000.0,22602000.0,20616000.0,18535000.0,12046000.0,12580000.0,9668000.0,5228000.0,1541000.0,0.0,0.0,0.0,0.0,0.0,-634000.0,-600000.0,-700000.0,-700000.0
,grossProfit,73092000.0,60355000.0,44417000.0,28795000.0,18980000.0,10759000.0,15228000.0,17055000.0,16079000.0,14509000.0,11063000.0,5402000.0,6839000.0,5816000.0,34039000.0,0.0,0.0,0.0,0.0,0.0,2485000.0,3000000.0,3600000.0,7600000.0
,grossProfitRatio,0.639760523068036,0.643621899460405,0.584042287412394,0.56102170439933,0.483259070655633,0.314379218654121,0.418167838312829,0.430062788410621,0.438179588499796,0.439081225033289,0.47873123025661,0.300411522633745,0.414309080995941,0.526620789568997,0.956689151208544,0.0,0.0,0.0,0.0,0.0,1.34251755807672,1.25,1.24137931034483,1.10144927536232
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,64410000.0,60376000.0,42564000.0,33710000.0,31322000.0,25643000.0,21800000.0,15187000.0,7603000.0,7178000.0,5195000.0,6372000.0,10205000.0,14957000.0,29507000.0,24134000.0,27651000.0,52484000.0,56421000.0,48247000.0,34824000.0,22500000.0,29800000.0,19600000.0
,GeneralAndAdministrativeExpenses,67015000.0,66205000.0,56841000.0,52413000.0,48753000.0,45989000.0,37729000.0,29965000.0,25665000.0,23053000.0,21577000.0,21867000.0,27164000.0,24575000.0,14012000.0,9578000.0,10225000.0,11016000.0,11346000.0,10166000.0,7160000.0,4800000.0,3800000.0,3200000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1713000.0,1396000.0,1748000.0,3864000.0,1140000.0,71000.0,130000.0,266000.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,131425000.0,126581000.0,99405000.0,86325000.0,80277000.0,71834000.0,59731000.0,45354000.0,33379000.0,30433000.0,26839000.0,28394000.0,37369000.0,48982000.0,43519000.0,33712000.0,37876000.0,63500000.0,67767000.0,58413000.0,42618000.0,27900000.0,34300000.0,23500000.0
,costAndExpenses,172582000.0,160000000.0,131039000.0,108856000.0,100572000.0,95298000.0,80919000.0,67956000.0,53995000.0,48968000.0,38885000.0,40974000.0,47037000.0,54210000.0,45060000.0,33712000.0,37876000.0,63500000.0,67767000.0,58413000.0,41984000.0,27300000.0,33600000.0,22800000.0
,interestExpense,3746000.0,6065000.0,4008000.0,3022000.0,2445000.0,1705000.0,599000.0,520000.0,551000.0,964000.0,689000.0,302000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3109000.0,2403000.0,1445000.0,202000.0,202000.0,202000.0,202000.0,202000.0,202000.0,202000.0,67000.0,915000.0,651000.0,774000.0,716000.0,652000.0,2152000.0,3291000.0,2497000.0,1193000.0,634000.0,600000.0,700000.0,700000.0
,EBITDA,-55224000.0,-63823000.0,-53543000.0,-57328000.0,-61095000.0,-60873000.0,-44301000.0,-28097000.0,-17098000.0,-15722000.0,-15709000.0,-22077000.0,-29879000.0,-42392000.0,-8764000.0,-8689000.0,-21813000.0,-50544000.0,-56780000.0,-52685000.0,-39499000.0,-24300000.0,-30000000.0,-15200000.0
,EBITDARatio,-0.483365281096552,-0.680604431932092,-0.704040709523872,-1.11693878346257,-1.5555697008275,-1.77871606814131,-1.2165257029877,-0.708500390851552,-0.465949039378662,-0.475789855949643,-0.679778441299926,-1.22772772772773,-1.8100805718786,-3.8384643245201,-0.246318156267566,-0.3565303024086,-1.56803968082812,-5.22959130884635,-6.68786808009423,-11.6174200661521,-21.3392760669908,-10.125,-10.3448275862069,-2.20289855072464
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
