date,,2020-03-28_FY,2019-03-30_FY,2018-03-31_FY,2017-04-01_FY,2016-03-26_FY,2015-03-28_FY,2014-03-31_FY,2013-03-31_FY
,revenue,845575000.0,776854000.0,677949000.0,629816000.0,569020000.0,402700000.0,345868000.0,233203000.0
,costOfRevenue,569084000.0,525420000.0,470034000.0,439930000.0,395817000.0,267900000.0,232663000.0,160556000.0
,grossProfit,276491000.0,251434000.0,207915000.0,189886000.0,173203000.0,134800000.0,113205000.0,72647000.0
,grossProfitRatio,0.326985778907844,0.323656697397452,0.306682361062558,0.301494404715028,0.304388246458824,0.334740501614105,0.327306949472053,0.311518290931077
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,202623000.0,186512000.0,161660000.0,149868000.0,142078000.0,99300000.0,91998000.0,62609000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,891000.0,0.0,39000.0,21000.0
,operatingExpenses,202823000.0,187112000.0,161660000.0,152068000.0,142969000.0,99300000.0,91998000.0,62609000.0
,costAndExpenses,771907000.0,712532000.0,631694000.0,591998000.0,538786000.0,367200000.0,324661000.0,223165000.0
,interestExpense,-13310000.0,-16331000.0,15076000.0,-14699000.0,-12923000.0,-13300000.0,11594000.0,7415000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,21383000.0,18902000.0,17128000.0,16710000.0,14016000.0,9210000.0,8129000.0,5588000.0
,EBITDA,95051000.0,83224000.0,63383000.0,54528000.0,44250000.0,44610000.0,29336000.0,15626000.0
,EBITDARatio,0.112409898589717,0.107129524981528,0.0934922833428473,0.0865776671281771,0.0777652806579734,0.110777253538614,0.0848184856650514,0.0670059990651921
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,73668000.0,64322000.0,46255000.0,37818000.0,30234000.0,35400000.0,21207000.0,10038000.0
,operatingIncomeRatio,0.0871217810365727,0.0827980547181324,0.0682278460474166,0.0600461087047646,0.0531334575234614,0.0879066302458406,0.0613152994784137,0.0430440431726865
,totalOtherIncomeExpensesNet,-45000.0,5000.0,0.0,0.0,0.0,100000.0,-632000.0,-1117000.0
,incomeBeforeTax,60313000.0,47996000.0,31179000.0,23119000.0,17311000.0,22200000.0,8981000.0,1506000.0
,incomeBeforeTaxRatio,0.071327794695917,0.0617825228421299,0.0459901851024192,0.0367075463309919,0.0304224807563882,0.0551278867643407,0.0259665537141337,0.00645789290875332
,incomeTaxExpense,12364000.0,8974000.0,2300000.0,8922000.0,7443000.0,8466000.0,3321000.0,826000.0
,netIncome,47949000.0,39022000.0,28879000.0,14197000.0,9868000.0,13700000.0,5377000.0,646000.0
,netIncomeRatio,0.056705791916743,0.0502308026990915,0.042597599524448,0.0225415041853494,0.0173420969385962,0.0340203625527688,0.0155463934217678,0.00277011873775209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.67753559808278,1.38907874127866,1.08,0.536566007785631,0.377072984333206,0.619181053963663,0.216,0.025913
,EPSDiluted,1.64096509240246,1.35431923090272,1.05,0.527005456772709,0.366091634205157,0.598566934638238,0.216,0.025913
,weightedAverageShsOut,28583000.0,28092000.0,26744000.0,26459000.0,26170000.0,22126000.0,24929350.0,24929350.0
,weightedAverageShsOutDil,29220000.0,28813000.0,27528000.0,26939000.0,26955000.0,22888000.0,24929350.0,24929350.0
