Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,0.0,0.0,0.0,0.0,0.0,0.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,2226917510.8538,2680169286.578,3421742260.6192,3656447388.692,2190829835.3245,1599571381.4705
Capital Expenditure,-2953690303.9074,-1186970979.4438,-2279337652.9878,-1374980742.5666,-1149983855.3439,-1980217606.3304
Acquisitions and disposals,38205499.2764,-99153567.11,-18286537.077,-5546140.8104,-92185986.4385,-5605011.5397
Investment purchases and sales,-53690303.9074,41263603.3857,29805615.5508,312740717.9171,-333548595.4149,-26211671.6123
Investing Cash flow,-2969175108.5384,-1244860943.1681,-2267818574.514,-1067786165.4599,-1575718437.1973,-2012034289.4824
Issuance (repayment) of debt,-673371924.7467,-1100060459.4921,-1076313894.8884,-4352334000.9244,46819502.7446,690075832.5091
Issuance (buybacks) of shares,1578581765.5572,199667472.7932,0.0,0.0,0.0,0.0
Dividend payments,-146020260.492,-148428053.2044,-113030957.5234,-60545370.513,-63448498.547,-80942960.7649
Financing Cash Flow,755426917.5109,-1027206771.4631,-1217998560.1152,-4266676937.2978,-21149499.5157,687108473.4586
Effect of forex changes on cash,1591895.8032,-3929866.9891,5327573.7941,5854259.7443,-2098805.2954,0.0
Net cash flow / Change in cash,13169319.8263,408101571.9468,-64074874.0101,-1678015714.0656,593961898.6116,274645565.4468
Free Cash Flow,-726772793.0535,1493198307.1342,1142404607.6314,2281466646.1254,1040845979.9806,-380646224.8599
Net Cash/Marketcap,,,,,,
