date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-12-31_FY,1997-12-31_FY
,revenue,1002537000.0,1532666000.0,1733704000.0,1179019000.0,2003471000.0,2513673000.0,3535658000.0,3120722000.0,5020603000.0,6117242000.0,5236021000.0,4621875000.0,4486303000.0,3762197000.0,3715171000.0,3810449000.0,2776749000.0,2222466000.0,2183598000.0,1050000000.0,2368415000.0,2159209000.0,1110500000.0,2350000000.0,2349638000.0
,costOfRevenue,953009000.0,1022459000.0,989062000.0,965697000.0,1189521000.0,1285944000.0,1193333000.0,2783377000.0,4228247000.0,3795698000.0,3451382000.0,2944777000.0,3142308000.0,2585499000.0,2499259000.0,2557291000.0,2001010000.0,1624016000.0,1677605000.0,846700000.0,1568683000.0,1486710000.0,786500000.0,1577600000.0,1592413000.0
,grossProfit,49528000.0,510207000.0,744642000.0,213322000.0,813950000.0,1227729000.0,2342325000.0,337345000.0,792356000.0,2321544000.0,1784639000.0,1677098000.0,1343995000.0,1176698000.0,1215912000.0,1253158000.0,775739000.0,598450000.0,505993000.0,203300000.0,799732000.0,672499000.0,324000000.0,772400000.0,757225000.0
,grossProfitRatio,0.0494026654377843,0.332888574549184,0.429509304933253,0.180931774636371,0.406269918556345,0.488420331522835,0.662486303822372,0.108098382361518,0.157820883268404,0.379508281673342,0.340838778148522,0.362860960108181,0.299577402596303,0.312768842248293,0.327282916452567,0.328874103812963,0.27936950729072,0.269272960756205,0.23172442913027,0.193619047619048,0.337665485145129,0.311456186038498,0.291760468257542,0.32868085106383,0.322273048018461
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,109375000.0,143550000.0,134806000.0,93211000.0,240645000.0,254331000.0,295771000.0,90408000.0,148071000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112200000.0,223983000.0,57992000.0,27700000.0,55100000.0,55429000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-23584000.0,-2862000.0,14571000.0,-3825000.0,89842000.0,76080000.0,94132000.0,62461000.0,71484000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,0.0,0.0
