date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2017-03-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,1925000000.0,1686000000.0,1634000000.0,1461000000.0,0.0,1152000000.0,958000000.0,831778000.0,833714000.0,879530000.0,1358312000.0,922108000.0,1100340000.0,1850134000.0,1468162000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,2218000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,587000000.0,425000000.0,385000000.0,363000000.0,0.0,334000000.0,310000000.0,286286000.0,343513000.0,313655000.0,580158000.0,543953000.0,515507000.0,562722000.0,510111000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,236000000.0,736000000.0,703000000.0,651000000.0,651000000.0,629000000.0,585000000.0,534000000.0,558000000.0,604000000.0,617000000.0,585000000.0,562000000.0,600000000.0,537000000.0
,costAndExpenses,236000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,261000000.0,643000000.0,463000000.0,225000000.0,0.0,79000000.0,67000000.0,72272000.0,51720000.0,61950000.0,86256000.0,66209000.0,69433000.0,331968000.0,555213000.0
