date,,2020-12-31_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,2000-01-01_FY,1999-01-02_FY,1998-01-03_FY,1996-12-28_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,780088000.0,529454000.0,630059000.0,866978000.0,636484000.0,539363000.0,525400000.0,398400000.0,397200000.0,306627000.0,237300000.0,193500000.0,188700000.0,127100000.0,109900000.0,86251000.0,64600000.0,42800000.0,48000000.0,-42400000.0,105300000.0,-1200000.0,20600000.0,15100000.0,8300000.0,22500000.0,19500000.0,14600000.0,9900000.0,4700000.0,1600000.0,3600000.0
,depreciationAndAmortization,697423000.0,687966000.0,642591000.0,580723000.0,504236000.0,452225000.0,302400000.0,263500000.0,222600000.0,212556000.0,193300000.0,189600000.0,170500000.0,152800000.0,125300000.0,114055000.0,90800000.0,69300000.0,57300000.0,47300000.0,38000000.0,31400000.0,25400000.0,18100000.0,15500000.0,12200000.0,10100000.0,6400000.0,5300000.0,3600000.0,2800000.0,2400000.0
,deferredIncomeTax,1502000.0,51125000.0,34428000.0,47409000.0,-11517000.0,65245000.0,106900000.0,-22600000.0,8300000.0,-22113000.0,30400000.0,-4100000.0,-2500000.0,-4500000.0,2500000.0,-6874000.0,300000.0,24700000.0,8700000.0,-43200000.0,67600000.0,-3200000.0,15800000.0,8200000.0,2900000.0,7700000.0,8000000.0,7500000.0,-400000.0,1900000.0,700000.0,600000.0
,stockBasedCompensation,153449000.0,103641000.0,95423000.0,83019000.0,74536000.0,70121000.0,59292000.0,46295000.0,36113000.0,27919000.0,23723000.0,15786000.0,14683000.0,16189000.0,19021000.0,0.0,0.0,34000.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,100600000.0,-286938000.0,-234518000.0,816672000.0,-276007000.0,-664533000.0,593200000.0,-89100000.0,146807000.0,223393000.0,52000000.0,270500000.0,-12800000.0,85800000.0,53159000.0,81241000.0,58800000.0,-30600000.0,92600000.0,3300000.0,16200000.0,51300000.0,-38200000.0,-14300000.0,-2900000.0,121700000.0,9800000.0,12100000.0,7900000.0,1800000.0,-1100000.0,2400000.0
,accountsReceivables,0.0,58113000.0,-207785000.0,-32836000.0,0.0,-160124000.0,-74786000.0,-9599000.0,-83705000.0,0.0,-17370000.0,-46599000.0,-108072000.0,-22802000.0,-38918000.0,0.0,-24747000.0,20723000.0,-50364000.0,-42600000.0,-11100000.0,-13100000.0,-17800000.0,-7100000.0,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,960000.0,1855000.0,-9307000.0,-972000.0,-666000.0,12951000.0,8117000.0,-8111000.0,-279000.0,-12329000.0,188000.0,290000.0,-2542000.0,5435000.0,-8405000.0,-2078000.0,3924000.0,-3393000.0,-2762000.0,-3600000.0,-900000.0,1400000.0,-1000000.0,-100000.0,600000.0,0.0,-1200000.0,800000.0,-400000.0,500000.0,-100000.0,1500000.0
,accountsPayables,-62663000.0,-8734000.0,65202000.0,6960000.0,-13197000.0,7000.0,2974000.0,4130000.0,35265000.0,17504000.0,30812000.0,-53417000.0,2320000.0,1768000.0,14465000.0,0.0,9474000.0,-30663000.0,20648000.0,-400000.0,-200000.0,-6200000.0,-2800000.0,-2000000.0,5600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,34500000.0,1069176000.0,1356114000.0,1590632000.0,773960000.0,1049967000.0,1714500000.0,1121300000.0,1210400000.0,1063593000.0,840200000.0,788200000.0,517700000.0,530500000.0,444700000.0,391541000.0,310300000.0,251500000.0,282100000.0,189500000.0,186200000.0,170000000.0,118700000.0,156900000.0,171200000.0,174100000.0,52400000.0,42600000.0,30500000.0,22600000.0,20800000.0,21900000.0
,otherNonCashItems,0.0,74020000.0,95423000.0,83019000.0,0.0,70121000.0,59300000.0,46300000.0,36100000.0,306627000.0,23700000.0,15800000.0,15500000.0,15700000.0,20600000.0,0.0,6200000.0,1900000.0,-23600000.0,123700000.0,-139800000.0,14000000.0,-62100000.0,1500000.0,400000.0,200000.0,-100000.0,0.0,200000.0,0.0,-100000.0,-300000.0
,netCashProvidedByOperatingActivites,1436705000.0,1313099000.0,1454009000.0,1307675000.0,1155612000.0,1039928000.0,847000000.0,695900000.0,708300000.0,546294000.0,456400000.0,347300000.0,281800000.0,274600000.0,232700000.0,228865000.0,168300000.0,134300000.0,36900000.0,64800000.0,53300000.0,27400000.0,5900000.0,18700000.0,26600000.0,15300000.0,18900000.0,15900000.0,14000000.0,9400000.0,5700000.0,8700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-471518000.0,-446928000.0,-362083000.0,0.0,-362132000.0,-276584000.0,-352877000.0,-183429000.0,-104795000.0,-194100000.0,-221500000.0,-182400000.0,391000.0,205000.0,-100583000.0,-115400000.0,-142300000.0,-109700000.0,-63600000.0,-47100000.0,-44500000.0,-48700000.0,-33400000.0,-28600000.0,-18900000.0,-32200000.0,-7100000.0,-4700000.0,-1800000.0,-3200000.0,-3600000.0
,acquisitionsNet,180000000.0,-74539000.0,0.0,0.0,0.0,-1478129000.0,-7476000.0,-67877000.0,-40540000.0,-65000000.0,-65000000.0,-3529000.0,-5719000.0,-24061000.0,-13731000.0,-120000000.0,-120000000.0,-6380000.0,-26016000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-696548000.0,-1685190000.0,-1246420000.0,-805482000.0,-482078000.0,-833038000.0,-1431118000.0,-1276861000.0,-1286997000.0,-1083274000.0,-803832000.0,-266776000.0,-488761000.0,-495508000.0,0.0,-161230000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
