date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,1501400000.0,1397681000.0,1362030000.0,1187038000.0,1029258000.0,1161572000.0,1072789000.0,773364000.0,555872000.0,467371000.0,381308000.0,316419000.0,255889000.0,254011000.0,255140000.0,221835000.0,178475000.0,117502000.0,90380000.0,47845000.0,36560000.0,28200000.0,26900000.0
,costOfRevenue,427930000.0,440230000.0,417012000.0,359445000.0,317238000.0,308192000.0,279590000.0,198137000.0,116416000.0,0.0,0.0,0.0,119839000.0,100169000.0,52079000.0,69350000.0,28202000.0,27162000.0,18962000.0,0.0,0.0,5500000.0,1900000.0
,grossProfit,1073470000.0,957451000.0,945018000.0,827593000.0,712020000.0,853380000.0,793199000.0,575227000.0,439456000.0,467371000.0,381308000.0,316419000.0,136050000.0,153842000.0,203061000.0,152485000.0,150273000.0,90340000.0,71418000.0,0.0,0.0,22700000.0,25000000.0
,grossProfitRatio,0.714979352604236,0.685028271830267,0.693830532367128,0.697191665304733,0.691779903581026,0.734676800060608,0.73938025091607,0.743798521782757,0.790570491048299,1.0,1.0,1.0,0.531675843822908,0.605650936376771,0.795880692952889,0.68738026010323,0.84198347107438,0.76883797722592,0.790196946227041,0.0,0.0,0.804964539007092,0.929368029739777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,149113000.0,148256000.0,158352000.0,158080000.0,134046000.0,196827000.0,146286000.0,109713000.0,61798000.0,287998000.0,224306000.0,201899000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,43703000.0,36141000.0,37858000.0,33343000.0,33097000.0,15332000.0,14162000.0,20385000.0,19278000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-357000.0,-18343000.0,-8764000.0,10847000.0,14228000.0,2235000.0,113000.0,-4222000.0,1713000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
