date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,2094000000.0,2051000000.0,1940000000.0,1965000000.0,1886000000.0,1863000000.0,1858000000.0,1772000000.0,1805000000.0,1813000000.0,1783000000.0,1804000000.0,1745000000.0,1743000000.0,1520000000.0,1446000000.0,1454000000.0,1752000000.0,1855000000.0,3047000000.0,2253000000.0,1378000000.0,1176000000.0,1416000000.0,1111816000.0,983582000.0,959409000.0
,costOfRevenue,708000000.0,614000000.0,571000000.0,592000000.0,617000000.0,661000000.0,713000000.0,757000000.0,726000000.0,961000000.0,1003000000.0,1122000000.0,878000000.0,879000000.0,763000000.0,671000000.0,127000000.0,117000000.0,118000000.0,128000000.0,126000000.0,135000000.0,134000000.0,132000000.0,81968000.0,63841000.0,61891000.0
,grossProfit,1386000000.0,1437000000.0,1369000000.0,1373000000.0,1269000000.0,1202000000.0,1145000000.0,1015000000.0,1079000000.0,852000000.0,780000000.0,682000000.0,867000000.0,864000000.0,757000000.0,775000000.0,1327000000.0,1635000000.0,1737000000.0,2919000000.0,2127000000.0,1243000000.0,1042000000.0,1284000000.0,1029848000.0,919741000.0,897518000.0
,grossProfitRatio,0.66189111747851,0.700633837152609,0.705670103092784,0.698727735368957,0.672852598091198,0.645195920558239,0.616254036598493,0.572799097065463,0.597783933518006,0.469939327082184,0.437464946719013,0.378048780487805,0.496848137535817,0.495697074010327,0.498026315789474,0.535961272475795,0.912654745529574,0.933219178082192,0.936388140161725,0.957991467016738,0.944074567243675,0.902031930333817,0.886054421768708,0.906779661016949,0.926275570777898,0.935093362830959,0.935490494669114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,576000000.0,613000000.0,271000000.0,264000000.0,247000000.0,241000000.0,227000000.0,219000000.0,216000000.0,218000000.0,186000000.0,179000000.0,190000000.0,184000000.0,164000000.0,168000000.0,148000000.0,148000000.0,147000000.0,151000000.0,137000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,292000000.0,309000000.0,286000000.0,266000000.0,257000000.0,225000000.0,211000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,6000000.0,6000000.0,-4000000.0,5000000.0,1000000.0,1000000.0,1000000.0,7000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1117000000.0,1084000000.0,1023000000.0,997000000.0,936000000.0,893000000.0,852000000.0,809000000.0,777000000.0,543000000.0,513000000.0,474000000.0,650000000.0,595000000.0,598000000.0,603000000.0,1177000000.0,1511000000.0,1602000000.0,2785000000.0,1921000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1825000000.0,1698000000.0,1594000000.0,1589000000.0,1553000000.0,1554000000.0,1565000000.0,1566000000.0,1503000000.0,1504000000.0,1516000000.0,1596000000.0,1528000000.0,1474000000.0,1361000000.0,1274000000.0,1304000000.0,1628000000.0,1720000000.0,2913000000.0,2047000000.0,1188000000.0,976000000.0,1208000000.0,777269000.0,698942000.0,733235000.0
,interestExpense,136000000.0,128000000.0,124000000.0,120000000.0,112000000.0,114000000.0,96000000.0,101000000.0,108000000.0,110000000.0,110000000.0,104000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,454000000.0,409000000.0,382000000.0,345000000.0,321000000.0,305000000.0,301000000.0,248000000.0,248000000.0,227000000.0,238000000.0,211000000.0,0.0,0.0,0.0,0.0,233000000.0,213000000.0,161000000.0,170000000.0,164000000.0,155000000.0,149000000.0,155000000.0,154670000.0,134423000.0,139582000.0
,EBITDA,723000000.0,762000000.0,728000000.0,721000000.0,654000000.0,614000000.0,594000000.0,454000000.0,550000000.0,536000000.0,505000000.0,419000000.0,439000000.0,442000000.0,377000000.0,402000000.0,383000000.0,337000000.0,296000000.0,304000000.0,370000000.0,345000000.0,349000000.0,363000000.0,489217000.0,419063000.0,365756000.0
,EBITDARatio,0.345272206303725,0.371526084836665,0.375257731958763,0.366921119592875,0.346765641569459,0.329575952764359,0.319698600645856,0.256207674943567,0.304709141274238,0.295642581356867,0.283230510375771,0.232261640798226,0.251575931232092,0.253585771658061,0.248026315789474,0.278008298755187,0.263411279229711,0.192351598173516,0.159568733153639,0.0997702658352478,0.164225477141589,0.250362844702467,0.296768707482993,0.25635593220339,0.44001615375206,0.426058020581914,0.381230528377366
