date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,272481000.0,264737000.0,273017000.0,315497000.0,221290000.0,255187000.0,328900000.0,467800000.0,550500000.0,471000000.0,433100000.0,400900000.0,258200000.0,177800000.0,128700000.0,95400000.0,65000000.0,64400000.0,38800000.0,24700000.0,31200000.0,11300000.0,600000.0,1700000.0,2800000.0
,costOfRevenue,148149000.0,215026000.0,242810000.0,249042000.0,193847000.0,282833000.0,331100000.0,437100000.0,497600000.0,420200000.0,388400000.0,363000000.0,299700000.0,189900000.0,115000000.0,96300000.0,47800000.0,37700000.0,29200000.0,28200000.0,29000000.0,8900000.0,200000.0,1800000.0,5300000.0
,grossProfit,124332000.0,49711000.0,30207000.0,66455000.0,27443000.0,-27646000.0,-2200000.0,30700000.0,52900000.0,50900000.0,44300000.0,37700000.0,-42300000.0,-14300000.0,11600000.0,-2500000.0,15900000.0,25800000.0,8900000.0,-4400000.0,1400000.0,1600000.0,-200000.0,-1300000.0,-3600000.0
,grossProfitRatio,0.456296035319894,0.187775037112304,0.110641461886989,0.210635917298738,0.124013737629355,-0.108336239698731,-0.00668896321070234,0.0656263360410432,0.096094459582198,0.108067940552017,0.10228584622489,0.0940384135694687,-0.163826491092177,-0.0804274465691789,0.0901320901320901,-0.0262054507337526,0.244615384615385,0.400621118012422,0.229381443298969,-0.178137651821862,0.0448717948717949,0.141592920353982,-0.333333333333333,-0.764705882352941,-1.28571428571429
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,3195000.0,2959000.0,1871000.0,1818000.0,1307000.0,600000.0,1700000.0,3500000.0,5100000.0,1900000.0,800000.0,2000000.0,2000000.0,1500000.0,1000000.0,900000.0,600000.0,500000.0,200000.0,900000.0,500000.0,400000.0,800000.0,400000.0
,GeneralAndAdministrativeExpenses,22120000.0,26312000.0,16428000.0,25090000.0,25754000.0,14281000.0,16367000.0,21515000.0,23674000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700000.0,2900000.0,3700000.0,7700000.0,8900000.0,9100000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1926000.0,10394000.0,1838000.0,-1656000.0,-909000.0,-6417000.0,600000.0,-300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,24957000.0,30058000.0,16998000.0,23261000.0,28742000.0,11697000.0,18669000.0,30792000.0,37041000.0,30515000.0,17065000.0,14990000.0,17175000.0,15822000.0,33795000.0,26565000.0,22337000.0,11731000.0,6830000.0,6293000.0,11140000.0,27700000.0,24800000.0,33400000.0,21200000.0
,costAndExpenses,173106000.0,315272000.0,284738000.0,287482000.0,263053000.0,333597000.0,412600000.0,778600000.0,543900000.0,462500000.0,432100000.0,401800000.0,398800000.0,222700000.0,138300000.0,122600000.0,62700000.0,41700000.0,33300000.0,46900000.0,50000000.0,36600000.0,25000000.0,35200000.0,26500000.0
,interestExpense,12645000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10163000.0,8891000.0,0.0,0.0,5400000.0,12400000.0,81100000.0,1000000.0,0.0,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,24241000.0,29608000.0,33975000.0,31823000.0,21173000.0,37372000.0,26300000.0,60000000.0,98900000.0,71500000.0,100800000.0,114000000.0,61400000.0,36200000.0,21500000.0,16000000.0,8100000.0,5000000.0,2500000.0,3400000.0,7300000.0,3000000.0,200000.0,800000.0,1200000.0
,EBITDA,123616000.0,-20927000.0,22254000.0,59838000.0,-20590000.0,-41038000.0,-57400000.0,-250800000.0,105500000.0,80000000.0,101700000.0,113100000.0,-79300000.0,-8700000.0,11900000.0,-11200000.0,10500000.0,27600000.0,8000000.0,-18900000.0,-11600000.0,-22400000.0,-24200000.0,-32700000.0,-22500000.0
