date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,16530000.0,13340000.0,12370000.0,13673000.0,9679000.0,9410000.0,14091000.0,11831000.0,15832000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1676000.0,1218000.0,6312000.0,5374000.0,4321000.0,2907000.0,7489000.0,6366000.0,5739000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,13340000.0,19809000.0,15729000.0,9679000.0,9410000.0,14091000.0,11831000.0,15832000.0,19840000.0,5975360.0,5049583.0,5594818.0,6688504.0,4747724.0,2100791.0,1943789.0,0.0,0.0
,costAndExpenses,16530000.0,13340000.0,19809000.0,15729000.0,9679000.0,9410000.0,14091000.0,11831000.0,15832000.0,19840000.0,5975360.0,5049583.0,5594818.0,6688504.0,4747724.0,2100791.0,1943789.0,1093887.0,1429007.0
,interestExpense,815000.0,267000.0,144000.0,32000.0,-28000.0,20000.0,20000.0,21000.0,41000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12187.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,36000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,31000.0,35989.0,39349.0,40754.0,24761.0,2611.0,7215.0,4339.0,2941.0,1728.0
,EBITDA,-14891000.0,-13304000.0,-13493000.0,-10206000.0,-5209000.0,-6402000.0,-6412000.0,-5129000.0,-15819000.0,-19809000.0,-5939371.0,-5010234.0,-5554064.0,-6663743.0,-4745113.0,-2093576.0,-1939450.0,-751583.0,-1268098.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-16530000.0,-13340000.0,-19809000.0,-15729000.0,-9679000.0,-9410000.0,-14091000.0,-11831000.0,-15832000.0,-19840000.0,-5975360.0,-5049583.0,-5594818.0,-6688504.0,-4747724.0,-2100791.0,-1943789.0,-1093887.0,-1429007.0
,operatingIncomeRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,1489000.0,1018000.0,4816000.0,7489000.0,5187000.0,2963000.0,6797000.0,3827000.0,5576000.0,-388000.0,11826298.0,64201.0,19891071.0,-295843.0,-821918.0,-11967.0,78463.0,-339363.0,-159181.0
,incomeBeforeTax,-15742000.0,-12310000.0,-14973000.0,-8123000.0,-4315000.0,-6366000.0,-7124000.0,-7689000.0,-9885000.0,-19600000.0,6290639.0,-4507569.0,15295677.0,-6161784.0,5206685.0,1978081.0,1801287.0,0.0,0.0
,incomeBeforeTaxRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-800000.0,-697000.0,4967000.0,2164000.0,2974000.0,2700000.0,5899000.0,5960000.0,2624000.0,498000.0,2750912.0,171000.0,5005989.0,-620000.0,-1906685.0,-820800.0,-575000.0,0.0,0.0
,netIncome,-14942000.0,-11613000.0,-19940000.0,-10287000.0,-7289000.0,-9066000.0,-13023000.0,-13649000.0,-12509000.0,-20098000.0,3539727.0,-4678569.0,10289688.0,-5541784.0,-3300000.0,-1157281.0,-1226287.0,-1338273.0,-1630250.0
,netIncomeRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.23,-0.19,-0.34,-0.18,-0.14,-0.18,-0.27,-0.3,-0.29,-0.48,0.088206099428799,-0.12,0.28,-0.15,0.1,-0.04,-0.04,-0.05,-0.1
,EPSDiluted,-0.23,-0.19,-0.34,-0.18,-0.14,-0.18,-0.27,-0.3,-0.29,-0.48,0.0861590257554301,-0.12,0.27,-0.15,0.1,-0.04,-0.04,-0.05,-0.1
,weightedAverageShsOut,66369942.0,62359725.0,59104624.0,56428233.0,53328938.0,49825270.0,47655513.0,45651239.0,43620685.0,41950424.0,40130184.0,37485977.0,37327201.0,35991034.0,33458517.0,30682026.0,28876451.0,26190960.0,16302500.0
,weightedAverageShsOutDil,66369942.0,62359725.0,59104624.0,56428233.0,53328938.0,49825270.0,47655513.0,45651239.0,43620685.0,41950424.0,41083647.0,37485977.0,37867620.0,35991034.0,33458517.0,30682026.0,28876451.0,26190960.0,16302500.0
