Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-03-31,2011-03-31
Revenue,161918000.0,256203000.0,175909000.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,-0.368,0.4565,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,129048000.0,193591000.0,141646000.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,32870000.0,62612000.0,34263000.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,2333000.0,2050000.0,1425000.0,3515000.0,713000.0,1413833.0,18414774.0,26114646.0
SG&A Expense,11660000.0,12590000.0,12538000.0,7520000.0,12025000.0,8295312.0,7863433.0,4557903.0
Operating Expenses,12101000.0,14640000.0,21086000.0,11035000.0,16432000.0,12429597.0,36225961.0,38662027.0
Operating Income,20769000.0,47972000.0,13177000.0,-11035000.0,-16432000.0,-12429597.0,-36225961.0,-38662027.0
Interest Expense,10737000.0,17810000.0,13849000.0,524000.0,89000.0,26756.0,56646.0,35627.0
Earnings before Tax,-128863000.0,29851000.0,-1778000.0,-11290000.0,-24993000.0,-1692203.0,-38152585.0,-34852715.0
Income Tax Expense,12509000.0,24075000.0,11438000.0,-2984000.0,-2351000.0,0.0,0.0,0.0
Net Income - Non-Controlling int,159000.0,537000.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-141372000.0,5776000.0,-13216000.0,-8306000.0,-22642000.0,-1692203.0,-38152585.0,-34852715.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-141372000.0,5776000.0,-13216000.0,-8306000.0,-22642000.0,-1692203.0,-38152585.0,-34852715.0
EPS,-0.64,0.03,-0.07,-0.04,0.14,-0.02,-0.51,-0.71
EPS Diluted,-0.64,0.03,-0.07,-0.04,0.14,-0.02,-0.51,-0.71
Weighted Average Shs Out,203449957.0,201829207.0,196995607.0,174075607.0,85054338.0,85034338.0,75545838.0,
Weighted Average Shs Out (Dil),220108770.0,203333111.0,198973570.0,194357744.0,164415743.0,85043653.0,75347941.0,49177957.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.203,0.2444,0.1948,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,-0.47,0.437,0.37,,,,,
EBIT Margin,-0.7295,0.186,0.0686,0.0,0.0,0.0,0.0,0.0
Profit Margin,-0.873,0.023,-0.075,,,,,
Free Cash Flow margin,-0.1265,-0.0023,-0.44,0.0,0.0,0.0,0.0,0.0
EBITDA,-76135000.0,111869000.0,65048000.0,-10707000.0,-24750000.0,-1515751.0,-37477577.0,-34583453.0
EBIT,-118126000.0,47661000.0,12071000.0,-10766000.0,-24904000.0,-1665447.0,-38095939.0,-34817088.0
Consolidated Income,-141213000.0,6313000.0,-13216000.0,-8306000.0,-22642000.0,-1692203.0,-38152585.0,-34852715.0
Earnings Before Tax Margin,-0.7959,0.1165,-0.0101,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,-0.8731,0.0225,-0.0751,0.0,0.0,0.0,0.0,0.0
