date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,17997000000.0,19204000000.0,16727000000.0,17195000000.0,16155000000.0,17486000000.0,17021000000.0,15136000000.0,14256000000.0,15341000000.0,15317000000.0,15643000000.0,16410000000.0,15263000000.0,15710000000.0,11846000000.0,10522000000.0,9630000000.0,8311000000.0,8475000000.0,7082000000.0,6438000000.0,6661000000.0,6369000000.0,6036800000.0,5592500000.0,5422700000.0
,costOfRevenue,7290000000.0,8003000000.0,7062000000.0,7398000000.0,7431000000.0,8596000000.0,8751000000.0,8152000000.0,8276000000.0,6256000000.0,6242000000.0,7405000000.0,8412000000.0,8192000000.0,8943000000.0,6171000000.0,5217000000.0,4539000000.0,3711000000.0,4030000000.0,2868000000.0,2365000000.0,2244000000.0,2255000000.0,2130600000.0,1721700000.0,1715300000.0
,grossProfit,10707000000.0,11201000000.0,9665000000.0,9797000000.0,8724000000.0,8890000000.0,8270000000.0,6984000000.0,5980000000.0,9085000000.0,9075000000.0,8238000000.0,7998000000.0,7071000000.0,6767000000.0,5675000000.0,5305000000.0,5091000000.0,4600000000.0,4445000000.0,4214000000.0,4073000000.0,4417000000.0,4114000000.0,3906200000.0,3870800000.0,3707400000.0
,grossProfitRatio,0.594932488748125,0.583263903353468,0.57780833383153,0.569758650770573,0.540018570102136,0.508406725380304,0.485870395393925,0.461416490486258,0.419472502805836,0.592203898050975,0.592478944963113,0.526625327622579,0.487385740402194,0.463277206315927,0.430744748567791,0.479064663177444,0.504181714502946,0.528660436137072,0.553483335338708,0.524483775811209,0.595029652640497,0.632649891270581,0.66311364659961,0.64594127806563,0.647064670023854,0.692141260616898,0.683681560846073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,254000000.0,252000000.0,216000000.0,481000000.0,351000000.0,256000000.0,199000000.0,192000000.0,58000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
