Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30
Revenue,11808000.0,10443000.0,9584000.0,9905000.0,9102000.0
Revenue Growth,0.1307,0.0896,-0.0324,0.0882,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,11808000.0,10443000.0,9584000.0,9905000.0,9102000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,7386000.0,6342000.0,6035000.0,5646000.0,4859000.0
Operating Expenses,10735000.0,9429000.0,8820000.0,8354000.0,8339000.0
Operating Income,1073000.0,1014000.0,764000.0,1551000.0,763000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,1073000.0,1014000.0,764000.0,1551000.0,763000.0
Income Tax Expense,194000.0,244000.0,195000.0,525000.0,135000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,879000.0,770000.0,569000.0,1026000.0,628000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,879000.0,770000.0,569000.0,1026000.0,628000.0
EPS,0.43,0.38,0.56,0.47,0.29
EPS Diluted,0.43,0.38,0.56,0.47,0.29
Weighted Average Shs Out,2259125.0,2182125.0,2182125.0,2182125.0,2182000.0
Weighted Average Shs Out (Dil),2259125.0,2182125.0,2182125.0,2182125.0,
Dividend per Share,0.0,0.5,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.123,0.12,0.1,0.176,0.109
EBIT Margin,0.0909,0.0971,0.0797,0.1566,0.0838
Profit Margin,0.074,0.074,0.059,0.104,0.069
Free Cash Flow margin,-1.6203,0.0367,1.29,-0.6451,0.1971
EBITDA,1451000.0,1252000.0,962000.0,1741000.0,988000.0
EBIT,1073000.0,1014000.0,764000.0,1551000.0,763000.0
Consolidated Income,879000.0,770000.0,569000.0,1026000.0,628000.0
Earnings Before Tax Margin,0.0909,0.0971,0.0797,0.1566,0.0838
Net Profit Margin,0.0744,0.0737,0.0594,0.1036,0.069
