date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,1145000000.0,2022000000.0,1827000000.0,1783000000.0,0.0,0.0,59000000.0
,costOfRevenue,974000000.0,1394000000.0,1273000000.0,1219000000.0,0.0,0.0,0.0
,grossProfit,171000000.0,628000000.0,554000000.0,564000000.0,0.0,0.0,59000000.0
,grossProfitRatio,0.149344978165939,0.310583580613254,0.303229337712096,0.316320807627594,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,210000000.0,204000000.0,199000000.0,58000000.0,72000000.0,136000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,23000000.0,45000000.0,18000000.0,16000000.0,21000000.0,12000000.0,-50000000.0
,operatingExpenses,615000000.0,663000000.0,664000000.0,604000000.0,68000000.0,81000000.0,175000000.0
,costAndExpenses,1589000000.0,2057000000.0,1937000000.0,1823000000.0,68000000.0,81000000.0,175000000.0
,interestExpense,146000000.0,195000000.0,192000000.0,220000000.0,19000000.0,20000000.0,21000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,441000000.0,453000000.0,460000000.0,405000000.0,10000000.0,9000000.0,16000000.0
,EBITDA,-3000000.0,418000000.0,350000000.0,365000000.0,-58000000.0,-72000000.0,-100000000.0
,EBITDARatio,-0.00262008733624454,0.206726013847676,0.191570881226054,0.204711160964666,0.0,0.0,-1.69491525423729
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-444000000.0,-35000000.0,-110000000.0,-40000000.0,-68000000.0,-81000000.0,-116000000.0
,operatingIncomeRatio,-0.387772925764192,-0.0173095944609298,-0.060207991242474,-0.0224340998317443,0.0,0.0,-1.96610169491525
,totalOtherIncomeExpensesNet,-123000000.0,-171000000.0,102000000.0,-44000000.0,587000000.0,-176000000.0,-140000000.0
,incomeBeforeTax,-706000000.0,-401000000.0,-200000000.0,-304000000.0,500000000.0,-277000000.0,-277000000.0
,incomeBeforeTaxRatio,-0.616593886462882,-0.198318496538081,-0.109469074986316,-0.170499158721256,0.0,0.0,-4.69491525423729
,incomeTaxExpense,-112000000.0,-90000000.0,-50000000.0,-561000000.0,171000000.0,-102000000.0,-248000000.0
,netIncome,-596000000.0,-311000000.0,-150000000.0,255000000.0,329000000.0,-175000000.0,-29000000.0
,netIncomeRatio,-0.520524017467249,-0.153808110781405,-0.0821018062397373,0.14301738642737,0.0,0.0,-0.491525423728814
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.57,-1.34632034632035,-0.649350649350649,1.23,3.92614,-0.517751479289941,-0.0847953216374269
,EPSDiluted,-2.57,-1.33476394849785,-0.646551724137931,1.21,3.92614,-0.514705882352941,-0.0840579710144927
,weightedAverageShsOut,232000000.0,231000000.0,231000000.0,207000000.0,83797309.0,338000000.0,342000000.0
,weightedAverageShsOutDil,238000000.0,233000000.0,232000000.0,211000000.0,83797309.0,340000000.0,345000000.0
