Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,9777079.0,3223874.0,515437.0,29000.0
Revenue Growth,2.03271126601102,5.2546421774145,16.7736896551724,
Cost of Revenue,5132079.0,2912548.0,427936.0,11000.0
Gross Profit,4645000.0,311326.0,87501.0,18000.0
R&D Expenses,1414727.0,687039.0,117059.0,3000.0
SG&A Expense,12388936.0,3691237.0,809002.0,17000.0
Operating Expenses,13803663.0,4378276.0,926061.0,27663.0
Operating Income,-9158663.0,-4066950.0,-838560.0,-108000.0
Interest Expense,2040311.0,202454.0,31153.0,-81.0
Earnings before Tax,0.0,-4270932.0,-865876.0,-108000.0
Income Tax Expense,800.0,800.0,800.0,-1000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,
Net Income,-11243903.0,-4271732.0,-866676.0,
Preferred Dividends,0.0,0.0,0.0,
Net Income Com,-11243903.0,-4271732.0,-866676.0,-109000.0
EPS,-1.31,-0.93,-0.24,-0.01
EPS Diluted,-1.31,-0.93,-0.24,-0.01
Weighted Average Shs Out,8557796.0,10467000.0,10467000.0,10467000.0
Weighted Average Shs Out (Dil),8557796.0,4590478.0,3645988.0,
Dividend per Share,0.0,0.0,0.0,
Gross Margin,0.475090770976,0.0966,0.1698,0.6207
EBITDA Margin,-0.781682545472,-1.262,-1.619,
EBIT Margin,-0.936748388757,-1.262,-1.6194,0.0562
Profit Margin,-1.15002681271,-1.325,-1.681,
Free Cash Flow margin,-0.690206655792,-0.7809,-1.2849,
EBITDA,-7642572.0,-4068478.0,-834723.0,
EBIT,-9158663.0,-4068478.0,-834723.0,1629.0
Consolidated Income,-11243903.0,-4271732.0,-866676.0,
Earnings Before Tax Margin,0.0,-1.3248,-1.6799,-3.7241
Net Profit Margin,-1.15002681271,-1.325,-1.6814,
