date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,4521400000.0,5581300000.0,7791200000.0,7719400000.0,7138100000.0,6439746000.0,5302940000.0,4319063000.0,3641390000.0,3173287000.0,2791421000.0,1964341000.0,2025267000.0,2291189000.0,1998742000.0,1552437000.0,1257438000.0,1049144000.0,871451000.0,777351000.0,678195000.0,583082000.0,410913000.0
,costOfRevenue,2185800000.0,2687800000.0,4220900000.0,4269900000.0,4276800000.0,3814500000.0,3218774000.0,2549159000.0,2106612000.0,1811882000.0,1545380000.0,1354138000.0,1342039000.0,1631029000.0,1434620000.0,1124590000.0,916201000.0,787167000.0,668231000.0,603493000.0,547985000.0,466856000.0,0.0
,grossProfit,2335600000.0,2893500000.0,3570300000.0,3449500000.0,2861300000.0,2625246000.0,2084166000.0,1769904000.0,1534778000.0,1361405000.0,1246041000.0,610203000.0,683228000.0,660160000.0,564122000.0,427847000.0,341237000.0,261977000.0,203220000.0,173858000.0,130210000.0,116226000.0,0.0
,grossProfitRatio,0.516565665501836,0.518427606471611,0.458247766711161,0.446861155012048,0.400848965410964,0.407662973042726,0.393020852583661,0.409788882449735,0.421481357393742,0.429020444731283,0.446382326420844,0.310640056894399,0.337352062715681,0.288129874925203,0.282238528034133,0.275597012954471,0.271374811322705,0.249705474177043,0.233197276725829,0.223654436670179,0.191994927712531,0.199330454378629,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,105700000.0,150600000.0,172700000.0,166300000.0,143200000.0,138483000.0,141468000.0,109115000.0,108059000.0,95256000.0,85773000.0,99823000.0,82804000.0,80898000.0,91815000.0,91532000.0,77740000.0,54027000.0,56097000.0,45431000.0,32201000.0,35971000.0,17589000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1555700000.0,1514200000.0,1676000000.0,1804000000.0,1595800000.0,1298823000.0,985699000.0,670992000.0,560414000.0,548725000.0,616821000.0,225109000.0,219674000.0,303536000.0,-2908548000.0,194239000.0,169138000.0,128588000.0,122572000.0,119635000.0,108345000.0,113771000.0,405429000.0
,costAndExpenses,3741500000.0,4202000000.0,5896900000.0,6073900000.0,5872600000.0,5113323000.0,4204473000.0,3220151000.0,2667026000.0,2360607000.0,2162201000.0,1579247000.0,1561713000.0,1934565000.0,-1473928000.0,1318829000.0,1085339000.0,915755000.0,790803000.0,723128000.0,656330000.0,580627000.0,405429000.0
,interestExpense,385400000.0,355600000.0,450400000.0,407800000.0,302900000.0,233075000.0,169423000.0,210174000.0,198652000.0,298585000.0,318330000.0,144811000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,183800000.0,176100000.0,487300000.0,497600000.0,512100000.0,492140000.0,313082000.0,216119000.0,166876000.0,153153000.0,143226000.0,125286000.0,135818000.0,166632000.0,125040000.0,99707000.0,91398000.0,74561000.0,66475000.0,74204000.0,76144000.0,0.0,43766000.0
,EBITDA,963700000.0,1555400000.0,2381600000.0,2143100000.0,1777600000.0,1818563000.0,1411549000.0,1315031000.0,1141240000.0,965833000.0,772446000.0,510380000.0,599372000.0,523256000.0,3597710000.0,333315000.0,263497000.0,207950000.0,147123000.0,128427000.0,98009000.0,2455000.0,49250000.0
