date,,2020-02-29_FY,2019-02-28_FY,2018-02-28_FY,2017-02-28_FY,2016-02-29_FY,2015-02-28_FY,2014-02-28_FY,2013-02-28_FY,2012-02-29_FY,2011-02-28_FY,2010-02-28_FY,2009-02-28_FY,2008-02-29_FY,2007-02-28_FY,2006-02-28_FY,2005-02-28_FY,2004-02-29_FY,2003-02-28_FY,2002-02-28_FY,2001-02-28_FY,2000-02-29_FY,1999-02-28_FY,1998-02-28_FY,1997-02-28_FY,1996-02-29_FY,1995-08-31_FY,1994-08-31_FY
,revenue,8343500000.0,8116000000.0,7585000000.0,7331500000.0,6548400000.0,6028000000.0,4867700000.0,2796100000.0,2654300000.0,3332000000.0,3364800000.0,3654600000.0,3773000000.0,5216400000.0,4603448000.0,4087638000.0,3552429000.0,2731612000.0,2820503000.0,2396685000.0,2340469000.0,1497300000.0,1212800000.0,1135000000.0,535000000.0,906500000.0,629600000.0
,costOfRevenue,4191600000.0,4035700000.0,3767800000.0,3802100000.0,3606100000.0,3449400000.0,2876000000.0,1687800000.0,1592200000.0,2141900000.0,2220000000.0,2424600000.0,2491500000.0,3692500000.0,3278857000.0,2947049000.0,2576641000.0,1970897000.0,1901462000.0,1594617000.0,1552859000.0,1010300000.0,830600000.0,812200000.0,382300000.0,633100000.0,433400000.0
,grossProfit,4151900000.0,4080300000.0,3817200000.0,3529400000.0,2942300000.0,2578600000.0,1991700000.0,1108300000.0,1062100000.0,1190100000.0,1144800000.0,1230000000.0,1281500000.0,1523900000.0,1324591000.0,1140589000.0,975788000.0,760715000.0,919041000.0,802068000.0,787610000.0,487000000.0,382200000.0,322800000.0,152700000.0,273400000.0,196200000.0
,grossProfitRatio,0.497620902498951,0.502747658945293,0.503256427158866,0.481402168723999,0.449315863417018,0.427770404777704,0.409166546829098,0.396373520260363,0.400143163922692,0.357172869147659,0.340228245363766,0.336562140863569,0.339650145772595,0.292136339237789,0.287738886156637,0.279033759838812,0.274681914825039,0.278485743948994,0.325842943616795,0.334657245320098,0.336518022669815,0.325252120483537,0.315138522427441,0.284405286343612,0.285420560747664,0.301599558742416,0.311626429479034
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576560000.0,486587000.0,481909000.0,299500000.0,231700000.0,209000000.0,112400000.0,159200000.0,145400000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1621800000.0,1668100000.0,1532700000.0,1392400000.0,1177200000.0,1078400000.0,895100000.0,584700000.0,521500000.0,640900000.0,682300000.0,830400000.0,807300000.0,768800000.0,612404000.0,555694000.0,457277000.0,350993000.0,576560000.0,1244196000.0,547059000.0,338500000.0,265200000.0,241000000.0,126300000.0,179900000.0,159200000.0
,costAndExpenses,5813400000.0,5703800000.0,5300500000.0,5194500000.0,4783300000.0,4527800000.0,3771100000.0,2272500000.0,2113700000.0,2782800000.0,2902300000.0,3255000000.0,3298800000.0,4461300000.0,3891261000.0,3502743000.0,3033918000.0,2321890000.0,2478022000.0,2838813000.0,2099918000.0,1348800000.0,1095800000.0,1053200000.0,508600000.0,813000000.0,592600000.0
,interestExpense,428700000.0,367100000.0,332000000.0,333300000.0,313900000.0,337700000.0,323200000.0,227100000.0,181000000.0,0.0,265100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,326500000.0,333100000.0,293800000.0,293900000.0,221000000.0,202000000.0,155300000.0,115400000.0,110300000.0,133800000.0,155900000.0,157000000.0,165900000.0,139300000.0,128175000.0,103727000.0,102047000.0,60149000.0,85404000.0,44613000.0,65150000.0,39000000.0,33500000.0,32000000.0,13900000.0,20700000.0,13800000.0
,EBITDA,2856600000.0,2745300000.0,2578300000.0,2430900000.0,1986100000.0,1702200000.0,1251900000.0,639000000.0,650900000.0,683000000.0,618400000.0,556600000.0,640100000.0,894400000.0,840362000.0,688622000.0,620558000.0,469871000.0,427885000.0,-397515000.0,305701000.0,187500000.0,150500000.0,113800000.0,40300000.0,114200000.0,50800000.0
,EBITDARatio,0.342374303349913,0.338257762444554,0.339920896506262,0.331569255950351,0.303295461486775,0.282382216323822,0.257185118228321,0.228532598977147,0.245224729683909,0.204981992797119,0.18378506894912,0.152301209434685,0.169652796183408,0.171459243923012,0.182550557755839,0.168464526457578,0.174685546143216,0.172012350216649,0.15170521002814,-0.16586034460098,0.130615274118136,0.125225405730315,0.124093007915567,0.100264317180617,0.0753271028037383,0.125979040264755,0.0806861499364676
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2530100000.0,2412200000.0,2284500000.0,2137000000.0,1765100000.0,1500200000.0,1096600000.0,523600000.0,540600000.0,549200000.0,462500000.0,399600000.0,474200000.0,755100000.0,712187000.0,584895000.0,518511000.0,409722000.0,342481000.0,-442128000.0,240551000.0,148500000.0,117000000.0,81800000.0,26400000.0,93500000.0,37000000.0
,operatingIncomeRatio,0.303242044705459,0.297215377033021,0.301186552406065,0.291481961399441,0.269546759513774,0.248871930988719,0.225280933500421,0.187260827581274,0.203669517386882,0.164825930372149,0.137452448882549,0.10934165161714,0.125682480784522,0.144755003450656,0.154707297660362,0.143088747095511,0.145959567383331,0.149992751532795,0.121425504599711,-0.184474805825547,0.102778972932348,0.0991785213384091,0.0964709762532981,0.0720704845814978,0.0493457943925234,0.103143960286817,0.0587674714104193
,totalOtherIncomeExpensesNet,-3046600000.0,2099900000.0,390200000.0,289700000.0,50000000.0,17100000.0,1428900000.0,219900000.0,174400000.0,197100000.0,61900000.0,-190000000.0,-573000000.0,48900000.0,-45245000.0,-15246000.0,-29431000.0,30601000.0,1667000.0,0.0,-5510000.0,-2600000.0,0.0,0.0,-2300000.0,-1700000.0,300000.0
,incomeBeforeTax,-945200000.0,4145000000.0,2342700000.0,2093400000.0,1501200000.0,1179600000.0,2202300000.0,516400000.0,534000000.0,551000000.0,259300000.0,-106800000.0,-440600000.0,535300000.0,477258000.0,431974000.0,344397000.0,334936000.0,229959000.0,162237000.0,128959000.0,104400000.0,84900000.0,47800000.0,6700000.0,66700000.0,18900000.0
,incomeBeforeTaxRatio,-0.113285791334572,0.510719566288812,0.308859591298616,0.285535020118666,0.229246838922485,0.195686794956868,0.452431333073115,0.184685812381531,0.20118298609803,0.165366146458583,0.0770625297194484,-0.0292234444262026,-0.11677710045057,0.102618664212867,0.103674028684586,0.105678144688938,0.0969469059057901,0.122614778379946,0.0815312020586399,0.0676922499202023,0.0550996402857718,0.0697255059106392,0.0700032981530343,0.0421145374449339,0.0125233644859813,0.0735797021511307,0.0300190597204574
,incomeTaxExpense,-966600000.0,685900000.0,11900000.0,554200000.0,440600000.0,343400000.0,259200000.0,128600000.0,89000000.0,-8500000.0,160000000.0,194600000.0,172700000.0,203400000.0,151996000.0,155510000.0,123983000.0,131630000.0,91984000.0,64895000.0,51584000.0,42500000.0,34800000.0,20100000.0,3400000.0,25700000.0,7200000.0
,netIncome,-11800000.0,3435900000.0,2318900000.0,1535100000.0,1054900000.0,839300000.0,1943100000.0,387800000.0,445000000.0,559500000.0,99300000.0,-301400000.0,-613300000.0,331900000.0,325262000.0,276464000.0,220414000.0,203306000.0,136421000.0,97342000.0,77375000.0,50500000.0,50100000.0,27700000.0,3300000.0,41000000.0,11700000.0
,netIncomeRatio,-0.00141427458500629,0.423348940364712,0.305721819380356,0.209384164222874,0.161092786024067,0.139233576642336,0.399182365388171,0.138693179786131,0.167652488415025,0.167917166866747,0.0295114122681883,-0.0824714058994144,-0.162549695202756,0.0636262556552412,0.070656169028085,0.0676341691705577,0.062045997259903,0.0744271148318282,0.0483676138617828,0.0406152665035247,0.0330596132655464,0.0337273759433647,0.0413093667546174,0.0244052863436123,0.00616822429906542,0.0452289023717595,0.0185832274459975
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.07,18.24,12.04,7.79,5.42,4.4,10.45,2.15,2.2,2.68,0.45,-1.4,-2.83,1.44,1.44,1.25,1.065,1.13,0.8,0.6625,0.53625,0.345,0.335,0.17625,0.02125,0.2675,0.0926595691231833
,EPSDiluted,-0.07,17.57,11.55,7.52,5.18,4.17,9.83,2.04,2.13,2.62,0.41,-1.4,-2.83,1.38,1.36,1.19,1.03,1.095,0.775,0.65,0.5225,0.33625,0.3275,0.175,0.02125,0.26625,0.0891681408116453
,weightedAverageShsOut,168000000.0,190570000.0,194793000.0,199287000.0,196746000.0,192722000.0,188154000.0,182190000.0,204314000.0,210910000.0,219831000.0,217659000.0,218947000.0,228806000.0,196907000.0,191489000.0,201404000.0,179712000.0,171010000.0,146892000.0,144432000.0,146344000.0,149376000.0,157258376.0,155294118.0,153183480.0,126268664.0
,weightedAverageShsOutDil,168000000.0,195532000.0,200745000.0,204099000.0,203821000.0,201224000.0,197570000.0,190307000.0,208655000.0,213765000.0,244946000.0,217659000.0,218947000.0,239772000.0,238707000.0,233060000.0,213896000.0,185492000.0,175650000.0,149500000.0,147992000.0,150032000.0,152840000.0,157650168.0,155294118.0,154370152.0,131212784.0
