date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-01-27_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2003-01-31_FY,2002-02-02_FY,2002-01-31_FY,2001-01-31_FY,2000-01-31_FY,1999-01-31_FY,1998-01-31_FY
,revenue,2968900000.0,2699161000.0,2865791000.0,2409170000.0,2300992000.0,2602497000.0,3706963000.0,3404400000.0,3168600000.0,3393000000.0,3611900000.0,2807700000.0,2950563000.0,2894700000.0,2237600000.0,1670300000.0,1224600000.0,819762000.0,505285000.0,505285000.0,288795000.0,288795000.0,143894000.0,81375000.0,21253000.0,625000.0
,costOfRevenue,1480550000.0,1342220000.0,1407399000.0,947230000.0,1017564000.0,1395829000.0,1843706000.0,1663700000.0,1490500000.0,1465800000.0,1473300000.0,1227100000.0,1426624000.0,1497800000.0,1100200000.0,783200000.0,586100000.0,382206000.0,233039000.0,233039000.0,130807000.0,130807000.0,67047000.0,33773000.0,10103000.0,312000.0
,grossProfit,1488350000.0,1356941000.0,1458392000.0,1461940000.0,1283428000.0,1206668000.0,1863257000.0,1740700000.0,1678100000.0,1927200000.0,2138600000.0,1580600000.0,1523939000.0,1396900000.0,1137300000.0,887000000.0,638500000.0,437556000.0,272246000.0,272246000.0,157988000.0,157988000.0,76847000.0,47602000.0,11150000.0,313000.0
,grossProfitRatio,0.501313617838257,0.502726958488212,0.508896845582947,0.606823096751163,0.557771604594888,0.463657787117526,0.502637064356995,0.511308894371989,0.529602979233731,0.567992926613616,0.592098341593067,0.56295188232361,0.51649092054635,0.482571596365772,0.508267786914551,0.531042327725558,0.521394741139964,0.533759798575684,0.538796916591627,0.538796916591627,0.54705933274468,0.54705933274468,0.534052844454946,0.584970814132104,0.524631816684703,0.5008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,1072740000.0,1069691000.0,900409000.0,717667000.0,805766000.0,954263000.0,1164059000.0,1154000000.0,1057400000.0,1009500000.0,895600000.0,813100000.0,929990000.0,989000000.0,658200000.0,366700000.0,304300000.0,213740000.0,145722000.0,145722000.0,93422000.0,93422000.0,35152000.0,14452000.0,5837000.0,5018000.0
,GeneralAndAdministrativeExpenses,467240000.0,-98600000.0,-96500000.0,723000.0,135475000.0,150404000.0,130030000.0,104602000.0,108383000.0,95666000.0,103619000.0,164696000.0,104788000.0,138639000.0,227950000.0,78978000.0,68830000.0,81354000.0,-34188000.0,62794000.0,-26979000.0,53361000.0,27871000.0,13879000.0,1190000.0,1028000.0
,SellingAndMarketingExpenses,0.0,464580000.0,424360000.0,238166000.0,115817000.0,128780000.0,143952000.0,152698000.0,161817000.0,159434000.0,155481000.0,139404000.0,160973000.0,211261000.0,62350000.0,88822000.0,76570000.0,0.0,48491000.0,0.0,40170000.0,0.0,0.0,0.0,4631000.0,1671000.0
,otherExpenses,206759000.0,55328000.0,76753000.0,73784000.0,1143089000.0,654667000.0,0.0,0.0,49000.0,46000.0,45000.0,48000.0,0.0,1661386000.0,467539000.0,874827000.0,690682000.0,0.0,367737000.0,0.0,563861000.0,0.0,0.0,0.0,0.0,0.0
