date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,104720000.0,97004000.0,51620000.0,44917000.0,33220000.0,18055000.0,15713000.0,13418000.0,17114000.0,4640000.0,12393000.0,-1463000.0,51000.0,1171000.0,3921000.0,-924251.0,3987050.0,3397004.0,2156628.0,1909743.0,2327626.0,2600000.0,2800000.0,3600000.0,2400000.0,3500000.0,2800000.0,1900000.0
,depreciationAndAmortization,60745000.0,55149000.0,143000.0,45048000.0,35617000.0,28882000.0,18147000.0,21104000.0,20349000.0,9758000.0,11434000.0,5970000.0,3204000.0,2580000.0,3204000.0,3276520.0,4656312.0,3380213.0,2186335.0,849695.0,1522239.0,1800000.0,1000000.0,1100000.0,900000.0,500000.0,500000.0,300000.0
,deferredIncomeTax,-2347000.0,-14301000.0,0.0,-6286000.0,-230000.0,-3896000.0,-1755000.0,-395000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,10221000.0,12942000.0,11123000.0,10401000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,5556496000.0,-225343000.0,-1461193000.0,-634834000.0,-592694000.0,-379932000.0,-340203000.0,-153044000.0,-441856000.0,-48218000.0,-86261000.0,-118460000.0,-20601000.0,52105188.0,-6069050188.0,4531973000.0,1577782000.0,-166200000.0,-83600000.0,-469500000.0,0.0,0.0,-395500000.0,395500000.0,-260500000.0,-10300000.0,270800000.0,700000.0
,accountsReceivables,2050000.0,1616000.0,0.0,-2181000.0,-3847000.0,-2130000.0,-2640000.0,-1872000.0,-2577000.0,626000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-7491000.0,1620000.0,0.0,1405000.0,603000.0,-46000.0,27000.0,114000.0,-46000.0,-169000.0,-55000.0,-131000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,427367000.0,-5129129000.0,-4903786000.0,-3442593000.0,-2807759000.0,-2215065000.0,-1835133000.0,-1494930000.0,-1341886000.0,-900030000.0,-851812000.0,-765551000.0,-647091000.0,-626490000.0,-678595188.0,5390455000.0,858482000.0,-719300000.0,-553100000.0,-469500000.0,0.0,0.0,0.0,395500000.0,0.0,260500000.0,270800000.0,0.0
,otherNonCashItems,225853000.0,-60929000.0,0.0,-224000.0,125000.0,103000.0,0.0,0.0,-621285000.0,-851041000.0,0.0,440000.0,11204000.0,4348000.0,383000.0,5991496.0,1638804.0,1934795.0,1090000.0,710000.0,1991995.0,2000000.0,2000000.0,100000.0,100000.0,400000.0,100000.0,1400000.0
,netCashProvidedByOperatingActivites,467220000.0,191012000.0,51733000.0,119998000.0,78011000.0,48956000.0,25813000.0,-23068000.0,79990000.0,21858000.0,37333000.0,22898000.0,-33059000.0,2472000.0,9020000.0,5671759.0,8773769.0,7251021.0,4834575.0,3493267.0,5861801.0,6500000.0,5400000.0,2000000.0,3500000.0,2500000.0,2900000.0,4000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-65903000.0,-158403000.0,0.0,-6798000.0,-6979000.0,-5031000.0,-2329000.0,-5262000.0,-4127000.0,-1832000.0,-2347000.0,-3683000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,3000000.0,0.0,59000000.0,-29000000.0,0.0,-116000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-229326000.0,-299269000.0,0.0,-849545000.0,-902864000.0,-883383000.0,-506533000.0,-514809000.0,-1393844000.0,-289777000.0,-437305000.0,-287113000.0,-102790000.0,-87178000.0,-109000.0,-55141722.0,-46326755.0,-435799274.0,-135937514.0,-22886271.0,-716800.0,-128000000.0,-89900000.0,-67700000.0,-122700000.0,-44400000.0,-76400000.0,-9000000.0
,salesMaturitiesOfInvestments,282175000.0,954685000.0,8000.0,635211000.0,422306000.0,700808000.0,265360000.0,400254000.0,896819000.0,181422000.0,296723000.0,130704000.0,120080000.0,34078000.0,75865000.0,106820457.0,89167761.0,276234915.0,61742560.0,31394413.0,30097768.0,62000000.0,85400000.0,62700000.0,95400000.0,78600000.0,40400000.0,40300000.0
,otherInvestingActivites,27770000.0,-5611000.0,0.0,-38411000.0,-33102000.0,-12214000.0,-11743000.0,-25396000.0,1270000.0,-1888000.0,-630000.0,-936000.0,-55774000.0,8236000.0,51226000.0,-46383692.0,-68856709.0,-8247054.0,-11639968.0,-19402645.0,-23629596.0,-33800000.0,-17800000.0,-11100000.0,-33800000.0,-23400000.0,-34400000.0,-7200000.0
,netCashUsedForInvestingActivites,-206316000.0,-339198000.0,-20314000.0,-700433000.0,-738480000.0,-453915000.0,-367796000.0,-198660000.0,-514342000.0,-63941000.0,-132992000.0,-142200000.0,-43574000.0,-83269000.0,127866000.0,860505.0,-27380625.0,-169066232.0,-88367464.0,-14809190.0,3980466.0,-100900000.0,-22500000.0,-16900000.0,-61900000.0,10200000.0,-70400000.0,24100000.0
