date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,100362000.0,57489000.0,59502000.0,71623000.0,15043000.0,7712000.0,5077000.0,888000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,100362000.0,0.0,0.0,0.0,0.0,7712000.0,5077000.0,888000.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,112936000.0,131619000.0,103866000.0,92277000.0,54755000.0,28357000.0,28302000.0,10890000.0
,GeneralAndAdministrativeExpenses,36031000.0,36765000.0,33510000.0,25605000.0,19874000.0,12558000.0,6540000.0,4954000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-27000.0,-135000.0,-68000.0,-27000.0,-69000.0,-1744000.0,-55000.0,71000.0
,operatingExpenses,148967000.0,168384000.0,137376000.0,117882000.0,74629000.0,40915000.0,34842000.0,15844000.0
,costAndExpenses,148967000.0,168384000.0,137376000.0,117882000.0,74629000.0,40915000.0,34842000.0,15844000.0
,interestExpense,0.0,0.0,0.0,0.0,1689000.0,1732000.0,487000.0,254000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2573000.0,2605000.0,1884000.0,1645000.0,1733000.0,1206000.0,783000.0,655000.0
,EBITDA,-46032000.0,-108290000.0,-75990000.0,-44614000.0,-57853000.0,-31997000.0,-28982000.0,-14301000.0
,EBITDARatio,-0.458659652059544,-1.88366470107325,-1.27709992941414,-0.622900464934448,-3.84584191982982,-4.14898858921162,-5.70848926531416,-16.1047297297297
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-48605000.0,-110895000.0,-77874000.0,-46259000.0,-59586000.0,-33203000.0,-29765000.0,-14956000.0
,operatingIncomeRatio,-0.484296845419581,-1.92897771747639,-1.30876273066452,-0.645867947447049,-3.96104500432095,-4.30536825726141,-5.86271420129998,-16.8423423423423
,totalOtherIncomeExpensesNet,-27000.0,-135000.0,-68000.0,-27000.0,-69000.0,-1744000.0,-55000.0,71000.0
,incomeBeforeTax,-46796000.0,-102665000.0,-70301000.0,-43612000.0,-58919000.0,-35364000.0,-30300000.0,-15133000.0
,incomeBeforeTaxRatio,-0.466272095016042,-1.7858198959801,-1.18148969782528,-0.608910545495162,-3.91670544439274,-4.58558091286307,-5.96809139255466,-17.0416666666667
,incomeTaxExpense,-13911000.0,-427000.0,14303000.0,-513000.0,-19000.0,10000.0,10000.0,10000.0
,netIncome,-32885000.0,-102238000.0,-84604000.0,-43099000.0,-58900000.0,-35374000.0,-30310000.0,-15143000.0
,netIncomeRatio,-0.327663856838246,-1.77839238810903,-1.4218681724984,-0.601748041830138,-3.91544239845775,-4.586877593361,-5.97006105968091,-17.0529279279279
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.725362911405782,-2.26,-2.03,-1.16,-1.63,-4.9,-0.998603,-0.540991
,EPSDiluted,-0.725362911405782,-2.26,-2.03,-1.16,-1.63,-4.9,-0.998603,-0.540991
,weightedAverageShsOut,46195121.0,45335927.0,41664382.0,37166830.0,36234732.0,8595247.0,34924789.0,34924789.0
,weightedAverageShsOutDil,46195121.0,45335927.0,41664382.0,37166830.0,36234732.0,8595247.0,34924789.0,34924789.0
