Date,2018-03,2017-03,2016-03,2015-03,2014-03
Cash and cash equivalents,10000000.0,9000000.0,9000000.0,13000000.0,17000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,7000000.0,7000000.0,7000000.0,5000000.0,3000000.0
Inventories,,,,,
Total current assets,24000000.0,24000000.0,26000000.0,17000000.0,1000000.0
Property, Plant & Equipment Net,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Goodwill and Intangible Assets,22000000,22000000,24000000,17000000,1000000
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,9000000.0,9000000.0,9000000.0,8000000.0,4000000.0
Total assets,42000000.0,42000000.0,44000000.0,37000000.0,22000000.0
Payables,3000000.0,3000000.0,2000000.0,2000000.0,1000000.0
Short-term debt,12000000.0,12000000.0,8000000.0,7000000.0,7000000.0
Total current liabilities,28000000.0,28000000.0,24000000.0,20000000.0,14000000.0
Long-term debt,7000000.0,8000000.0,5000000.0,3000000.0,000000.0
Total debt,7000000.0,8000000.0,5000000.0,3000000.0,000000.0
Deferred revenue,0000000.0,0000000.0,0000000.0,0000000.0,1000000.0
Tax Liabilities,000000.0,000000.0,0000000.0,000000.0,000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,9000000.0,9000000.0,9000000.0,8000000.0,4000000.0
Total liabilities,37000000.0,37000000.0,33000000.0,28000000.0,19000000.0
Other comprehensive income,1000000.0,-0000000.0,-0000000.0,000000.0,000000.0
Retained earnings (deficit),-322000000.0,-312000000.0,-302000000.0,-288000000.0,-275000000.0
Total shareholders equity,5000000.0,5000000.0,11000000.0,9000000.0,3000000.0
Investments,,,,,
Net Debt,9000000,11000000,4000000,-3000000,-10000000
Other Assets,1000000,2000000,2000000,1000000,0
Other Liabilities,1000000,1000000,3000000,5000000,4000000
