date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY
,revenue,3958000.0,1122000.0,59505000.0,37833000.0,14198000.0,8706534.0,604625.813264,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,1122000.0,1122000.0,59505000.0,37833000.0,14198000.0,0.0,0.0,0.0
,grossProfitRatio,0.283476503284487,1.0,1.0,1.0,1.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,91568000.0,97501000.0,98269000.0,87388000.0,63789000.0,18834361.0,12528528.119358,8149769.690336
,GeneralAndAdministrativeExpenses,46991000.0,43391000.0,43601000.0,31106000.0,23208000.0,11323573.349268,2728480.430562,1211596.053572
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1196000.0,0.0,0.0,0.0,0.0,3631948.184973,-281023.265319999,-9361365.743908
,operatingExpenses,137363000.0,140892000.0,141870000.0,118494000.0,86997000.0,33789882.534241,14975985.2846,0.0
,costAndExpenses,137363000.0,140892000.0,141870000.0,118494000.0,86997000.0,27440013.0,14975985.2846,9350724.373299
,interestExpense,0.0,2785000.0,376000.0,2230000.0,1110000.0,-508243.0,6812.68522,6080.783205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,7594000.0,8010000.0,7810000.0,5423000.0,3286000.0,595079.0,250366.181831,45605.874037
,EBITDA,-122336000.0,-126128000.0,-86831000.0,-62034000.0,-66291000.0,-19154886.0,-14117586.946894,-9291436.737052
,EBITDARatio,-30.9085396664982,-112.413547237077,-1.45922191412486,-1.63967964475458,-4.66903789266094,-2.20005871452406,-23.3492957746576,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-133405000.0,-139770000.0,-82365000.0,-80661000.0,-72799000.0,-18733479.0,-14371359.471336,-9350724.373299
,operatingIncomeRatio,-33.7051541182415,-124.572192513369,-1.38416939752962,-2.13202759495678,-5.12741231159318,-2.15165747931381,-23.7690140845194,0.0
,totalOtherIncomeExpensesNet,-3475000.0,-2847000.0,12652000.0,-10974000.0,-2112000.0,508243.0,3406.3426099997,-7600.97900599986
,incomeBeforeTax,-129930000.0,-136923000.0,-95017000.0,-69687000.0,-70687000.0,-19241722.0,-14374765.813946,-9343123.394293
,incomeBeforeTaxRatio,-32.8271854471956,-122.034759358289,-1.59679018569868,-1.84196336531599,-4.97865896605156,-2.21003237338762,-23.7746478873364,0.0
,incomeTaxExpense,162000.0,242000.0,497000.0,451000.0,892000.0,-1709893.0,-1672514.22148,-878673.173105
,netIncome,-130092000.0,-137165000.0,-95514000.0,-70138000.0,-71579000.0,-17531829.0,-12702251.592465,-8464450.221188
,netIncomeRatio,-32.8681152097019,-122.250445632799,-1.6051424250063,-1.85388417519097,-5.04148471615721,-2.01364044521046,-21.0084507042354,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.000206559101579244,-0.21779,-0.16346,-0.13293,-0.16853,-0.04128,-0.204381,-0.119579
,EPSDiluted,-0.000206559101579244,-0.21779,-0.16346,-0.13293,-0.16853,-0.04128,-0.204381,-0.119579
,weightedAverageShsOut,154779360.0,629805218000.0,584338942000.0,516352141000.0,424713997000.0,424711900.0,70785317.0,70785317.0
,weightedAverageShsOutDil,154779360.0,629805218000.0,584338942000.0,516352141000.0,424713997000.0,424711900.0,70785317.0,70785317.0
