date,,2021-01-31_FY,2020-02-02_FY,2019-02-03_FY,2018-01-28_FY,2017-01-29_FY,2016-01-31_FY,2015-02-01_FY,2014-02-02_FY,2013-02-03_FY,2012-01-29_FY,2011-01-30_FY,2010-01-31_FY,2009-02-01_FY,2008-02-03_FY,2007-01-28_FY,2006-01-29_FY,2005-01-30_FY,2004-02-01_FY,2003-02-02_FY,2002-02-03_FY,2001-01-28_FY,2000-01-30_FY,1999-01-31_FY,1998-02-01_FY,1997-02-02_FY,1996-01-28_FY,1995-01-29_FY
,revenue,132110000000.0,110225000000.0,108203000000.0,100904000000.0,94595000000.0,88519000000.0,83176000000.0,78812000000.0,74754000000.0,70395000000.0,67997000000.0,66176000000.0,71288000000.0,77349000000.0,90837000000.0,81511000000.0,73094000000.0,64816000000.0,58247000000.0,53553000000.0,45738000000.0,38434000000.0,30219000000.0,24156000000.0,19536000000.0,15470000000.0,12477000000.0
,costOfRevenue,87257000000.0,72653000000.0,71043000000.0,66548000000.0,62282000000.0,58254000000.0,54787000000.0,51422000000.0,48912000000.0,46133000000.0,44693000000.0,43764000000.0,47298000000.0,51352000000.0,61054000000.0,54191000000.0,48664000000.0,44236000000.0,40139000000.0,37406000000.0,32057000000.0,27023000000.0,21241000000.0,17375000000.0,14101000000.0,11185000000.0,8991000000.0
,grossProfit,44853000000.0,37572000000.0,37160000000.0,34356000000.0,32313000000.0,30265000000.0,28389000000.0,27390000000.0,25842000000.0,24262000000.0,23304000000.0,22412000000.0,23990000000.0,25997000000.0,29783000000.0,27320000000.0,24430000000.0,20580000000.0,18108000000.0,16147000000.0,13681000000.0,11411000000.0,8978000000.0,6781000000.0,5434000000.0,4286000000.0,3485000000.0
,grossProfitRatio,0.339512527439255,0.340866409616693,0.343428555585335,0.340482042337271,0.341593107458111,0.341903998011726,0.34131239780706,0.347535908237324,0.345693875912995,0.344655160167626,0.342721002397165,0.338672630560928,0.336522275838851,0.336100014221257,0.32787300329161,0.335169486326999,0.334227159547979,0.317514194026166,0.310882963929473,0.301514387616007,0.299116708207617,0.296898579382838,0.297097852344551,0.280717006126842,0.278153153153153,0.277052359405301,0.279313937645267
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,19740000000.0,19513000000.0,17864000000.0,17132000000.0,16801000000.0,16280000000.0,16597000000.0,16508000000.0,16028000000.0,15849000000.0,15902000000.0,17846000000.0,17053000000.0,18348000000.0,16485000000.0,1399000000.0,1232000000.0,12278000000.0,11215000000.0,9490000000.0,7616000000.0,5944000000.0,4781000000.0,3900000000.0,3106000000.0,2498000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15105000000.0,12502000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,1989000000.0,2117000000.0,1811000000.0,1754000000.0,0.0,1651000000.0,1627000000.0,1568000000.0,1573000000.0,1616000000.0,0.0,1785000000.0,1702000000.0,0.0,1472000000.0,0.0,86000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
