date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,3634100000.0,3807200000.0,3883900000.0,3839600000.0,3641600000.0,3467400000.0,3367400000.0,3199100000.0,2949400000.0,3303600000.0,3096400000.0,2847500000.0,3481400000.0,3749700000.0,3671100000.0,3366200000.0,2982700000.0,3085100000.0,3025767000.0,3119691000.0,3247357000.0,2361700000.0
,costOfRevenue,2594000000.0,2727400000.0,2772700000.0,2714400000.0,2565100000.0,2520000000.0,2464100000.0,2337900000.0,2227100000.0,2470000000.0,2204600000.0,2054100000.0,2507900000.0,2697100000.0,2515900000.0,2258200000.0,1985200000.0,2067900000.0,2074027000.0,2190041000.0,2122559000.0,1559900000.0
,grossProfit,1040100000.0,1079800000.0,1111200000.0,1125200000.0,1076500000.0,947400000.0,903300000.0,861200000.0,722300000.0,833600000.0,891800000.0,793400000.0,973500000.0,1052600000.0,1155200000.0,1108000000.0,997500000.0,1017200000.0,951740000.0,929650000.0,1124798000.0,801800000.0
,grossProfitRatio,0.286205663025233,0.283620508510191,0.286104173639898,0.293051359516616,0.295611818980668,0.273230662744419,0.268248500326662,0.269200712700447,0.244897267240795,0.252330790652621,0.28801188476941,0.278630377524144,0.279628884931349,0.280715790596581,0.31467407589006,0.329154536272355,0.334428537901901,0.329713785614729,0.314545039323914,0.297994256482453,0.346373373792903,0.339501206757844
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,555900000.0,585900000.0,608200000.0,637700000.0,621000000.0,580500000.0,573700000.0,570100000.0,507000000.0,659900000.0,685700000.0,650200000.0,724400000.0,778700000.0,973200000.0,902400000.0,826100000.0,859600000.0,826158000.0,857173000.0,881778000.0,588400000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-4400000.0,-4100000.0,-5100000.0,100000.0,300000.0,800000.0,-200000.0,-900000.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,552300000.0,589900000.0,610400000.0,640000000.0,623500000.0,584100000.0,575700000.0,570100000.0,507000000.0,655300000.0,685800000.0,642900000.0,715800000.0,778700000.0,919500000.0,852200000.0,1034100000.0,861500000.0,818266000.0,857173000.0,966187000.0,645800000.0
,costAndExpenses,3146300000.0,3317300000.0,3383100000.0,3354400000.0,3188600000.0,3104100000.0,3039800000.0,2908000000.0,2734100000.0,3125300000.0,2890400000.0,2697000000.0,3223700000.0,3475800000.0,3435400000.0,3110400000.0,3019300000.0,2929400000.0,2892293000.0,3047214000.0,3088746000.0,2205700000.0
,interestExpense,29700000.0,48600000.0,39100000.0,32100000.0,28100000.0,25200000.0,18900000.0,16500000.0,18900000.0,18700000.0,13700000.0,9400000.0,13700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,72600000.0,71100000.0,66000000.0,64600000.0,58100000.0,62800000.0,60800000.0,58900000.0,55400000.0,60400000.0,53500000.0,52900000.0,50600000.0,48800000.0,44300000.0,37400000.0,42600000.0,48700000.0,56652000.0,82535000.0,84409000.0,57400000.0
,EBITDA,560400000.0,561000000.0,566800000.0,549800000.0,511100000.0,426100000.0,388400000.0,350000000.0,270700000.0,238700000.0,259500000.0,203400000.0,308300000.0,322700000.0,280000000.0,293200000.0,6000000.0,204400000.0,190126000.0,155012000.0,243020000.0,213400000.0
,EBITDARatio,0.154205993230786,0.147352384954822,0.145935786194289,0.14319199916658,0.14035039543058,0.122887466112938,0.115341212805132,0.109405770372917,0.091781379263579,0.0722545102312629,0.0838070016793696,0.0714310798946444,0.0885563279140576,0.0860602181507854,0.0762714172863719,0.0871011823421068,0.00201160022798136,0.0662539301805452,0.062835638038223,0.0496882543816038,0.0748362437514569,0.0903586399627387
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,487800000.0,489900000.0,500800000.0,485200000.0,453000000.0,363300000.0,327600000.0,291100000.0,215300000.0,178300000.0,206000000.0,150500000.0,257700000.0,273900000.0,235700000.0,255800000.0,-36600000.0,155700000.0,133474000.0,72477000.0,158611000.0,156000000.0
,operatingIncomeRatio,0.134228557276905,0.128677243118302,0.128942557738356,0.126367329930201,0.124395869947276,0.10477591278768,0.0972857397398586,0.0909943421587321,0.0729978978775344,0.053971425111999,0.0665288722387288,0.0528533801580334,0.074021945194462,0.0730458436674934,0.0642041894799924,0.0759907313885093,-0.0122707613906863,0.0504683802794075,0.0441124514875071,0.0232321085645982,0.048843105331505,0.0660541135622645
,totalOtherIncomeExpensesNet,-14300000.0,65500000.0,5400000.0,9400000.0,-23300000.0,-57100000.0,7200000.0,-2300000.0,3500000.0,-30300000.0,-14600000.0,-41400000.0,-37500000.0,-8900000.0,40800000.0,44800000.0,-207200000.0,600000.0,1261000.0,-73604000.0,-1842000.0,300000.0
,incomeBeforeTax,445200000.0,507900000.0,467900000.0,464000000.0,402700000.0,282600000.0,317600000.0,274300000.0,201700000.0,130600000.0,176600000.0,100900000.0,206300000.0,258200000.0,218400000.0,235000000.0,-63000000.0,129700000.0,94680000.0,-44396000.0,100950000.0,123300000.0
,incomeBeforeTaxRatio,0.122506260146941,0.133405127127548,0.120471690826231,0.120845921450151,0.110583260105448,0.0815019899636615,0.0943160895646493,0.0857428651808321,0.0683867905336679,0.0395326310691367,0.0570339749386384,0.0354345917471466,0.0592577698626989,0.0688588420406966,0.0594917054833701,0.0698116570613748,-0.0211218023938043,0.0420407766360896,0.0312912395435604,-0.0142308965855913,0.0310868192194452,0.0522081551424821
,incomeTaxExpense,88100000.0,99100000.0,107600000.0,156900000.0,124100000.0,95400000.0,109500000.0,94400000.0,66700000.0,42300000.0,59500000.0,39100000.0,81200000.0,89200000.0,52400000.0,83000000.0,30500000.0,45300000.0,35879000.0,-1998000.0,41892000.0,50100000.0
,netIncome,356300000.0,408700000.0,359000000.0,305700000.0,277800000.0,186600000.0,205800000.0,171800000.0,90000000.0,88300000.0,116200000.0,51100000.0,122800000.0,169000000.0,166000000.0,150500000.0,-134400000.0,84400000.0,-190423000.0,-42398000.0,59058000.0,73200000.0
,netIncomeRatio,0.0980435320987315,0.10734923303215,0.0924328638739411,0.0796176685071362,0.0762851493848858,0.0538155390205918,0.0611154006058086,0.0537026038573349,0.030514680952058,0.0267284174839569,0.0375274512336907,0.017945566286216,0.0352731659677141,0.0450702722884497,0.0452180545340634,0.0447091676073911,-0.0450598451067824,0.0273572979806165,-0.0629337949683502,-0.0135904485412177,0.0181864821145319,0.0309946225176779
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,9.13589743589744,10.49,8.84,7.25,6.39,4.16,4.3,3.45,1.77,1.68,2.13,0.920720720720721,2.17,2.55,2.37,2.35,-2.24,1.45,-3.32000001743487,-0.75,1.06,1.85
,EPSDiluted,9.13589743589744,10.38,8.74,7.14,6.32,4.09,4.23,3.39,1.75,1.65,2.08,0.907637655417407,2.11,2.43,2.26,2.11,-2.24,1.4,-3.23000000898999,-0.75,1.05,1.81
,weightedAverageShsOut,38000000.0,39000000.0,40600000.0,42200000.0,43400000.0,44900000.0,47900000.0,49800000.0,50700000.0,52500000.0,54600000.0,55500000.0,56700000.0,66400000.0,69900000.0,64200000.0,60000000.0,58206897.0,57356325.0,56530667.0,55715094.0,39567568.0
,weightedAverageShsOutDil,38000000.0,39400000.0,41100000.0,42800000.0,44000000.0,45600000.0,48600000.0,50600000.0,51400000.0,53400000.0,55800000.0,56300000.0,58300000.0,69400000.0,73500000.0,73700000.0,60000000.0,60285714.0,58954489.0,56530667.0,56245714.0,40441989.0
