Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,116462000.0,90637000.0,68980000.0,68527000.0,67094000.0,52961000.0,59955000.0,52095000.0,58697000.0,51676000.0
Revenue Growth,0.2849,0.314,0.0066,0.0214,0.2669,-0.1167,0.1509,-0.1125,0.1359,-0.1076
Cost of Revenue,79299000.0,63890000.0,52264000.0,49771000.0,48979000.0,40792000.0,44656000.0,39445000.0,43684000.0,40625000.0
Gross Profit,37163000.0,26747000.0,16716000.0,18756000.0,18115000.0,12169000.0,15299000.0,12650000.0,15013000.0,11051000.0
R&D Expenses,4671000.0,4458000.0,4688000.0,4279000.0,4291000.0,4181000.0,4481000.0,4486000.0,4485000.0,3345000.0
SG&A Expense,25378000.0,19786000.0,13854000.0,10746000.0,9462000.0,9097000.0,8750000.0,8223000.0,8934000.0,8336000.0
Operating Expenses,30049000.0,24244000.0,18674000.0,15025000.0,13836000.0,13507000.0,13231000.0,12709000.0,13419000.0,11681000.0
Operating Income,7114000.0,2503000.0,-1958000.0,3731000.0,4279000.0,-1338000.0,2068000.0,-59000.0,1594000.0,-630000.0
Interest Expense,314000.0,716000.0,553000.0,369000.0,461000.0,600000.0,755000.0,609000.0,655000.0,836000.0
Earnings before Tax,6031000.0,2066000.0,-4726000.0,2247000.0,2676000.0,-5945000.0,873000.0,-1585000.0,506000.0,-3955000.0
Income Tax Expense,484000.0,8000.0,217000.0,19000.0,428000.0,217000.0,164000.0,-160000.0,145000.0,-34000.0
Net Income - Non-Controlling int,0.0,-938000.0,-157000.0,-111000.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,292000.0,1770000.0,965000.0,1141000.0,3872000.0,1050000.0,1143000.0,329000.0,2119000.0
Net Income,5547000.0,2058000.0,-4943000.0,2228000.0,2248000.0,-6162000.0,709000.0,-1425000.0,361000.0,-3921000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,5547000.0,2058000.0,-4943000.0,2228000.0,2248000.0,-6162000.0,709000.0,-1425000.0,361000.0,-3921000.0
EPS,0.73,0.3,-0.76,0.38,0.39,-1.08,0.13,-0.25,0.07,-0.73
EPS Diluted,0.64,0.28,-0.76,0.36,0.37,-1.08,0.12,-0.25,0.07,-0.73
Weighted Average Shs Out,8640927.0,6869013.0,6801640.0,5977053.0,5827327.0,5707364.0,5679501.0,5620529.0,5490695.0,5463674.0
Weighted Average Shs Out (Dil),7599000.0,6852000.0,6497000.0,5907000.0,5791000.0,5699000.0,5669000.0,5599000.0,5490695.0,5463674.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.3191,0.2951,0.2423,0.2737,0.27,0.2298,0.2552,0.2428,0.2558,0.2139
EBITDA Margin,0.08,0.055,-0.031,0.064,0.079,-0.055,0.063,0.025,0.064,-0.013
EBIT Margin,0.0545,0.0307,-0.0605,0.0382,0.0468,-0.1009,0.0272,-0.0187,0.0198,-0.0604
Profit Margin,0.048,0.023,-0.072,0.033,0.034,-0.116,0.012,-0.027,0.006,-0.076
Free Cash Flow margin,-0.0458,0.0214,-0.0315,-0.0484,0.0253,0.0262,0.0045,-0.0496,-0.0033,0.0143
EBITDA,9288000.0,4976000.0,-2132000.0,4371000.0,5319000.0,-2895000.0,3778000.0,1282000.0,3762000.0,-649000.0
EBIT,6345000.0,2782000.0,-4173000.0,2616000.0,3137000.0,-5345000.0,1628000.0,-976000.0,1161000.0,-3119000.0
Consolidated Income,5547000.0,1120000.0,-5100000.0,2117000.0,2248000.0,-6162000.0,709000.0,-1425000.0,361000.0,-3921000.0
Earnings Before Tax Margin,0.0518,0.0228,-0.0685,0.0328,0.0399,-0.1123,0.0146,-0.0304,0.0086,-0.0765
Net Profit Margin,0.0476,0.0227,-0.0717,0.0325,0.0335,-0.1163,0.0118,-0.0274,0.0062,-0.0759
