date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2016-12-30_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,revenue,260886000.0,182237000.0,91245000.0,36930000.0,4958000.0,4958000.0,0.0,1224000.0,363000.0,18411000.0,21434000.0,922000.0,64358000.0,14967000.0,1784000.0,0.0,0.0,0.0,0.0
,costOfRevenue,31044000.0,21963000.0,14404000.0,6236000.0,833000.0,833000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,229842000.0,160274000.0,76841000.0,30694000.0,4125000.0,4125000.0,0.0,0.0,363000.0,0.0,21434000.0,922000.0,64358000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.881005496653711,0.879481115251019,0.842139295303852,0.831139994584349,0.831988705123033,0.831988705123033,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,308443000.0,286378000.0,270902000.0,149310000.0,104793000.0,104793000.0,76943000.0,47624000.0,41944000.0,50273000.0,50856000.0,39042000.0,48081000.0,37764000.0,31074000.0,33630262.0,13651640.0,0.0,4433000.0
,GeneralAndAdministrativeExpenses,156407000.0,169861000.0,127200000.0,88671000.0,71151000.0,71151000.0,47269000.0,20717000.0,18893000.0,19364000.0,19880000.0,15660000.0,19973000.0,19666000.0,15278000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-781000.0,-43250000.0,-5632000.0,6008000.0,-4793000.0,10071000.0,-80000.0,-77000.0,0.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,473696000.0,461014000.0,402318000.0,241574000.0,179186000.0,186015000.0,126045000.0,69888000.0,62556000.0,71342000.0,72321000.0,56760000.0,70186000.0,58923000.0,47589000.0,0.0,0.0,0.0,0.0
,costAndExpenses,504740000.0,482977000.0,416722000.0,247810000.0,180019000.0,186848000.0,126045000.0,69888000.0,62556000.0,71342000.0,72321000.0,56760000.0,70186000.0,58923000.0,47589000.0,46859273.0,20831355.0,0.0,6600000.0
,interestExpense,22425000.0,18872000.0,22402000.0,17240000.0,5398000.0,5398000.0,1578000.0,1484000.0,46000.0,89000.0,148000.0,260000.0,278000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,8846000.0,4775000.0,4216000.0,3593000.0,3242000.0,3242000.0,1833000.0,1547000.0,1719000.0,1705000.0,1585000.0,2058000.0,2132000.0,1493000.0,1237000.0,952452.0,302832.0,0.0,132000.0
,EBITDA,-235008000.0,-295965000.0,-321261000.0,-207287000.0,-171819000.0,-178648000.0,-124212000.0,-67117000.0,-60474000.0,-51226000.0,-49302000.0,-53780000.0,-3696000.0,-42463000.0,-44568000.0,-44703352.0,-19883498.0,0.0,-6468000.0
,EBITDARatio,-0.900807249143304,-1.6240664629027,-3.52086141706395,-5.61297048470079,-34.6549011698265,-36.0322710770472,0.0,-54.8341503267974,-166.595041322314,-2.78235837271197,-2.30017728842027,-58.3297180043384,-0.0574287578855776,-2.83710830493753,-24.9820627802691,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-243854000.0,-300740000.0,-325477000.0,-210880000.0,-175061000.0,-181890000.0,-126045000.0,-68664000.0,-62193000.0,-52931000.0,-50887000.0,-55838000.0,-5828000.0,-43956000.0,-45805000.0,-46859273.0,-20831355.0,0.0,-6600000.0
,operatingIncomeRatio,-0.93471477963555,-1.65026860626547,-3.56706668858568,-5.71026265908475,-35.3087938684954,-36.686163775716,0.0,-56.0980392156863,-171.330578512397,-2.87496605290316,-2.37412522161053,-60.5618221258134,-0.0905559526399204,-2.9368610944077,-25.6754484304933,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-11201000.0,-46547000.0,-11671000.0,-225097000.0,-24924000.0,0.0,-5424000.0,-114000.0,-1080000.0,674000.0,2834000.0,-133000.0,-1458000.0,0.0,-149000.0,-1203469.0,-280474.0,0.0,-168000.0
,incomeBeforeTax,-274254000.0,-355910000.0,-349089000.0,-449121000.0,-203781000.0,-203781000.0,-132118000.0,-70039000.0,-63145000.0,-52030000.0,-48041000.0,-56075000.0,-6567000.0,-39355000.0,-41167000.0,-46344910.0,-20584086.0,0.0,-6768000.0
,incomeBeforeTaxRatio,-1.05124077183137,-1.95300625010289,-3.82584251191846,-12.1614134849716,-41.1014521984671,-41.1014521984671,0.0,-57.2214052287582,-173.953168044077,-2.82602791809244,-2.24134552580013,-60.8188720173536,-0.102038596600267,-2.6294514598784,-23.0756726457399,0.0,0.0,0.0,0.0
,incomeTaxExpense,2598000.0,478000.0,-94000.0,-165119000.0,-3739000.0,-3739000.0,0.0,-1113000.0,-3512000.0,-3245000.0,-3629000.0,-1139000.0,0.0,0.0,0.0,0.0,-611797.0,0.0,0.0
,netIncome,-276852000.0,-356388000.0,-348995000.0,-284002000.0,-200042000.0,-200042000.0,-132118000.0,-68926000.0,-59633000.0,-48785000.0,-44412000.0,-54936000.0,-6567000.0,-39355000.0,-41167000.0,-46344910.0,-19972289.0,-8807102.0,-6768000.0
,netIncomeRatio,-1.0611991444539,-1.9556292081191,-3.8248123184832,-7.69027890603845,-40.3473174667205,-40.3473174667205,0.0,-56.312091503268,-164.278236914601,-2.64977459127695,-2.07203508444527,-59.5835140997831,-0.102038596600267,-2.6294514598784,-23.0756726457399,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.07,-1.48,-1.88,-1.85,-1.49,-0.885737259065458,-1.2,-0.93,-1.16,-1.07,-1.28,-1.98,-0.29,-1.75,-3.14,-89.58,-49.02,-29.05,-22.06
,EPSDiluted,-1.07,-1.48,-1.88,-1.85,-1.49,-1.48839015205683,-1.2,-0.93,-1.16,-1.07,-1.28,-1.98,-0.29,-1.75,-3.14,-89.58,-49.02,-29.05,-22.06
,weightedAverageShsOut,258867380.0,240421001.0,185790021.0,153355144.0,134401588.0,225848013.0,109923815.0,74444157.0,51286059.0,45565217.0,34569642.0,27734797.0,22624134.0,22493803.0,13235755.0,735967.0,410220.0,307539.0,307539.0
,weightedAverageShsOutDil,258867380.0,240421001.0,185790021.0,153355144.0,134401588.0,134401588.0,109923815.0,74444157.0,51286059.0,45565217.0,34569642.0,27734797.0,22624134.0,22493803.0,13235755.0,735967.0,410220.0,307539.0,307539.0
