date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,685797000.0,720845000.0,696651000.0,675352000.0,658198000.0,1621562000.0,1555594000.0,1340818000.0,1284016000.0,564300000.0,1157136000.0,1062417000.0,1042958000.0,1002182000.0
,costOfRevenue,282837000.0,300274000.0,291082000.0,271751000.0,268024000.0,861406000.0,899383000.0,691029000.0,714362000.0,331300000.0,686442000.0,682337000.0,724904000.0,635108000.0
,grossProfit,402960000.0,420571000.0,405569000.0,403601000.0,390174000.0,760156000.0,656211000.0,649789000.0,569654000.0,233000000.0,470694000.0,380080000.0,318054000.0,367074000.0
,grossProfitRatio,0.587579123268256,0.583441655279568,0.582169551181295,0.597615761854559,0.592791226956022,0.468780102148422,0.421839503109423,0.484621328174294,0.443650234888039,0.412900939216729,0.40677500311113,0.357750299552812,0.304953794879564,0.366274788411686
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,100829000.0,103274000.0,83073000.0,80041000.0,102005000.0,338229000.0,365148000.0,309568000.0,304624000.0,143200000.0,279263000.0,273712000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1030000.0,244000.0,-1710000.0,0.0,-2000.0,2798000.0,-1346000.0,3497000.0,7072000.0,0.0,0.0,0.0,0.0,0.0
