Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Cash and cash equivalents,5159000.0,5000000.0,16072000.0,16000000.0,20294000.0,20000000.0,33814000.0,34000000.0,24017000.0,24000000.0,26822000.0,25439000.0
Short-term investments,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Cash and short-term investments,5159000.0,,16072000.0,,20294000.0,,33814000.0,,24017000.0,,26822000.0,25439000.0
Receivables,8717000.0,9000000.0,12361000.0,12000000.0,9746000.0,10000000.0,10063000.0,10000000.0,15297000.0,15000000.0,0.0,21307000.0
Inventories,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Total current assets,16229000.0,2000000.0,30002000.0,3000000.0,33144000.0,5000000.0,48195000.0,7000000.0,43643000.0,11000000.0,26822000.0,52684000.0
Property Plant & Equipment Net,1334000.0,1000000.0,2485000.0,2000000.0,4009000.0,4000000.0,6213000.0,6000000.0,8442000.0,8000000.0,6549000.0,4013000.0
Goodwill and Intangible Assets,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,169000.0
Long-term investments,0.0,,0.0,,0.0,,0.0,,55000.0,,236000.0,0.0
Tax assets,209000.0,0000000.0,208000.0,0000000.0,220000.0,0000000.0,134000.0,0000000.0,96000.0,000000.0,195000.0,0.0
Total non-current assets,2174000.0,1000000.0,3173000.0,1000000.0,4699000.0,1000000.0,7060000.0,2000000.0,11273000.0,4000000.0,33302000.0,10421000.0
Total assets,18403000.0,18000000.0,33175000.0,33000000.0,37843000.0,38000000.0,55255000.0,55000000.0,54916000.0,55000000.0,60124000.0,63105000.0
Payables,9044000.0,9000000.0,7069000.0,7000000.0,6291000.0,6000000.0,7301000.0,7000000.0,9334000.0,9000000.0,0.0,8701000.0
Short-term debt,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Total current liabilities,16501000.0,17000000.0,13355000.0,13000000.0,13968000.0,14000000.0,14926000.0,15000000.0,21646000.0,22000000.0,5773000.0,22055000.0
Long-term debt,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Total debt,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Deferred revenue,3723000.0,0000000.0,2412000.0,0000000.0,2321000.0,0000000.0,437000.0,0000000.0,3212000.0,2000000.0,0.0,3852000.0
Tax Liabilities,5765000.0,,6208000.0,,7446000.0,,6674000.0,,6567000.0,,5773000.0,0.0
Deposit Liabilities,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Total non-current liabilities,1320000.0,1000000.0,1398000.0,1000000.0,1494000.0,1000000.0,1320000.0,2000000.0,2716000.0,4000000.0,3786000.0,3603000.0
Total liabilities,17612000.0,18000000.0,14545000.0,15000000.0,15242000.0,15000000.0,16774000.0,17000000.0,25674000.0,26000000.0,23223000.0,25658000.0
Other comprehensive income,226490000,,223777000,,219981000,,220368000,,218103000,,213454000,209624000
Retained earnings (deficit),-225770000.0,-226000000.0,-205215000.0,-205000000.0,-197445000.0,-197000000.0,-181952000.0,-182000000.0,-188926000.0,-189000000.0,-176614000.0,-172236000.0
Total shareholders equity,791000.0,1000000.0,18630000.0,19000000.0,22601000.0,23000000.0,38481000.0,38000000.0,29242000.0,29000000.0,36901000.0,37447000.0
Investments,0.0,,0.0,,0.0,,0.0,,55000.0,,236000.0,0.0
Net Debt,-5159000.0,-5000000,-16072000.0,-16000000,-20294000.0,-20000000,-33814000.0,-34000000,-24017000.0,-24000000,-26822000.0,-25439000.0
Other Assets,0.0,2000000,0.0,0,0.0,0,0.0,1000000,0.0,3000000,0.0,0.0
Other Liabilities,0.0,1000000,0.0,1000000,0.0,2000000,528000.0,3000000,1312000.0,2000000,13664000.0,0.0
