date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,10790000000.0,11035000000.0,11261000000.0,14017000000.0,14562000000.0,15026000000.0,15049000000.0,14917000000.0,15303000000.0,16258000000.0,13339000000.0,12967000000.0,13627000000.0,12802000000.0,11501000000.0,11989000000.0,12453000000.0,12307000000.0,12151997000.0,7999362000.0,7028961000.0,6319700000.0,5861200000.0
,costOfRevenue,3070000000.0,3424000000.0,3647000000.0,4577000000.0,5479000000.0,6173000000.0,6996000000.0,6459000000.0,6708000000.0,7303000000.0,6056000000.0,5883000000.0,5631000000.0,5014000000.0,4253000000.0,4011000000.0,4469000000.0,5155000000.0,4265726000.0,2241556000.0,801292000.0,877000000.0,983700000.0
,grossProfit,7720000000.0,7611000000.0,7614000000.0,9440000000.0,9083000000.0,8853000000.0,8053000000.0,8458000000.0,8595000000.0,8955000000.0,7283000000.0,7084000000.0,7996000000.0,7788000000.0,7248000000.0,7978000000.0,7984000000.0,7152000000.0,7886271000.0,5757806000.0,6227669000.0,5442700000.0,4877500000.0
,grossProfitRatio,0.715477293790547,0.68971454463072,0.676138886422165,0.673467931797104,0.623746738085428,0.589178756821509,0.535118612532394,0.567004089294094,0.561654577533817,0.550805757165703,0.545992952994977,0.546309863499653,0.586776253027079,0.608342446492736,0.630206069037475,0.665443323046126,0.641130651248695,0.58113268871374,0.648969136513118,0.719783152706428,0.886001359233605,0.861227589917243,0.832167474237357
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,477000000.0,674000000.0,144000000.0,141000000.0,147000000.0,242000000.0,835000000.0,-256000000.0,609000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,432000000.0,243000000.0,205000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,6035000000.0,5775000000.0,5256000000.0,6862000000.0,6680000000.0,6519000000.0,6991000000.0,6056000000.0,6794000000.0,6337000000.0,5094000000.0,5205000000.0,5550000000.0,5497000000.0,5142000000.0,5912000000.0,5773000000.0,5513000000.0,5704088000.0,4072684000.0,4722762000.0,3907300000.0,3513500000.0
,costAndExpenses,9105000000.0,9199000000.0,8903000000.0,11439000000.0,12159000000.0,12692000000.0,13987000000.0,12515000000.0,13502000000.0,13640000000.0,11150000000.0,11088000000.0,11181000000.0,10511000000.0,9395000000.0,9923000000.0,10242000000.0,10668000000.0,9969814000.0,6314240000.0,5524054000.0,4784300000.0,4497200000.0
,interestExpense,988000000.0,962000000.0,1051000000.0,1099000000.0,1054000000.0,1015000000.0,955000000.0,941000000.0,929000000.0,1008000000.0,845000000.0,848000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1199000000.0,1217000000.0,1384000000.0,1700000000.0,1997000000.0,1836000000.0,1500000000.0,1411000000.0,1334000000.0,1121000000.0,746000000.0,736000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,2884000000.0,3053000000.0,3742000000.0,4278000000.0,4400000000.0,4170000000.0,2562000000.0,3813000000.0,3135000000.0,3739000000.0,2935000000.0,2615000000.0,3801000000.0,3405000000.0,3004000000.0,3808000000.0,4044000000.0,2970000000.0,3352001000.0,2660923000.0,2513227000.0,2554200000.0,2178700000.0
,EBITDARatio,0.267284522706209,0.276665156320797,0.332297309297576,0.305200827566526,0.302156297211921,0.277518967123652,0.170243870024586,0.255614399678219,0.204861791805528,0.2299790872186,0.220031486618187,0.201665766946865,0.278931532985984,0.265974066552101,0.261194678723589,0.317624489115022,0.324741026258733,0.241326074591696,0.275839518393561,0.33264190319178,0.35755312911823,0.404164754656075,0.371715689619873
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1685000000.0,1836000000.0,2358000000.0,2578000000.0,2403000000.0,2334000000.0,1062000000.0,2402000000.0,1801000000.0,2618000000.0,2189000000.0,1879000000.0,2446000000.0,2291000000.0,2106000000.0,2066000000.0,2211000000.0,1639000000.0,2182183000.0,1685122000.0,1504907000.0,1535400000.0,1364000000.0
,operatingIncomeRatio,0.156163113994439,0.166379700951518,0.209395257969985,0.183919526289506,0.165018541409147,0.155330760015972,0.070569473054688,0.16102433465174,0.117689341959093,0.161028416779432,0.164105255266512,0.144906300609239,0.179496587656858,0.178956413060459,0.183114511781584,0.172324630911669,0.177547578896651,0.133176241163565,0.179574023923804,0.210657049899729,0.214100917617839,0.242954570628353,0.232716849791852
,totalOtherIncomeExpensesNet,432000000.0,243000000.0,205000000.0,-2308000000.0,-10581000000.0,-426000000.0,64000000.0,-891000000.0,452000000.0,-237000000.0,-267000000.0,204000000.0,375000000.0,644000000.0,649000000.0,218000000.0,0.0,0.0,0.0,0.0,27059000.0,13400000.0,7600000.0
,incomeBeforeTax,1129000000.0,1117000000.0,1512000000.0,-829000000.0,-9232000000.0,893000000.0,171000000.0,570000000.0,1324000000.0,1443000000.0,1242000000.0,1235000000.0,2119000000.0,2192000000.0,2053000000.0,1627000000.0,1545000000.0,828000000.0,1235877000.0,1129403000.0,975772000.0,963100000.0,763100000.0
,incomeBeforeTaxRatio,0.104633920296571,0.101223380154055,0.134268715034189,-0.0591424698580295,-0.633978849059195,0.0594303207773193,0.0113628812545684,0.0382114366159415,0.0865189832059073,0.0887563045885103,0.0931104280680711,0.0952417675638158,0.155500110075585,0.171223246367755,0.178506216850709,0.135707732087747,0.124066490002409,0.0672787844316243,0.101701555719607,0.141186634634112,0.138821655149317,0.152396474516195,0.130195181874019
,incomeTaxExpense,126000000.0,213000000.0,490000000.0,895000000.0,-3055000000.0,315000000.0,-42000000.0,195000000.0,553000000.0,574000000.0,482000000.0,245000000.0,777000000.0,883000000.0,795000000.0,754000000.0,671000000.0,406000000.0,549476000.0,474457000.0,376802000.0,394800000.0,321700000.0
,netIncome,1079000000.0,912000000.0,1348000000.0,-1724000000.0,-6177000000.0,578000000.0,299000000.0,392000000.0,770000000.0,885000000.0,784000000.0,1006000000.0,1342000000.0,1309000000.0,1254000000.0,861000000.0,878000000.0,423000000.0,629280000.0,646447000.0,598970000.0,568300000.0,410900000.0
,netIncomeRatio,0.1,0.0826461259628455,0.11970517716011,-0.122993507883285,-0.4241862381541,0.0384666577931585,0.0198684297959997,0.0262787423744721,0.0503169313206561,0.0544347398203961,0.0587750206162381,0.0775815531734403,0.0984809569237543,0.102249648492423,0.109033997043735,0.0718158311785804,0.0705050991728901,0.0343706833509385,0.0517840812501846,0.0808123197825027,0.0852145857687929,0.0899251546750637,0.0701050979321641
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.99077490774908,1.7,2.73983739837398,-3.88,-14.49,1.3696682464455,0.711904761904762,0.937799043062201,1.85,2.22,2.58,3.31,4.41,4.27,3.84,2.62,2.68,1.39336324288001,2.15,2.82,2.69,2.50102320586902,1.82
,EPSDiluted,1.98710865561694,1.68,2.72874493927126,-3.88,-14.49,1.36320754716981,0.71021377672209,0.935560859188544,1.84,2.21,2.57,3.29,4.38,4.22,3.81,2.61,2.67,1.3870125782039,2.14,2.81,2.69,2.49955570540281,1.82
,weightedAverageShsOut,542000000.0,535000000.0,492000000.0,444000000.0,426000000.0,422000000.0,420000000.0,418000000.0,418000000.0,399000000.0,304000000.0,304000000.0,304000000.0,306000000.0,324000000.0,328000000.0,327387000.0,303582000.0,293194000.0,229512000.0,222444000.0,227227000.0,226373000.0
,weightedAverageShsOutDil,543000000.0,542000000.0,494000000.0,444000000.0,426000000.0,424000000.0,421000000.0,419000000.0,419000000.0,401000000.0,305000000.0,306000000.0,307000000.0,310000000.0,327000000.0,330000000.0,328982000.0,304972000.0,294421000.0,230430000.0,222444000.0,227360406.0,226373000.0
