date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,1863864000.0,1503742000.0,1722380000.0,1607062000.0,1451223000.0,1723092000.0,2065738000.0,2896520000.0,3046018000.0,3302740000.0,3038678000.0,2990577000.0,3967822000.0,3688160000.0,3423293000.0,2766210000.0,2502059000.0,2118516000.0,1976732000.0,2108474000.0,2004741000.0,1720800000.0,1735400000.0,1627500000.0,1557600000.0,1495500000.0,1357700000.0,1422300000.0,1624900000.0,1943100000.0,1759500000.0,1351200000.0,1279000000.0,1169200000.0,1130300000.0,1261200000.0
,costOfRevenue,1500811000.0,1144290000.0,1288737000.0,1220722000.0,1170463000.0,1356361000.0,1646786000.0,2234215000.0,2349516000.0,2570628000.0,2336879000.0,2252138000.0,2926420000.0,2685504000.0,2547580000.0,2099399000.0,1916384000.0,1604373000.0,1481764000.0,1594454000.0,1369787000.0,1199700000.0,1196000000.0,1112800000.0,1067600000.0,1042600000.0,961100000.0,1032300000.0,1240000000.0,1587900000.0,1407500000.0,1104400000.0,1001900000.0,854500000.0,825500000.0,931100000.0
,grossProfit,363053000.0,359452000.0,433643000.0,386340000.0,280760000.0,366731000.0,418952000.0,662305000.0,696502000.0,732112000.0,701799000.0,738439000.0,1041402000.0,1002656000.0,875713000.0,666811000.0,585675000.0,514143000.0,494968000.0,514020000.0,634954000.0,521100000.0,539400000.0,514700000.0,490000000.0,452900000.0,396600000.0,390000000.0,384900000.0,355200000.0,352000000.0,246800000.0,277100000.0,314700000.0,304800000.0,330100000.0
,grossProfitRatio,0.194785134537713,0.239038345673659,0.251769644329358,0.240401428196299,0.193464408984698,0.212833093067579,0.202809843261827,0.228655420987944,0.2286598437698,0.221668069542259,0.230955369407354,0.246921915068564,0.262461874549816,0.271858053880526,0.255810122008253,0.241055812826936,0.234077214006544,0.242690166135163,0.250397120095187,0.243787687208853,0.316726200541616,0.302824267782427,0.31082171257347,0.316251920122888,0.314586543400103,0.302841858910064,0.292111659424026,0.274203754482177,0.236876115453259,0.182800679326849,0.200056834327934,0.182652457075192,0.216653635652854,0.269158398905234,0.269662921348315,0.261734855692991
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,3246000.0,4824000.0,5548000.0,4227000.0,4280000.0,4510000.0,6348000.0,9570000.0,9139000.0,6044000.0,4271000.0,3151000.0,5295000.0,3175000.0,3026000.0,2676000.0,2579000.0,3313000.0,2820000.0,3981000.0,5714000.0,7800000.0,7000000.0,6100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,327932000.0,252970000.0,238690000.0,234673000.0,200391000.0,242112000.0,285252000.0,481052000.0,503339000.0,647923000.0,532624000.0,520002000.0,602169000.0,538233000.0,507367000.0,393187000.0,368385000.0,329983000.0,312704000.0,322934000.0,274079000.0,207800000.0,213400000.0,211200000.0,212600000.0,203600000.0,222400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,7455000.0,-5256000.0,3686000.0,231000.0,-58027000.0,-9940000.0,-10799000.0,-1735000.0,2278000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,331178000.0,257794000.0,244238000.0,238900000.0,204671000.0,246622000.0,291600000.0,490622000.0,512478000.0,650625000.0,631814000.0,518289000.0,629414000.0,537396000.0,512803000.0,397863000.0,375826000.0,340251000.0,318997000.0,350405000.0,438892000.0,351500000.0,351800000.0,333800000.0,322000000.0,308500000.0,322000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
