date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,53848636000.0,40523701000.0,27953891000.0,14264708000.0,9814590000.0,6225301000.0,4207286000.0,3303729000.0,2563864000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,23194604000.0,18952662000.0,11398461000.0,5793752000.0,4055283000.0,3088179000.0,2128803000.0,1577539000.0,1227982000.0
,SellingAndMarketingExpenses,1214060000.0,1052636000.0,834891000.0,272769000.0,226350000.0,165413000.0,98422000.0,93686000.0,89536000.0
,otherExpenses,-4290328000.0,-5359565000.0,-6015001000.0,-38332000.0,-247919000.0,-16985000.0,24273000.0,18946000.0,-6443000.0
,operatingExpenses,0.0,1075000000.0,1179000000.0,1104000000.0,917000000.0,10208000000.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,28578388000.0,34913451000.0,17413360000.0,5213725000.0,4167999000.0,2735332000.0,1987681000.0,1072867000.0,677926000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2172885000.0,1707735000.0,358169000.0,267875000.0,209877000.0,158370000.0,119867000.0,102551000.0,86219000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583862000.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176728175949056,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481311000.0,0.0
,operatingIncomeRatio,0.0774853610033873,-0.0489818785307887,-0.0731834076336636,0.225412185093449,0.186872095523094,0.150570711359981,0.136836668579222,0.145687191655248,0.160258500450882
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,4172481000.0,-1984927000.0,-2045761000.0,3215439000.0,1834073000.0,937348000.0,575711000.0,481311000.0,410881000.0
,incomeBeforeTaxRatio,0.0774853610033873,-0.0489818785307887,-0.0731834076336636,0.225412185093449,0.186872095523094,0.150570711359981,0.136836668579222,0.145687191655248,0.160258500450882
,incomeTaxExpense,671707000.0,168695000.0,1010888000.0,772483000.0,500603000.0,247161000.0,199084000.0,97765000.0,75110000.0
,netIncome,3499882000.0,-2151600000.0,-3028003000.0,2437059000.0,1311304000.0,674109000.0,362920000.0,372990000.0,326205000.0
,netIncomeRatio,0.064994812496272,-0.0530948542928002,-0.108321342456404,0.170845347833268,0.133607618861308,0.108285366442522,0.0862598834498059,0.112899696070713,0.127231787645523
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,38.3152333366906,46.6,28.1,31.0,20.3446367540032,34.932985,18.821028,19.343258,16.916989
,EPSDiluted,38.3152333366906,46.6,28.1,31.0,20.3424741964111,34.932985,18.821028,19.343258,16.916989
,weightedAverageShsOut,91344400.0,91344400.0,91344400.0,78566400.0,64454530.0,19282687.0,19282687.0,19282687.0,19282687.0
,weightedAverageShsOutDil,91344400.0,91344400.0,91344400.0,78566400.0,64461382.0,19282687.0,19282687.0,19282687.0,19282687.0
