Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,4450160.0,1547579.0,1055895.0,953234.0,239781.0,327187.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,4450160.0,1547579.0,1055895.0,953234.0,239781.0,327187.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,4628602.0,1664517.0,1190158.0,984542.0,315318.0,302187.0
Property Plant & Equipment Net,44346.0,18716.0,24188.0,18408.0,13020.0,24866.0
Goodwill and Intangible Assets,268796.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,368230.0,35800.0,51800.0,46020.0,38020.0,49866.0
Total assets,4996832.0,1700317.0,1241958.0,1030562.0,353338.0,352053.0
Payables,954655.0,473098.0,373103.0,223546.0,554026.0,819330.0
Short-term debt,32366.0,27375.0,15755.0,12716.0,0.0,0.0
Total current liabilities,1197563.0,3965161.0,2959162.0,2470193.0,1225400.0,3017501.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,32366.0,27375.0,15755.0,12716.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,0.0,0.0,0.0,0.0,2297107.0
Total liabilities,1672563.0,4950161.0,4029162.0,3941193.0,3936400.0,5314608.0
Other comprehensive income,74039341,53245621,41019251,29314399,19186163,0.0
Retained earnings (deficit),-70731941.0,-56524786.0,-43829043.0,-32241856.0,-22780404.0,-14007005.0
Total shareholders equity,3324269.0,-3249844.0,-2787204.0,-2910631.0,-3583062.0,-4962555.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-4417794.0,-1520204.0,-1040140.0,-940518.0,-239781.0,-327187.0
Other Assets,0.0,0.0,0.0,0.0,0.0,-25000.0
Other Liabilities,475000.0,985000.0,1070000.0,1471000.0,2711000.0,2198171.0
