Date,2017-12-29,2017-12,2016-12-30,2016-12,2016-01-01,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Depreciation & Amortization,6870000.0,6000000.0,4781000.0,4000000.0,4208000.0,4000000.0,4103000.0,4000000.0,2863000.0,3000000.0,2578000.0,2816000.0
Stock-based compensation,5468000.0,5000000.0,2760000.0,3000000.0,2121000.0,2000000.0,1814000.0,2000000.0,1465000.0,1000000.0,1473000.0,1422000.0
Operating Cash Flow,30530000.0,31000000.0,24443000.0,24000000.0,21206000.0,21000000.0,6662000.0,7000000.0,19774000.0,19000000.0,17033000.0,25936000.0
Capital Expenditure,6112000.0,-6000000.0,6206000.0,-6000000.0,3117000.0,-3000000.0,1232000.0,-1000000.0,2505000.0,-3000000.0,2487000.0,2889000.0
Acquisitions and disposals,-130808000.0,,-31486000.0,,-82578000.0,,-969000.0,,-88465000.0,,-538000.0,-37164000.0
Investment purchases and sales,-7195000.0,0,-527000.0,0,-338000.0,-1000000,-52000.0,0,-20000.0,0,-1889000.0,-440000.0
Investing Cash flow,-7990000.0,-8000000.0,-166622000.0,-167000000.0,-86695000.0,-87000000.0,-2201000.0,-2000000.0,-90970000.0,-88000000.0,-3025000.0,-40053000.0
Issuance (repayment) of debt,-245510000.0,-408000000.0,-389383000.0,-241000000.0,-233437000.0,-166000000.0,8851000.0,000000.0,-720000.0,000000.0,-1200000.0,-1595000.0
Issuance (buybacks) of shares,136710000.0,-7000000.0,-527000.0,-1000000.0,-338000.0,-0000000.0,-52000.0,-0000000.0,-20000.0,-0000000.0,-1889000.0,-440000.0
Dividend payments,-0.0,,-0.0,,-50000.0,,-35000.0,,-0.0,,-18562000.0,-0.0
Financing Cash Flow,-21340000.0,-21000000.0,144767000.0,145000000.0,66125000.0,66000000.0,-10146000.0,-10000000.0,55209000.0,55000000.0,-21581000.0,-133000.0
Effect of forex changes on cash,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net cash flow / Change in cash,1200000.0,1000000.0,2588000.0,3000000.0,7522000.0,1000000.0,6886000.0,-5000000.0,12246000.0,-14000000.0,26120000.0,33693000.0
Free Cash Flow,24418000.0,24000000.0,18237000.0,18000000.0,18089000.0,18000000.0,5430000.0,6000000.0,17269000.0,16000000.0,14546000.0,23047000.0
Net Cash/Marketcap,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
