Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,11000000.0,12000000.0,10000000.0,10000000.0,13000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,4000000.0,4000000.0,3000000.0,4000000.0,4000000.0
Inventories,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
Total current assets,137000000.0,143000000.0,147000000.0,153000000.0,162000000.0
Property, Plant & Equipment Net,135000000.0,141000000.0,145000000.0,152000000.0,161000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,,,,,
Tax assets,2000000.0,2000000.0,0000000.0,0000000.0,000000.0
Total non-current assets,7000000.0,8000000.0,8000000.0,9000000.0,6000000.0
Total assets,162000000.0,170000000.0,174000000.0,180000000.0,193000000.0
Payables,4000000.0,4000000.0,3000000.0,4000000.0,4000000.0
Short-term debt,20000000.0,25000000.0,32000000.0,39000000.0,47000000.0
Total current liabilities,40000000.0,47000000.0,51000000.0,58000000.0,70000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Tax Liabilities,000000.0,000000.0,000000.0,000000.0,3000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,7000000.0,8000000.0,8000000.0,9000000.0,6000000.0
Total liabilities,47000000.0,55000000.0,59000000.0,67000000.0,77000000.0
Other comprehensive income,-5000000.0,-5000000.0,-4000000.0,-5000000.0,-1000000.0
Retained earnings (deficit),110000000.0,111000000.0,111000000.0,109000000.0,109000000.0
Total shareholders equity,115000000.0,116000000.0,115000000.0,112000000.0,116000000.0
Investments,,,,,
Net Debt,9000000,13000000,22000000,29000000,34000000
Other Assets,7000000,9000000,9000000,8000000,9000000
Other Liabilities,6000000,8000000,8000000,7000000,8000000
