date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,4309000.0,32424000.0,23067000.0,14658000.0,36434000.0,33601000.0,45631000.0,170000.0
,costOfRevenue,0.0,19927000.0,11214000.0,5010000.0,24182000.0,16933000.0,16254000.0,0.0
,grossProfit,4309000.0,12497000.0,11853000.0,9648000.0,12252000.0,16668000.0,29377000.0,170000.0
,grossProfitRatio,1.0,0.385424377004688,0.513850955911042,0.658207122390503,0.33627929955536,0.496056664980209,0.643794788630536,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,-17852000.0,29757000.0,35385000.0,29021000.0,29518000.0,34726000.0,46589000.0,38074000.0
,GeneralAndAdministrativeExpenses,13951000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-27902000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,-31803000.0,55093000.0,63518000.0,63597000.0,68184000.0,77768000.0,80869000.0,53525000.0
,costAndExpenses,31803000.0,75020000.0,74732000.0,68607000.0,92366000.0,94701000.0,97123000.0,53525000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1406000.0,2235000.0,2390000.0,3127000.0,3362000.0,2907000.0,2021000.0,666000.0
,EBITDA,-26088000.0,-40361000.0,-49275000.0,-13201000.0,-124393000.0,-58430000.0,-49693000.0,-52689000.0
,EBITDARatio,-6.05430494314226,-1.24478781149766,-2.13616855247757,-0.900600354755083,-3.41420102102432,-1.73893634118032,-1.08901843045298,-309.935294117647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-27494000.0,-42596000.0,-51665000.0,-53949000.0,-55932000.0,-61100000.0,-51492000.0,-53355000.0
,operatingIncomeRatio,-6.380598746809,-1.31371823340735,-2.23977977196861,-3.68051575931232,-1.53515946643245,-1.81839826195649,-1.12844338278802,-313.852941176471
,totalOtherIncomeExpensesNet,-9744000.0,2102000.0,2024000.0,1944000.0,71823000.0,237000.0,222000.0,-18000.0
,incomeBeforeTax,-17750000.0,-44698000.0,-53689000.0,-55893000.0,-127755000.0,-61337000.0,-51714000.0,-53337000.0
,incomeBeforeTaxRatio,-4.1192852169877,-1.37854675548976,-2.32752416872589,-3.81313958248056,-3.50647746610309,-1.82545162346359,-1.13330849641691,-313.747058823529
,incomeTaxExpense,0.0,0.0,0.0,-23301000.0,-15340000.0,-2020000.0,-599000.0,0.0
,netIncome,-17750000.0,-40448000.0,-53689000.0,6973000.0,-112415000.0,-59317000.0,-51115000.0,-53337000.0
,netIncomeRatio,-4.1192852169877,-1.24747100912904,-2.32752416872589,0.475712921271661,-3.08544216940221,-1.76533436504866,-1.1201814555894,-313.747058823529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-5.49057770466631,-13.860001,-33.459799,4.619972,-77.699534,-41.71975,-36.194734,-37.768141
,EPSDiluted,-5.49057770466631,-13.860001,-33.459799,4.619972,-77.699534,-41.71975,-36.194734,-37.768141
,weightedAverageShsOut,3232811.0,2917034.0,1607156.0,1523948.0,1445662.0,1378436.0,1412222.0,1412222.0
,weightedAverageShsOutDil,3232811.0,2917034.0,1607156.0,1523948.0,1445662.0,1378436.0,1412222.0,1412222.0
