date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY,1995-07-31_FY
,revenue,39431000000.0,40827000000.0,38946000000.0,36445000000.0,32134000000.0,36641000000.0,34835000000.0,30837000000.0,28748000000.0,24102000000.0,17367000000.0,23704000000.0,26067000000.0,24180000000.0,22811000000.0,20653000000.0,15345000000.0,12971000000.0,11026000000.0,10513000000.0,9359000000.0,3396000000.0,6079700000.0,5580400000.0,4261600000.0,3309600000.0
,costOfRevenue,34022000000.0,35055000000.0,33258000000.0,31123000000.0,27559000000.0,31623000000.0,30287000000.0,27010000000.0,25401000000.0,20924000000.0,15697000000.0,20982000000.0,22599000000.0,21211000000.0,19831000000.0,17696000000.0,12805000000.0,10827000000.0,8588000000.0,8264000000.0,7622000000.0,2833000000.0,5015800000.0,4618700000.0,3501100000.0,2677600000.0
,grossProfit,5409000000.0,5772000000.0,5688000000.0,5322000000.0,4575000000.0,5018000000.0,4548000000.0,3827000000.0,3347000000.0,3178000000.0,1670000000.0,2722000000.0,3468000000.0,2969000000.0,2980000000.0,2957000000.0,2540000000.0,2144000000.0,2438000000.0,2249000000.0,1737000000.0,563000000.0,1063900000.0,961700000.0,760500000.0,632000000.0
,grossProfitRatio,0.137176333341787,0.141377029906679,0.146048374672624,0.146028261764302,0.142372564884546,0.136950410742065,0.130558346490599,0.124104160586309,0.116425490468902,0.131856277487345,0.0961593827373755,0.114832939588255,0.133041776959374,0.122787427626137,0.13063872692999,0.143175325618554,0.165526230042359,0.165291804795313,0.221113731180845,0.213925615904119,0.185596751789721,0.165783274440518,0.174992187114496,0.17233531646477,0.178454101745823,0.190959632583998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1697000000.0,1664000000.0,1668000000.0,1601000000.0,1448000000.0,1707000000.0,1616000000.0,1519000000.0,1415000000.0,1340000000.0,1261000000.0,1319000000.0,1461000000.0,1360000000.0,1198000000.0,1186000000.0,1007000000.0,780000000.0,685000000.0,655000000.0,607000000.0,229000000.0,408800000.0,349500000.0,274900000.0,219200000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,-39000000.0,-30000000.0,166000000.0,-64000000.0,-144000000.0,108000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3042000000.0,2942000000.0,2841000000.0,2657000000.0,2250000000.0,2597000000.0,2679000000.0,2320000000.0,2101000000.0,1968000000.0,1991000000.0,2394000000.0,2316000000.0,2177000000.0,2038000000.0,1784000000.0,1500000000.0,1202000000.0,1084000000.0,1027000000.0,961000000.0,355000000.0,611300000.0,517900000.0,413400000.0,328000000.0
,costAndExpenses,37064000000.0,37997000000.0,36099000000.0,33780000000.0,29809000000.0,34220000000.0,32966000000.0,29330000000.0,27502000000.0,22892000000.0,17688000000.0,23376000000.0,24915000000.0,23388000000.0,21869000000.0,19480000000.0,14305000000.0,12029000000.0,9672000000.0,9291000000.0,8583000000.0,3188000000.0,5627100000.0,5136600000.0,3914500000.0,3005600000.0
,interestExpense,104000000.0,113000000.0,90000000.0,100000000.0,58000000.0,47000000.0,34000000.0,34000000.0,19000000.0,12000000.0,27000000.0,0.0,0.0,0.0,0.0,30000000.0,0.0,33000000.0,35000000.0,45000000.0,43000000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1345000000.0,1278000000.0,1173000000.0,1056000000.0,802000000.0,890000000.0,1063000000.0,801000000.0,686000000.0,661000000.0,737000000.0,873000000.0,872000000.0,790000000.0,711000000.0,598000000.0,505000000.0,422000000.0,399000000.0,372000000.0,354000000.0,126000000.0,202500000.0,168400000.0,138500000.0,108800000.0
,EBITDA,3712000000.0,4108000000.0,4020000000.0,3721000000.0,3127000000.0,3311000000.0,2932000000.0,2308000000.0,1932000000.0,1871000000.0,416000000.0,1201000000.0,2024000000.0,1582000000.0,1653000000.0,1771000000.0,1545000000.0,1364000000.0,1753000000.0,1594000000.0,1130000000.0,334000000.0,655100000.0,612200000.0,485600000.0,412800000.0
,EBITDARatio,0.0941391291116127,0.100619687951601,0.103219842859344,0.102099053368089,0.0973112591025082,0.0903632542779946,0.0841682216161906,0.0748451535493077,0.0672046751078336,0.0776284125798689,0.0239534749812863,0.0506665541680729,0.0776460659070856,0.0654259718775848,0.0724650387970716,0.0857502542003583,0.100684261974585,0.105157659394033,0.15898784690731,0.151621801578997,0.120739395234534,0.0983510011778563,0.107752027238186,0.109705397462547,0.113947813027971,0.124728063814358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2367000000.0,2830000000.0,2847000000.0,2665000000.0,2325000000.0,2421000000.0,1869000000.0,1507000000.0,1246000000.0,1210000000.0,-321000000.0,328000000.0,1152000000.0,792000000.0,942000000.0,1173000000.0,1040000000.0,942000000.0,1354000000.0,1222000000.0,776000000.0,208000000.0,452600000.0,443800000.0,347100000.0,304000000.0
