Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,51103000.0,3386000.0,2089000.0,3606000.0
Short-term investments,8480000.0,34683000.0,14306000.0,0.0
Cash and short-term investments,59583000.0,38069000.0,16395000.0,3606000.0
Receivables,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,60362000.0,38481000.0,16663000.0,3997000.0
Property Plant & Equipment Net,2173000.0,2570000.0,317000.0,329000.0
Goodwill and Intangible Assets,8004000.0,8669000.0,9334000.0,9999000.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,740000.0,0.0,0.0,0.0
Total non-current assets,10278000.0,11340000.0,9651000.0,10328000.0
Total assets,70640000.0,49821000.0,26314000.0,14325000.0
Payables,1272000.0,782000.0,265000.0,262000.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,3108000.0,2213000.0,1016000.0,660000.0
Long-term debt,1198000.0,1613000.0,0.0,0.0
Total debt,1198000.0,1613000.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,877000.0,512000.0,213000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,3136000.0,3226000.0,0.0,0.0
Total liabilities,4306000.0,3826000.0,1016000.0,660000.0
Other comprehensive income,142032000,84202000,37898000,0.0
Retained earnings (deficit),-75718000.0,-38173000.0,-12606000.0,-3088000.0
Total shareholders equity,66334000.0,45995000.0,25298000.0,13665000.0
Investments,8480000.0,34683000.0,14306000.0,0.0
Net Debt,-49905000.0,-1773000.0,-2089000.0,-3606000.0
Other Assets,0.0,0.0,0.0,391000.0
Other Liabilities,0.0,0.0,0.0,398000.0
