Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-08-31,2010-08-31
Depreciation & Amortization,636380.0,528166.0,309406.0,236340.0,142131.0,146396.0,135743.0,0.0,0.0
Stock-based compensation,2570095.0,2435088.0,1678748.0,1451203.0,1475665.0,1005270.0,928413.0,0.0,0.0
Operating Cash Flow,-14733027.0,-12193238.0,-8864711.0,-8546274.0,-4140825.0,-3084206.0,-2314582.0,-55174.0,-4650.0
Capital Expenditure,-301805.0,-1425215.0,-415091.0,-77195.0,-302989.0,-714.0,-90685.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-301805.0,-1425215.0,-415091.0,-132195.0,-302989.0,-714.0,-90685.0,0.0,0.0
Issuance (repayment) of debt,585539.0,1013963.0,-77765.0,-216945.0,0.0,-54396.0,-102560.0,54828.0,1694.0
Issuance (buybacks) of shares,17245346.0,998413.0,25302274.0,12497621.0,5626945.0,2828250.0,2576375.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,17967087.0,1966954.0,25188374.0,12442505.0,5737766.0,3593429.0,2473815.0,54828.0,1694.0
Effect of forex changes on cash,378704.0,89028.0,-145844.0,13006.0,-43692.0,3774.0,-40019.0,0.0,0.0
Net cash flow / Change in cash,3310959.0,-11562471.0,15762728.0,3777042.0,1250260.0,512283.0,28529.0,-346.0,-2956.0
Free Cash Flow,-15034832.0,-13618453.0,-9279802.0,-8623469.0,-4443814.0,-3084920.0,-2405267.0,-55174.0,-4650.0
Net Cash/Marketcap,0.1589,0.0986,0.1617,0.0666,0.038,0.032,0.0116,0.0079,0.0079
